Drug A,Drug B,Cell Line Name,Score,Pred Score
Lapatinib,Dasatinib,HCT116,-13.812973987503693,-0.6785851716995239
metformin,Lapatinib,MDAMB436,-14.6311710829416,-20.48708152770996
dexamethasone,Sunitinib,UACC62,-15.020937907067507,-16.367290496826172
Sunitinib,geldanamycin,NCI-H460,5.61896917638109,-0.4184468984603882
vinblastine,Vorinostat,MDAMB436,0.1461877509898399,-15.025064468383787
Erlotinib,Dasatinib,MDAMB436,3.59745169898486,-3.855879783630371
paclitaxel,Sorafenib,A2058,-6.72144892291601,-1.838964581489563
Lapatinib,geldanamycin,PA1,4.304204520484877,-6.091902732849121
vinblastine,Lapatinib,SK-OV-3,3.37898618824583,-12.83546543121338
Sunitinib,geldanamycin,MDAMB436,3.939818822274421,-1.4427356719970703
Lapatinib,Sorafenib,SK-OV-3,13.9953943577381,-0.3799788653850555
Dasatinib,geldanamycin,CAOV3,-5.39913759737588,-0.8284714221954346
Lapatinib,Sorafenib,RPMI7951,-2.204579993178592,-0.8186678886413574
Lapatinib,Sorafenib,NCIH1650,8.829561804598438,0.4388371109962463
Dasatinib,Sorafenib,UWB1289,6.01696699102072,-0.770618200302124
Vorinostat,geldanamycin,SKMEL30,-6.376202369524528,-0.6497699022293091
Vorinostat,geldanamycin,OCUBM,-6.50906463316165,-11.22052001953125
metformin,geldanamycin,VCAP,-60.92137282626391,-14.65954303741455
paclitaxel,Erlotinib,UWB1289,1.99934019108803,0.026409164071083
Sunitinib,Erlotinib,HT144,2.188685633501576,-0.7446288466453552
Erlotinib,geldanamycin,SKMEL30,4.07090957771029,-0.4712438583374023
Dasatinib,geldanamycin,OVCAR3,0.5211206139658471,-0.1128813251852989
Erlotinib,Dasatinib,UWB1289,12.5580583918003,-2.7635507583618164
Erlotinib,geldanamycin,CAOV3,3.320229681965675,-4.246755599975586
vinblastine,Lapatinib,UACC62,-0.4381862293696001,-15.216891288757324
paclitaxel,Dasatinib,NCIH23,0.1752112379752922,-2.3529741764068604
geldanamycin,Sorafenib,A375,4.123908949931413,2.2820448875427246
Sunitinib,Lapatinib,SW-620,-14.2382866820043,-0.3681824207305908
Dasatinib,Sorafenib,A2058,12.966325580978296,-0.2312285006046295
paclitaxel,Vorinostat,T-47D,7.692941411907634,-5.579771518707275
metformin,Vorinostat,HCT116,-62.9031214125763,-19.670879364013672
paclitaxel,Sorafenib,SW837,-5.800670766453999,1.1593466997146606
dexamethasone,Sorafenib,OCUBM,-11.705366535732304,-10.286218643188477
Lapatinib,Erlotinib,MDAMB436,-4.786538605318405,-2.0503060817718506
metformin,Erlotinib,A375,-82.4887013651952,-19.68579292297364
Vorinostat,Sorafenib,NCIH2122,-8.251107402184557,-0.5254397392272949
dexamethasone,Sorafenib,SKMES1,1.61677665352485,-8.994629859924316
metformin,Lapatinib,HT29,-11.916211326129387,-19.09469985961914
