Score,Pred Score
-17.9,-4.0183000564575195
5.08,-7.7309088706970215
-28.831,-21.64424705505371
-8.91,-1.2656371593475342
5.265000000000001,-8.852005958557129
-4.16,-6.155411720275879
7.09,0.9584026336669922
0.23,-6.366457939147949
-38.75,-5.8486528396606445
-11.07,-7.743778228759766
1.5,-2.5048036575317383
-0.52,-0.6647512912750244
-4.68,-5.015781879425049
-8.22,-3.1987860202789307
2.5925,-4.052579402923584
-2.96,-1.7572871446609497
-80.0,-35.096923828125
-75.32,-54.484100341796875
-68.78,-19.314489364624023
-4.41,-21.604961395263672
1.12,-5.14103889465332
-2.14,-1.7165303230285645
-0.87,-0.7723331451416016
-0.66,-5.439151763916016
-12.23,-22.160778045654297
-11.38,-0.7319628000259399
17.43,-12.302803039550781
5.28,0.22927284240722656
-12.0,-12.532401084899902
-1.45,-4.936159610748291
-1.36,-4.7935333251953125
1.5,-3.4224698543548584
14.15,-4.822909355163574
-1.56,-1.7450752258300781
4.23,-2.939879894256592
-30.18,-2.5107240676879883
-11.16,-18.226612091064453
-17.64,-8.446918487548828
-49.14,-9.703630447387695
0.68,-0.19898557662963867
-1.42,1.5650360584259033
-9.74,0.0063855648040771484
-3.86,-4.332792282104492
-9.15,-9.752362251281738
-2.08,-17.554386138916016
-3.89,-6.221767425537109
-13.09,-14.60644817352295
-6.415,-4.253321647644043
-0.72,-4.679081439971924
6.02,4.835676193237305
-40.89,-6.582480430603027
4.4,-2.421311140060425
-6.57,-1.8966052532196045
5.02,-3.373854637145996
-2.75,-8.982065200805664
-12.23,-11.19334602355957
-28.07,-10.836946487426758
-17.98,-6.042228698730469
-2.85,-5.347419738769531
-10.24,-5.139897346496582
-4.1,-14.509166717529297
-2.89,-5.927232265472412
-2.4,-5.435931205749512
-0.22,-4.804479122161865
-15.04,-9.532943725585938
-9.84,-13.317151069641113
-1.33,-5.555485725402832
-22.79,-24.061649322509766
4.61,-0.8256182670593262
-17.51,-4.713414192199707
4.87,-3.8816957473754883
-21.94,-31.53884506225586
-3.25,-8.111928939819336
-33.48,-17.270116806030273
-3.3,-5.480243682861328
7.74,-12.159636497497559
3.41,-7.74012565612793
2.67,-11.11751651763916
7.22,-7.617860317230225
-12.15,-7.849916458129883
-2.07,-13.748207092285156
3.96,-5.8227996826171875
-52.23,-30.48370361328125
-2.86,-10.021856307983398
-5.23,-3.7979025840759277
-12.18,-4.983005046844482
1.93,-16.767120361328125
-20.56,-19.740379333496094
-1.62,-2.0214035511016846
-0.5,-6.111358642578125
-8.48,-19.767518997192383
2.71,-8.138937950134277
-8.64,-7.098684310913086
-0.45,-11.322808265686035
-5.57,-9.952964782714844
5.3175,2.3334999084472656
-0.69,-2.619101047515869
-10.1525,-24.76498031616211
-1.23,-7.66775369644165
0.33,-1.8673216104507446
8.86,-13.283553123474121
-3.94,-7.6072869300842285
-39.28,-11.95644760131836
-1.31,-6.1979265213012695
-26.687,-27.796424865722656
-0.85,-6.620573997497559
-34.47,-7.789501190185547
3.02,-8.887591361999512
2.31,-19.883995056152344
-69.8,-46.68928146362305
-23.8,-16.012989044189453
-9.0,-7.056089401245117
-59.28,-43.34424591064453
-28.42,-15.03233528137207
1.46,-6.666609764099121
5.34,-5.134958267211914
-7.86,-10.328770637512207
-8.07,-33.96722412109375
-2.84,-10.529247283935547
-5.62,-3.0855491161346436
-3.22,-6.9543776512146
-3.21,-5.486534118652344
-9.78,-7.631503105163574
-3.65,-8.605308532714844
-4.96,-10.795351028442383
-3.56,-1.8184850215911865
5.8525,-6.209941864013672
-5.68,-12.489326477050781
-2.28,-4.637828350067139
11.24,-2.733116626739502
-21.4,-25.271610260009766
-2.49,-4.115626811981201
-1.62,-3.0924296379089355
6.78,1.877272129058838
8.68,-6.040700912475586
-30.96,-24.56805419921875
-1.34,-5.0442094802856445
-8.28,-2.125183343887329
-4.08,-1.7799386978149414
-5.46,-11.923809051513672
2.58,-0.4250020980834961
6.64,-0.2208237648010254
3.48,-3.320890426635742
-2.96,-1.8622536659240723
-8.75,-4.038814067840576
-5.39,-7.951443672180176
-1.52,-2.9955267906188965
-0.12,-7.729321479797363
3.65,-5.657437801361084
-0.0375,-0.993128776550293
2.96,-7.373198986053467
-20.12,-6.334146976470947
-23.7,-8.019889831542969
1.18,-3.4732227325439453
-24.14,-7.743047714233398
-34.15,-3.8909595012664795
-13.7,-24.875877380371094
-11.77,-8.700761795043945
-8.82,-8.437214851379395
1.89,-4.135450839996338
-19.94,-7.509716987609863
-5.71,1.5708048343658447
-77.95,-14.10397720336914
-1.06,-7.02574348449707
15.42,1.1994080543518066
1.83,1.9249486923217773
-40.69,-37.206459045410156
1.12,-0.925969123840332
-52.72,-27.096206665039062
-9.74,-7.022017478942871
4.62,-26.39232635498047
4.75,-4.483410835266113
0.65,-5.284115791320801
-1.31,-4.5485029220581055
12.36,-5.2919487953186035
-34.78,-13.540087699890137
-12.59,-1.8385000228881836
-0.41,-8.489468574523926
1.45,-4.742086887359619
-4.98,-3.798306465148926
-24.35,-14.674585342407227
-41.38,-1.2452154159545898
10.04,-1.8153204917907715
-0.2525000000000001,-0.006646156311035156
1.58,-5.662120342254639
14.47,-3.4249672889709473
-31.08,-8.986937522888184
-12.83,3.0338501930236816
-10.7625,-4.502740859985352
-2.63,1.9624338150024414
-72.75,-33.4505615234375
2.77,-8.290220260620117
-10.26,-8.993873596191406
-60.18,-32.24446487426758
3.66,-9.6256685256958
-18.54,-15.137189865112305
-4.47,-6.448141098022461
-5.4,-2.273311138153076
-5.73,-8.26904582977295
-9.27,-11.94791316986084
-0.29,-7.379190444946289
0.64,-7.184226036071777
2.21,-22.71011734008789
10.81,-0.9642982482910156
-3.83,-4.706652641296387
-3.05,-5.0583391189575195
-12.39,-4.876834869384766
-0.74,-9.257075309753418
-0.68,-0.9106755256652832
3.04,-5.943630695343018
2.39,-2.246999740600586
-2.84,-4.182549953460693
4.13,-5.461857795715332
-4.2,-7.082079887390137
-5.85,-4.158314228057861
-4.55,-5.868030071258545
-3.53,-12.962278366088867
-0.93,-4.388958930969238
8.9,-4.942203521728516
5.79,-5.871414661407471
-4.67,-4.009268760681152
11.04,-3.9759747982025146
1.19,-2.182985544204712
1.98,-6.168032646179199
-16.42,-9.492571830749512
-0.08,-8.919777870178223
-6.68,-14.021699905395508
2.69,-7.4241204261779785
-44.79,-7.7375078201293945
-13.57,-5.204710960388184
-37.89,-25.075374603271484
2.34,-2.9549574851989746
2.47,-2.6403117179870605
-10.36,-12.787693977355957
4.44,-5.400279998779297
-0.16,-3.713925838470459
-0.788,-5.2750349044799805
3.73,-5.682572364807129
-8.8,-10.511292457580566
3.34,-7.960434913635254
-6.3,-5.6490960121154785
-7.41,-7.74534273147583
0.72,-2.368803024291992
-13.76,-15.637657165527344
-6.96,-8.54395580291748
-21.66,-31.465538024902344
6.725,1.7815537452697754
2.54,-4.69270133972168
-34.6,-42.70964050292969
2.9,-3.055854320526123
-0.62,-8.710639953613281
-30.07,-17.055299758911133
-6.8,-6.087814807891846
2.27,-2.787947654724121
8.51,-0.39247751235961914
-24.67,-17.815486907958984
2.07,-6.256468772888184
-23.44,-7.53257942199707
-58.83,-36.911590576171875
-46.06,-13.096868515014648
-1.98,-13.3077974319458
-19.52,-7.670139789581299
-2.98,-11.696333885192871
-18.93,-36.31398391723633
-9.89,-4.412456512451172
-3.25,0.07759177684783936
-2.73,-0.6406745910644531
-0.26,-1.188969612121582
6.795,2.96005916595459
21.09,-6.433547019958496
-26.633,-16.957603454589844
-3.46,-1.8461875915527344
-1.58,-6.484166622161865
-3.73,-0.48649120330810547
-25.66,-1.1746625900268555
-6.49,-1.014171838760376
-5.15,-2.23348069190979
-5.56,-6.903890609741211
-55.85,-19.583080291748047
-3.01,-0.02582073211669922
-0.4,-1.5567021369934082
-3.32,-4.933176040649414
1.12,-0.7319378852844238
-44.44,-13.278230667114258
-5.74,-4.326626300811768
-0.12,-1.7958709001541138
0.14,-11.366657257080078
-0.86,-1.3083953857421875
-2.57,-4.4361186027526855
-17.02,-4.624607086181641
-7.05,-6.468260765075684
3.77,-4.845569610595703
-4.28,-3.280186176300049
9.17,-0.888361930847168
-0.38,-1.6904792785644531
-9.68,-10.80727481842041
-3.08,-1.654557228088379
-64.02,-26.811229705810547
-3.36,-3.829662799835205
-28.29,-8.233198165893555
-3.2,-0.27109014987945557
3.36,4.27576208114624
5.99,1.025369644165039
9.35,-4.021829605102539
-1.57,-6.718138217926025
-17.85,-7.510868549346924
-3.05,-11.900274276733398
1.04,-1.6332459449768066
1.2175,-3.0656509399414062
0.47,-1.1549739837646484
-1.89,-5.1228227615356445
-7.17,0.47734975814819336
-0.9,-3.0443124771118164
-3.03,-2.9195287227630615
-5.75,-4.761415004730225
-1.77,-0.9341063499450684
-0.72,-6.64759635925293
2.97,-2.976846694946289
-5.67,0.18453741073608398
-0.28,0.4274113178253174
-3.69,-15.538074493408203
0.27,-7.738987922668457
-31.11,-10.731684684753418
-38.56,-18.11087417602539
-0.89,-16.30931282043457
2.45,-9.848143577575684
-11.24,-6.416098117828369
-0.12,-12.164203643798828
7.92,-6.550315856933594
6.43,-11.867841720581055
1.9275,-11.329963684082031
-5.77,-8.930410385131836
-5.1,-7.965629577636719
-3.84,-6.158456325531006
-6.89,-12.579824447631836
-9.99,-18.795364379882812
-28.75,-11.205677032470703
-9.51,-5.122556686401367
-58.6,-28.35240936279297
-2.73,-9.647281646728516
-8.57,-8.647954940795898
-0.5,-8.950577735900879
3.4,-3.490626811981201
-12.01,-2.623216390609741
1.8,-2.221526861190796
-8.93,-7.72419548034668
-17.2,-5.409751892089844
3.94,-4.939607620239258
-9.43,-3.98032546043396
3.24,-7.8586907386779785
-8.87,-14.594499588012695
-6.12,-8.415751457214355
-11.41,-3.6028289794921875
-26.5075,-8.035978317260742
1.9,-4.512175559997559
-6.19,-8.156050682067871
-8.05,-17.974178314208984
-72.07,-49.42191696166992
-15.73,-6.093297004699707
0.04,-0.13596582412719727
-10.13,-4.361317157745361
-6.65,-9.673849105834961
-3.53,-5.533573150634766
2.77,-9.428459167480469
-12.71,-8.950983047485352
-11.54,-12.949663162231445
-3.89,-5.797335624694824
-0.7,-3.5670413970947266
-23.17,-15.40325927734375
-11.78,-9.212272644042969
-2.5,-8.405014991760254
-4.57,-13.261520385742188
3.57,-17.22494888305664
-30.29,-17.910066604614258
5.18,-4.77824592590332
-31.89,-27.201658248901367
4.45,-6.163540840148926
-56.41,-12.65764331817627
-6.6,-11.479936599731445
-11.6025,-5.774763584136963
-7.44,-7.834349632263184
-55.58,-9.767959594726562
-5.25,-8.655292510986328
-4.28,-5.477987289428711
-44.31,-10.817208290100098
-2.33,-13.472476959228516
-10.92,-8.130996704101562
-5.92,-11.657930374145508
-10.07,-7.71956729888916
-26.43,-23.82196807861328
-11.34,-15.97703742980957
-4.983,-8.756608009338379
-0.71,-9.529705047607422
-77.96,-12.239328384399414
-13.77,-11.906519889831543
-44.62,-7.937130928039551
-9.18,-12.203336715698242
10.03,-10.909524917602539
4.52,-10.377553939819336
-3.91,-7.656842231750488
3.19,-8.92089557647705
-54.63,-52.71183776855469
-14.57,-21.176654815673828
-0.27,-8.78394603729248
-5.43,-16.022682189941406
0.56,-33.783660888671875
-3.81,-20.51810073852539
1.92,-7.224512577056885
-17.54,-43.58531188964844
-6.2675,-14.704628944396973
-71.18,-51.06574249267578
-6.44,-4.7889485359191895
-41.97,-57.8574104309082
-0.23,-10.416828155517578
-3.63,-6.280280590057373
-0.85,-11.869403839111328
-3.74,-21.59211540222168
-8.95,-14.95089340209961
-11.335,-12.321878433227539
5.19,-10.798641204833984
-7.91,-5.528775215148926
1.97,-5.677814960479736
-22.23,-10.514148712158203
1.99,-7.699268341064453
-2.06,-18.882858276367188
-7.65,-18.31246566772461
-45.29,-52.73537826538086
-3.35,-7.043940544128418
3.09,-11.486207962036133
-38.47,-8.800705909729004
-12.28,-12.888130187988281
-1.88,-7.15609073638916
-7.179,-8.830172538757324
9.16,-2.1241347789764404
5.86,-2.3060085773468018
-6.88,-6.959434509277344
15.29,-7.272414684295654
-1.36,-8.498933792114258
-2.66,-6.621513366699219
-0.06,-16.4322566986084
3.7275,-13.219751358032227
2.61,-47.732574462890625
9.96,-4.27211856842041
0.61,-4.354532241821289
-2.69,-17.221084594726562
-36.32,-33.489227294921875
1.64,-5.856569766998291
-47.43,-19.748790740966797
-77.11,-43.57771682739258
-15.78,-8.152437210083008
3.43,-2.997312068939209
-1.68,-12.525152206420898
-1.25,-39.7774658203125
2.22,-9.583230972290039
-5.99,-6.127669334411621
-24.824,-17.0880126953125
-36.03,-5.166730880737305
-2.99,-12.835858345031738
-0.16,0.01993083953857422
2.6900000000000004,-5.38150691986084
-55.4925,-21.860078811645508
0.27,-4.165975570678711
1.95,-7.476378917694092
2.48,-13.310298919677734
3.16,-10.711921691894531
1.81,-1.8224167823791504
5.68,-6.841474533081055
-0.22,-2.911278247833252
-49.333,-13.264087677001953
-2.89,-4.019382476806641
-4.81,-5.64486837387085
-10.67,-3.4977431297302246
2.13,-2.022658586502075
-0.02,-2.75964093208313
2.42,1.569993019104004
-11.02,-4.8814191818237305
0.46,-38.83232879638672
-6.79,-7.698190212249756
7.31,-3.800347328186035
-2.45,-6.269667625427246
-9.61,-8.671601295471191
-14.13,-7.235012054443359
-31.68,-3.333387851715088
-26.357,-21.72503089904785
-7.436333333333333,-11.748685836791992
-25.117,-13.928832054138184
8.77,-10.539424896240234
-9.71,-5.404421806335449
-5.82,-6.794562339782715
