Drug A,Drug B,Cell Line Name,Score,Pred Score
Lapatinib,Dasatinib,HCT116,-13.812973987503693,2.8763160705566406
metformin,Lapatinib,MDAMB436,-14.6311710829416,-17.024993896484375
dexamethasone,Sunitinib,UACC62,-15.020937907067507,-16.08358383178711
Sunitinib,geldanamycin,NCI-H460,5.61896917638109,9.7542724609375
vinblastine,Vorinostat,MDAMB436,0.1461877509898399,-14.922525405883787
Erlotinib,Dasatinib,MDAMB436,3.59745169898486,2.38580322265625
paclitaxel,Sorafenib,A2058,-6.72144892291601,-5.140994071960449
Lapatinib,geldanamycin,PA1,4.304204520484877,-2.04608154296875
vinblastine,Lapatinib,SK-OV-3,3.37898618824583,-8.834586143493652
Sunitinib,geldanamycin,MDAMB436,3.939818822274421,13.338134765625
Lapatinib,Sorafenib,SK-OV-3,13.9953943577381,4.938440799713135
Dasatinib,geldanamycin,CAOV3,-5.39913759737588,24.616943359375
Lapatinib,Sorafenib,RPMI7951,-2.204579993178592,-2.7111363410949707
Lapatinib,Sorafenib,NCIH1650,8.829561804598438,-1.4379197359085083
Dasatinib,Sorafenib,UWB1289,6.01696699102072,-0.0643501281738281
Vorinostat,geldanamycin,SKMEL30,-6.376202369524528,-13.14581298828125
Vorinostat,geldanamycin,OCUBM,-6.50906463316165,-4.041576385498047
metformin,geldanamycin,VCAP,-60.92137282626391,-22.31970596313477
paclitaxel,Erlotinib,UWB1289,1.99934019108803,-8.498226165771484
Sunitinib,Erlotinib,HT144,2.188685633501576,0.5986591577529907
Erlotinib,geldanamycin,SKMEL30,4.07090957771029,3.584091186523437
Dasatinib,geldanamycin,OVCAR3,0.5211206139658471,14.856658935546877
Erlotinib,Dasatinib,UWB1289,12.5580583918003,0.3262958526611328
Erlotinib,geldanamycin,CAOV3,3.320229681965675,6.86407470703125
vinblastine,Lapatinib,UACC62,-0.4381862293696001,-11.932583808898926
paclitaxel,Dasatinib,NCIH23,0.1752112379752922,-0.0636200904846191
geldanamycin,Sorafenib,A375,4.123908949931413,-0.3680591583251953
Sunitinib,Lapatinib,SW-620,-14.2382866820043,3.535664319992065
Dasatinib,Sorafenib,A2058,12.966325580978296,-0.8531675338745117
paclitaxel,Vorinostat,T-47D,7.692941411907634,-11.171207427978516
metformin,Vorinostat,HCT116,-62.9031214125763,-19.931472778320312
paclitaxel,Sorafenib,SW837,-5.800670766453999,-5.126230239868164
dexamethasone,Sorafenib,OCUBM,-11.705366535732304,-14.32105541229248
Lapatinib,Erlotinib,MDAMB436,-4.786538605318405,-2.8685758113861084
metformin,Erlotinib,A375,-82.4887013651952,-13.890806198120115
Vorinostat,Sorafenib,NCIH2122,-8.251107402184557,-3.647826194763184
dexamethasone,Sorafenib,SKMES1,1.61677665352485,-13.613873481750488
metformin,Lapatinib,HT29,-11.916211326129387,-17.391124725341797
metformin,Sunitinib,CAOV3,-45.634880019414,-19.65037727355957
Vorinostat,Dasatinib,UACC62,-0.568998602339841,-3.5222887992858887
dexamethasone,Sunitinib,NCIH520,-12.147399114840605,-14.117733001708984
