Actual,Predicted
4.2006804390709,-0.5636564493179321
4.76541245752904,-0.021850019693374634
5.87221574658101,0.6219765543937683
-12.955988512618,-28.51885223388672
-14.4061745570978,-12.357436180114746
13.644333664082708,0.9037611484527588
7.522446474796843,-9.939964294433594
2.858782897786812,-3.079948902130127
-49.8653288018085,-28.917373657226562
-4.029904705212941,-1.5414350032806396
-6.2026319104393295,-25.56198501586914
4.452168509343501,-4.880699634552002
-16.475900892606802,-3.478785514831543
-11.03094492075089,-30.611478805541992
-8.08045020128908,-3.8818740844726562
1.39259946716825,-3.0745468139648438
-14.885807229381896,-2.3387928009033203
-11.113180908425988,-11.550108909606934
5.506094216928792,-1.464402675628662
5.29091659278858,-2.261760711669922
3.42106467876526,-1.0972976684570312
5.162821279449693,1.42702054977417
6.020551076354931,-3.085665702819824
0.8086942897832163,0.6219765543937683
-8.80546181278599,-11.948631286621094
-7.42349600405968,-3.8773069381713867
-14.4731176558811,-1.5038200616836548
-35.5448186771701,-11.550108909606934
-1.657597602265355,-2.681427001953125
-1.930224441335125,-10.338485717773438
-10.398648228661925,-2.3387928009033203
-1.6521884315998507,-3.477635383605957
1.3131129859732091,0.21773819625377655
-0.1240821746904601,-3.478785514831543
-35.1709788883515,-11.964316368103027
0.6771989561182002,-1.464402675628662
-5.8677981963370005,-2.739598512649536
0.7982616963508231,-3.477635383605957
2.595279020812243,-3.4887542724609375
6.9472187772133225,-3.0745468139648438
-41.1395198834054,-11.550108909606934
-35.4604736838065,-11.959750175476074
7.87379173269718,1.307999610900879
-8.72128086410909,-31.010000228881836
-82.13826531723697,-1.862924337387085
-9.70693692529289,-11.959750175476074
-61.4386715672369,-32.01555252075195
7.10938257895085,0.9014771580696106
0.4007388327427847,0.21773819625377655
-0.7455370396145937,-3.0745468139648438
1.674966057420845,-3.085665702819824
11.877856996640997,-4.195307731628418
-0.9096556467231308,1.020498275756836
-1.4680391508473674,-3.4887542724609375
15.6414782015599,-9.939964294433594
-10.35739215730591,-3.478785514831543
1.926107182225645,-3.0745468139648438
6.99756701325662,0.48914092779159546
3.54836143321337,-2.3387928009033203
-7.726553411266567,-3.4730682373046875
-48.51478094223695,-32.01555252075195
-3.0453156276270903,-3.963198661804199
-3.454798154796729,-1.5414350032806396
9.503977484174175,1.8201403617858887
6.001532732018722,1.8201403617858887
1.775572054007981,-1.862924337387085
-2.6871577689602653,-4.880699634552002
-7.920344649869953,-11.534886360168457
2.578081311550471,0.48145508766174316
-14.434457477598505,-2.739598512649536
-1.338045882914232,-3.0745468139648438
-44.1817825469333,-23.621339797973633
2.4314234692194163,-11.156989097595215
-2.35314836228574,-4.880699634552002
-2.07036107592124,-2.739598512649536
-6.560167066336443,-11.954347610473633
-2.54688332955635,-0.8326107859611511
-7.940842049461227,-4.880699634552002
-7.789052707582185,1.4136180877685547
-1.4295761119406232,-3.8773069381713867
7.206977941743588,0.6219765543937683
-4.081394009803599,0.6219765543937683
-30.167243616457,-12.352869987487793
11.7225687296843,1.020498275756836
-0.8984319813221007,-4.880699634552002
10.349523074958825,-3.478785514831543
5.42147270471237,1.020498275756836
-0.3136273830120112,-1.7350890636444092
4.398848813602776,-1.464402675628662
2.099307195887115,-0.9916792511940002
-61.6890402284636,-32.75501251220703
-7.08434802004719,-3.143836736679077
0.6962467393230812,-3.4730682373046875
9.0758909366509,-3.0745468139648438
-1.9263965715605047,-2.3410768508911133
-6.262949496708321,-11.550108909606934
-4.739766082030863,-0.9701788425445557
-36.8822022827233,-24.877017974853516
3.24770439300306,-3.478785514831543
-2.289513933263135,-4.163027763366699
1.41805545618482,0.6162598729133606
-24.4432878855492,-3.5566763877868652
-24.96156751119129,-23.53069305419922
-7.734574598544068,-12.638589859008789
2.79124989437018,-1.471372365951538
-5.17831154550348,-11.954347610473633
1.5275640312561216,0.9037611484527588
3.682989905065457,1.020498275756836
-10.8237586662752,-18.67183494567871
-6.929951553081727,-3.0745468139648438
-27.96215708599589,-11.550108909606934
-2.88087637063392,0.21773819625377655
-5.960419628776203,-0.8326107859611511
-37.189874708633695,-21.280887603759766
1.1496085756031087,-2.3387928009033203
-12.7137936794919,-12.670869827270508
8.398744223780918,-4.195307731628418
-33.3004252633332,-23.216379165649414
9.144089281431205,-2.681427001953125
4.065326821312747,0.6219765543937683
-41.9047429025821,-13.35626220703125
7.383552345763623,-1.5414350032806396
6.364261125349779,-4.195307731628418
4.841793570156368,-3.0745468139648438
1.6198341998494314,-3.478785514831543
4.179707781567577,-0.9916792511940002
-14.7229944429405,1.2864991426467896
7.078924552126015,-3.0745468139648438
-12.898019313824,-14.083683013916016
-70.8116033690518,-3.4730682373046875
12.7359625054994,1.42702054977417
5.586124430090477,1.2864991426467896
3.028467183462371,1.8201403617858887
-5.830142578087577,-3.8773069381713867
-22.6841489367301,-12.352869987487793
-1.51657819068512,-1.9345545768737793
-81.52648016021857,-4.163027763366699
-3.36903782007548,-2.681427001953125
-18.707844022,-11.948631286621094
-34.48768519828235,-18.166885375976562
-39.7169735486916,-3.0745468139648438
-1.593720937577549,-4.880699634552002
-23.2954444871652,-11.953197479248047
-45.30258920076982,-11.948631286621094
12.5056328567953,-1.464402675628662
-11.9299972333177,1.4136180877685547
-37.9495035857927,0.10983569920063019
0.7001962140772594,-2.8712844848632812
4.49418879319923,0.21773819625377655
-39.0646563811545,-29.735876083374023
-9.09730633851708,-3.478785514831543
-17.5589533745204,-11.948631286621094
-4.92782811871599,0.6162598729133606
-8.2299173561342,-16.914772033691406
2.60625970962018,0.21773819625377655
2.726862934921635,1.42702054977417
4.071661498679735,-3.079948902130127
-13.2494383747796,-3.8818740844726562
-11.9154244975033,-1.5038200616836548
0.9090871567987184,-10.737321853637695
7.92708077877978,0.6162598729133606
-3.119647295186995,-3.8773069381713867
-2.248378586620203,-3.079948902130127
1.6646916021852596,-3.478785514831543
0.1590569364430157,-1.464402675628662
-77.3623903172369,-33.477027893066406
15.8859560938761,0.48914092779159546
-3.11888044241469,-3.0230350494384766
-2.7468186065138984,-3.478785514831543
2.77922195660905,1.0150964260101318
4.052279150357491,-10.338485717773438
-4.03806373695381,-3.478785514831543
-2.4461467814868523,-18.67183494567871
-0.1639564470097907,-2.681427001953125
0.8542168432631491,-16.537273406982422
5.84905996845087,-3.5566763877868652
-5.77665564868809,-0.5636564493179321
-3.7008288999313423,0.5029554963111877
-7.18713065449027,-11.954347610473633
-0.9529303605806088,1.022782325744629
-15.902118442879,-13.35626220703125
-28.0636361890057,-11.550108909606934
-26.912205886836706,-23.132171630859375
8.596988309863011,1.42702054977417
0.2877587512502297,-2.681427001953125
3.3899996482015826,-1.471372365951538
-20.5869014386951,-13.35626220703125
-9.341800010912078,-3.079948902130127
0.1692077246922899,0.49723878502845764
-1.857666460494741,0.21773819625377655
-13.2752747780792,-21.67940902709961
0.7445982178878973,-3.4730682373046875
4.49646859469848,-3.2778067588806152
3.60913262992784,-2.7507171630859375
-5.653435188749545,-4.880699634552002
1.51502173443586,0.6162598729133606
8.143116180793372,-2.348761558532715
-8.36164856265281,-22.168195724487305
-1.130678948105339,-3.0230350494384766
-4.349210006555943,-0.4260883927345276
0.2594141505344826,-11.954347610473633
-32.1283374054069,-11.948631286621094
-1.9051378030600723,-2.8712844848632812
4.768047800449637,-3.484187602996826
2.264898495983479,-3.0745468139648438
-6.47138721063866,0.6062911152839661
4.93167956005568,-3.478785514831543
2.4851768276660025,-3.0745468139648438
-3.930469946192945,-3.478785514831543
11.923948375295712,-1.5038200616836548
11.616605850275496,-0.4260883927345276
10.41580460128629,-3.478785514831543
-8.700462669667385,-11.156989097595215
13.1991243046288,-0.9377309679985046
-4.75101729862813,1.4136180877685547
-1.4230966237807086,-3.4730682373046875
-2.07861348348741,-2.755283832550049
10.292368565007404,1.022782325744629
1.9007667723773176,-4.880699634552002
17.1612744381531,0.9148797392845154
-0.1428452494230792,-1.9479572772979736
2.4933992323843923,-3.5566763877868652
