Drug A,Drug B,Cell Line Name,Score,Pred Score
Dasatinib,Docetaxel,HCT-15,-4.777777777777778,-0.0711663663387298
Streptozocin,Tretinoin,HOP-62,-12.0,-1.0027538537979126
Thalidomide,Paclitaxel,NCI-H322M,1.8888888888888888,-3.082062244415283
Mitotane,Sirolimus,SN12C,-7.666666666666667,-3.2714614868164062
Sirolimus,Cladribine,NCI-H322M,-18.55555555555556,-5.5951104164123535
Romidepsin,Paclitaxel,LOX IMVI,-2.333333333333333,-2.059409618377685
Fulvestrant,Celecoxib,HCT-15,-8.0,-0.205061674118042
Everolimus,Romidepsin,HS 578T,1.1111111111111112,-0.7507638931274414
Mitotane,Cladribine,OVCAR-3,-3.2222222222222223,-3.996941089630127
Fulvestrant,Paclitaxel,SK-OV-3,-9.88888888888889,-2.5123605728149414
Paclitaxel,Sirolimus,BT-549,2.2222222222222223,3.502255439758301
Streptozocin,Paclitaxel,HOP-62,-0.8888888888888888,-2.679602861404419
Docetaxel,Sirolimus,K-562,5.222222222222222,1.4967055320739746
Streptozocin,Cladribine,CCRF-CEM,-4.888888888888889,-4.245062828063965
Fulvestrant,Sirolimus,SF-539,-9.444444444444445,-3.09707260131836
Streptozocin,Paclitaxel,A498,-7.777777777777778,-2.7402305603027344
Vorinostat,Docetaxel,NCI-H460,-2.2222222222222223,-4.823320388793945
Romidepsin,Docetaxel,SK-MEL-5,-1.4444444444444444,-2.435805320739746
Everolimus,Sirolimus,A549/ATCC,4.222222222222222,-4.44451904296875
Tretinoin,Celecoxib,ACHN,-2.0,-5.125213623046875
Thalidomide,Mitotane,SK-MEL-28,0.8888888888888888,-3.498140335083008
Everolimus,Paclitaxel,HS 578T,8.0,-2.413781881332397
Sirolimus,Tretinoin,SF-268,1.7777777777777777,-0.0616353750228881
Vorinostat,Tretinoin,SN12C,0.8888888888888888,-6.371633529663086
Everolimus,Dasatinib,SW-620,-1.6666666666666667,-1.1896207332611084
Paclitaxel,Nilotinib,T-47D,-21.11111111111111,2.815715074539185
Thalidomide,Paclitaxel,MCF7,-1.3333333333333333,-3.3587193489074707
Vorinostat,Paclitaxel,PC-3,-8.777777777777779,-4.650032043457031
Paclitaxel,Sirolimus,OVCAR-4,-2.555555555555556,3.983075618743897
Vorinostat,Tretinoin,IGROV1,-1.8888888888888888,-2.859565734863281
Streptozocin,Cladribine,SF-268,-4.111111111111111,-3.589539051055908
Fulvestrant,Romidepsin,M14,-2.555555555555556,0.3294869661331177
Vorinostat,Paclitaxel,KM12,1.6666666666666667,-1.469727635383606
Fulvestrant,Paclitaxel,HCT-116,-4.0,-0.7487672567367554
Sirolimus,Celecoxib,RPMI-8226,5.222222222222222,2.699488878250122
Nilotinib,Tretinoin,NCI-H322M,-31.55555555555556,-6.399291038513184
Mitotane,Docetaxel,IGROV1,6.777777777777778,-1.5864145755767822
Docetaxel,Cladribine,OVCAR-5,-12.11111111111111,-1.264533758163452
Dasatinib,Cladribine,DU-145,-4.777777777777778,-3.2675790786743164
Mitotane,Docetaxel,NCI-H522,19.55555555555556,-0.5960954427719116
Fulvestrant,Cladribine,SF-539,-7.333333333333333,-3.9322938919067374
Everolimus,Dasatinib,UO-31,2.0,-0.5539515018463135
Romidepsin,Docetaxel,TK-10,0.6666666666666666,0.4385357499122619
Fulvestrant,Romidepsin,OVCAR-8,2.333333333333333,1.166002869606018
Everolimus,Cladribine,NCI-H226,0.2222222222222222,-3.7178702354431152
Dasatinib,Celecoxib,UACC-257,-4.111111111111111,-0.2835128307342529
Romidepsin,Cladribine,RPMI-8226,-6.888888888888889,-2.67887806892395
Docetaxel,Celecoxib,SF-268,2.2222222222222223,11.56108856201172
Docetaxel,Cladribine,SF-268,-10.333333333333334,-0.2943949699401855
Everolimus,Paclitaxel,KM12,-9.0,-1.2124474048614502
Fulvestrant,Cladribine,BT-549,-3.111111111111111,-2.8896663188934326
