Drug A,Drug B,Cell Line Name,Score,Pred Score
Lapatinib,Dasatinib,HCT116,-13.812973987503693,4.4615631103515625
metformin,Lapatinib,MDAMB436,-14.6311710829416,-26.077911376953125
dexamethasone,Sunitinib,UACC62,-15.020937907067507,-9.570201873779297
Sunitinib,geldanamycin,NCI-H460,5.61896917638109,4.347342491149902
vinblastine,Vorinostat,MDAMB436,0.1461877509898399,-16.950843811035156
Erlotinib,Dasatinib,MDAMB436,3.59745169898486,-0.3050003051757812
paclitaxel,Sorafenib,A2058,-6.72144892291601,-0.2271833419799804
Lapatinib,geldanamycin,PA1,4.304204520484877,-10.21215534210205
vinblastine,Lapatinib,SK-OV-3,3.37898618824583,6.840087890625
Sunitinib,geldanamycin,MDAMB436,3.939818822274421,-2.130568027496338
Lapatinib,Sorafenib,SK-OV-3,13.9953943577381,0.8585014343261719
Dasatinib,geldanamycin,CAOV3,-5.39913759737588,-2.63901948928833
Lapatinib,Sorafenib,RPMI7951,-2.204579993178592,4.4072265625
Lapatinib,Sorafenib,NCIH1650,8.829561804598438,6.428262710571289
Dasatinib,Sorafenib,UWB1289,6.01696699102072,11.115659713745115
Vorinostat,geldanamycin,SKMEL30,-6.376202369524528,-5.1260199546813965
Vorinostat,geldanamycin,OCUBM,-6.50906463316165,-6.720355033874512
metformin,geldanamycin,VCAP,-60.92137282626391,-22.50137710571289
paclitaxel,Erlotinib,UWB1289,1.99934019108803,8.749051094055176
Sunitinib,Erlotinib,HT144,2.188685633501576,3.4816160202026367
Erlotinib,geldanamycin,SKMEL30,4.07090957771029,0.8530817031860352
Dasatinib,geldanamycin,OVCAR3,0.5211206139658471,4.084926605224609
Erlotinib,Dasatinib,UWB1289,12.5580583918003,2.1888561248779297
Erlotinib,geldanamycin,CAOV3,3.320229681965675,11.62155055999756
vinblastine,Lapatinib,UACC62,-0.4381862293696001,-5.063932418823242
paclitaxel,Dasatinib,NCIH23,0.1752112379752922,-3.8170595169067374
geldanamycin,Sorafenib,A375,4.123908949931413,9.45161247253418
