Drug A,Drug B,Cell Line Name,Score,Pred Score
CRIZOTINIB,MITOTANE,NCI-H226,-47.36,-3.250430107116699
VANDETANIB,NILOTINIB,OVCAR-3,-13.44,-6.712638378143311
AXITINIB,MEGESTROL ACETATE,K-562,-53.37,-29.960357666015625
RUXOLITINIB,THALIDOMIDE,MCF-7,3.07,-10.691882133483888
LENALIDOMIDE,VEMURAFENIB,Caki-1,-1.84,-10.507013320922852
LENALIDOMIDE,CELECOXIB,CCRF-CEM,-4.72,-13.204198837280272
VISMODEGIB,TRETINOIN,UACC-62,0.1,-0.1337432861328125
VEMURAFENIB,MITOTANE,SN12C,5.54,0.7564797401428223
VISMODEGIB,IMATINIB,SF295,-2.14,-4.642217636108398
VANDETANIB,VEMURAFENIB,SF268,-0.25,-3.1038460731506348
DASATINIB,MITOTANE,RPMI-8226,-11.24,-9.434215545654297
LENALIDOMIDE,CRIZOTINIB,SR,-20.43,-18.429759979248047
VEMURAFENIB,VISMODEGIB,T-47D,-4.64,-1.0858879089355469
ROMIDEPSIN,ARSENIC TRIOXIDE,HOP-92,-4.96,-13.983875274658203
PACLITAXEL,ARSENIC TRIOXIDE,SF539,-3.99,1.7941203117370603
CRIZOTINIB,DOCETAXEL,HCT 116,1.98,12.58914566040039
DASATINIB,LAPATINIB,K-562,-0.16,-1.305856704711914
MEGESTROL ACETATE,NILOTINIB,TK-10,-11.47,3.5023956298828125
TRETINOIN,DOCETAXEL,UACC-62,10.92,4.360870361328125
VEMURAFENIB,RUXOLITINIB,IGROV-1,-9.76,-7.696601867675781
DASATINIB,SORAFENIB,A-498,-27.04,-10.590198516845703
CELECOXIB,PACLITAXEL,MDA-MB-468,8.81,-4.465615272521973
TRETINOIN,MITOTANE,EKVX,-0.97,-0.3921608924865722
VISMODEGIB,VEMURAFENIB,ACHN,-36.5,-13.172632217407228
NILOTINIB,ROMIDEPSIN,DU145,-63.14,-59.520320892333984
CRIZOTINIB,SORAFENIB,SK-OV-3,-9.93,-14.542779922485352
LAPATINIB,ARSENIC TRIOXIDE,CCRF-CEM,-11.85,-8.855764389038086
VEMURAFENIB,MEGESTROL ACETATE,Caki-1,-12.97,-1.2691669464111328
GEFITINIB,RUXOLITINIB,L-1236,-8.32,-5.529971122741699
CELECOXIB,DOCETAXEL,SF295,3.56,0.1518707275390625
CRIZOTINIB,AXITINIB,T-47D,1.68,-3.5064353942871094
DOCETAXEL,SUNITINIB,T-47D,4.9,2.513242721557617
RUXOLITINIB,MITOTANE,UO-31,-3.54,-7.555060386657715
VEMURAFENIB,LAPATINIB,M14,-7.2,-5.271129608154297
CRIZOTINIB,GEFITINIB,NCI-H226,7.89,12.464107513427734
CELECOXIB,THALIDOMIDE,SF295,-1.4,-4.86961841583252
PACLITAXEL,THALIDOMIDE,NCI-H460,-53.21,-38.19215774536133
LAPATINIB,SUNITINIB,SK-MEL-28,-25.57,-3.610883712768554
GEFITINIB,TRETINOIN,NCI-H23,1.52,0.2793421745300293
PACLITAXEL,ARSENIC TRIOXIDE,SK-OV-3,-1.47,-1.5995116233825684
VISMODEGIB,ARSENIC TRIOXIDE,NCI-H460,10.26,-6.154956817626953
RALOXIFENE,THALIDOMIDE,MCF-7,-0.54,-0.2753214836120605
LENALIDOMIDE,ARSENIC TRIOXIDE,SK-MEL-2,-18.4,-22.763090133666992
IMATINIB,MITOTANE,UACC-257,-37.12,-4.925286293029785
VANDETANIB,MEGESTROL ACETATE,SR,2.06,-18.246618270874023
ARTENIMOL,RUXOLITINIB,L-1236,-2.732,-15.369508743286133
MITOTANE,THALIDOMIDE,NCI-H460,0.19,-4.135822296142578
CRIZOTINIB,CELECOXIB,UACC-62,-39.33,-1.2386198043823242
ROMIDEPSIN,ARSENIC TRIOXIDE,HT-29,-1.45,-16.123228073120117
ABIRATERONE,AXITINIB,HOP-92,-1.09,-4.33981990814209
GEFITINIB,IMATINIB,OVCAR-4,0.07,-3.423874855041504
CRIZOTINIB,VISMODEGIB,HCT 116,-19.63,-24.33090209960937
ROMIDEPSIN,MITOTANE,BT-549,-24.86,-45.7043342590332
CRIZOTINIB,VEMURAFENIB,TK-10,-2.29,-10.733978271484377
RUXOLITINIB,ROMIDEPSIN,NCI-H522,0.29,-43.847442626953125
LENALIDOMIDE,ROMIDEPSIN,UACC-62,-32.82,-23.383533477783203
VANDETANIB,SUNITINIB,DU145,-7.06,-7.139426231384277
VISMODEGIB,DASATINIB,UACC-62,5.42,-4.356989860534668
AXITINIB,TRETINOIN,OVCAR-5,-0.61,-1.549666404724121
ABIRATERONE,VISMODEGIB,NCI-H23,-15.48,-6.525439262390137
GEFITINIB,PACLITAXEL,RPMI-8226,-10.34,-8.245247840881348
ALPROSTADIL,RUXOLITINIB,L-1236,-43.597,-18.094242095947266
CRIZOTINIB,SUNITINIB,A-498,-8.76,-13.80117416381836
RUXOLITINIB,LAPATINIB,BT-549,4.93,-0.8148889541625977
CELECOXIB,SORAFENIB,DU145,3.12,-5.5477213859558105
LENALIDOMIDE,SORAFENIB,PC-3,-10.26,-11.095535278320312
VISMODEGIB,MEGESTROL ACETATE,HOP-92,-26.32,-9.312045097351074
LENALIDOMIDE,TRETINOIN,OVCAR-5,3.32,-5.356960296630859
RUXOLITINIB,SORAFENIB,OVCAR-3,-29.32,-33.92326736450195
METFORMIN,LAPATINIB,NCI-H460,-1.6125,-8.767345428466797
LENALIDOMIDE,DASATINIB,Hs 578T,-71.9,-8.57351016998291
VISMODEGIB,PACLITAXEL,RXF 393L,5.06,-5.839016914367676
RUXOLITINIB,ABIRATERONE,UO-31,-4.53,-7.768573760986328
CELECOXIB,FULVESTRANT,ACHN,-2.09,-4.061334609985352
DOCETAXEL,ARSENIC TRIOXIDE,SK-MEL-28,-4.01,-3.933925628662109
RUXOLITINIB,CRIZOTINIB,BT-549,2.44,-0.2814397811889648
CELECOXIB,DASATINIB,U-251MG,2.28,-5.912220001220703
CRIZOTINIB,AXITINIB,OVCAR-4,3.98,-1.6453580856323242
