Drug A,Drug B,Cell Line Name,Score,Pred Score
CRIZOTINIB,MITOTANE,NCI-H226,-47.36,-8.393806457519531
VANDETANIB,NILOTINIB,OVCAR-3,-13.44,-5.623989105224609
AXITINIB,MEGESTROL ACETATE,K-562,-53.37,-2.896060943603516
RUXOLITINIB,THALIDOMIDE,MCF-7,3.07,-6.499081611633301
LENALIDOMIDE,VEMURAFENIB,Caki-1,-1.84,-7.667850494384766
LENALIDOMIDE,CELECOXIB,CCRF-CEM,-4.72,-9.271839141845703
VISMODEGIB,TRETINOIN,UACC-62,0.1,-9.841072082519531
VEMURAFENIB,MITOTANE,SN12C,5.54,-5.067569732666016
VISMODEGIB,IMATINIB,SF295,-2.14,2.378284454345703
VANDETANIB,VEMURAFENIB,SF268,-0.25,-6.162242889404297
DASATINIB,MITOTANE,RPMI-8226,-11.24,-35.49176025390625
LENALIDOMIDE,CRIZOTINIB,SR,-20.43,-5.146797180175781
VEMURAFENIB,VISMODEGIB,T-47D,-4.64,-9.04025650024414
ROMIDEPSIN,ARSENIC TRIOXIDE,HOP-92,-4.96,-25.082847595214844
PACLITAXEL,ARSENIC TRIOXIDE,SF539,-3.99,-8.44202995300293
CRIZOTINIB,DOCETAXEL,HCT 116,1.98,7.0595245361328125
DASATINIB,LAPATINIB,K-562,-0.16,17.092472076416016
MEGESTROL ACETATE,NILOTINIB,TK-10,-11.47,-11.83042335510254
TRETINOIN,DOCETAXEL,UACC-62,10.92,-13.70743179321289
VEMURAFENIB,RUXOLITINIB,IGROV-1,-9.76,-5.291236877441406
DASATINIB,SORAFENIB,A-498,-27.04,-6.450620651245117
CELECOXIB,PACLITAXEL,MDA-MB-468,8.81,-10.755988121032717
TRETINOIN,MITOTANE,EKVX,-0.97,4.688020706176758
VISMODEGIB,VEMURAFENIB,ACHN,-36.5,-6.084545135498047
NILOTINIB,ROMIDEPSIN,DU145,-63.14,-27.13420486450196
CRIZOTINIB,SORAFENIB,SK-OV-3,-9.93,0.260101318359375
LAPATINIB,ARSENIC TRIOXIDE,CCRF-CEM,-11.85,-13.076722145080566
VEMURAFENIB,MEGESTROL ACETATE,Caki-1,-12.97,-9.928905487060549
GEFITINIB,RUXOLITINIB,L-1236,-8.32,-11.759784698486328
CELECOXIB,DOCETAXEL,SF295,3.56,-8.145853042602539
CRIZOTINIB,AXITINIB,T-47D,1.68,-11.653175354003906
DOCETAXEL,SUNITINIB,T-47D,4.9,-2.6318283081054688
RUXOLITINIB,MITOTANE,UO-31,-3.54,-1.8303070068359373
VEMURAFENIB,LAPATINIB,M14,-7.2,-6.016302108764648
CRIZOTINIB,GEFITINIB,NCI-H226,7.89,-11.671819686889648
CELECOXIB,THALIDOMIDE,SF295,-1.4,-3.723699569702149
PACLITAXEL,THALIDOMIDE,NCI-H460,-53.21,-5.641780853271484
LAPATINIB,SUNITINIB,SK-MEL-28,-25.57,-11.122278213500977
GEFITINIB,TRETINOIN,NCI-H23,1.52,-9.71541976928711
PACLITAXEL,ARSENIC TRIOXIDE,SK-OV-3,-1.47,-23.94281768798828
VISMODEGIB,ARSENIC TRIOXIDE,NCI-H460,10.26,-11.765832901000977
RALOXIFENE,THALIDOMIDE,MCF-7,-0.54,213.8468017578125
