Drug A,Drug B,Cell Line Name,Score,Pred Score
Mitotane,Celecoxib,NCI-H322M,-5.444444444444445,-3.780616998672485
Romidepsin,Tretinoin,CCRF-CEM,-3.0,-6.99685001373291
Nilotinib,Mitotane,MCF7,-3.6666666666666665,-6.832052230834961
Docetaxel,Paclitaxel,UACC-257,4.333333333333333,-4.776357650756836
Thalidomide,Docetaxel,OVCAR-4,-9.333333333333334,-3.939292907714844
Gefitinib,Lenalidomide,SN12C,-1.5555555555555556,1.4443000555038452
Nilotinib,Celecoxib,OVCAR-3,-7.555555555555555,-1.2948143482208252
Dasatinib,Nilotinib,OVCAR-4,-4.222222222222222,-5.797646522521973
Nilotinib,Cladribine,UACC-257,-1.4444444444444444,-5.9690022468566895
Paclitaxel,Cladribine,OVCAR-4,-12.333333333333334,-6.1252851486206055
Nilotinib,Mitotane,EKVX,-0.7777777777777778,-10.106398582458496
Vorinostat,Sirolimus,CCRF-CEM,-0.8888888888888888,-1.3410409688949585
Docetaxel,Nilotinib,A498,6.0,4.35357141494751
Thalidomide,Mitotane,OVCAR-5,1.0,3.068939685821533
Thalidomide,Tretinoin,CCRF-CEM,3.4444444444444446,2.2270960807800293
Streptozocin,Tretinoin,MDA-MB-468,-2.555555555555556,-3.2067437171936035
Fulvestrant,Sirolimus,IGROV1,-1.2222222222222223,2.8761584758758545
Mitotane,Cladribine,T-47D,-9.88888888888889,-2.7609779834747314
Fulvestrant,Celecoxib,HT29,-3.4444444444444446,-3.4577438831329346
Streptozocin,Mitotane,UACC-257,4.333333333333333,1.1115392446517944
Docetaxel,Paclitaxel,T-47D,1.7777777777777777,-8.946788787841797
Thalidomide,Mitotane,HOP-62,-5.555555555555555,-4.457478046417236
Everolimus,Tretinoin,KM12,-10.0,-5.7233405113220215
Streptozocin,Docetaxel,TK-10,-8.222222222222221,-5.913858890533447
Megestrol acetate,Lenalidomide,SN12C,-3.555555555555556,-5.647071838378906
Gefitinib,Lenalidomide,ACHN,-6.111111111111111,-1.3557909727096558
Paclitaxel,Nilotinib,RPMI-8226,48.22222222222222,17.515487670898438
Mitotane,Docetaxel,UACC-257,0.3333333333333333,0.1399004161357879
Paclitaxel,Cladribine,T-47D,-22.444444444444443,-7.208346366882324
Mitotane,Celecoxib,BT-549,-10.333333333333334,-5.432100772857666
Dasatinib,Celecoxib,HT29,3.6666666666666665,0.7757285833358765
Everolimus,Sirolimus,UO-31,3.888888888888889,-1.188240647315979
Streptozocin,Tretinoin,NCI-H522,-2.111111111111111,-3.458972454071045
Docetaxel,Tretinoin,SF-268,2.6666666666666665,12.427600860595703
Fulvestrant,Paclitaxel,NCI-H226,0.0,2.311150550842285
Streptozocin,Sirolimus,SF-539,-1.3333333333333333,-3.9591643810272217
Sirolimus,Cladribine,RXF 393,-7.222222222222222,-4.750452995300293
Sirolimus,Tretinoin,NCI-H226,0.1111111111111111,-2.8369948863983154
Mitotane,Cladribine,RPMI-8226,-0.4444444444444444,-4.568281173706055
Nilotinib,Cladribine,SF-539,-4.222222222222222,-6.0582194328308105
Thalidomide,Cladribine,OVCAR-3,-8.444444444444445,-4.7015380859375
Everolimus,Dasatinib,RPMI-8226,6.555555555555555,7.12811279296875
Docetaxel,Cladribine,RPMI-8226,-3.888888888888889,-1.0122884511947632
Mitotane,Celecoxib,786-0,1.8888888888888888,-4.755560874938965
Romidepsin,Tretinoin,OVCAR-5,-8.333333333333334,-6.200836181640625
Streptozocin,Paclitaxel,OVCAR-3,22.33333333333333,1.1468040943145752
Romidepsin,Tretinoin,UACC-257,3.555555555555556,4.954817295074463
Dasatinib,Romidepsin,IGROV1,-5.0,-0.6412683129310608
Paclitaxel,Nilotinib,DU-145,12.333333333333334,11.900931358337402
Streptozocin,Sirolimus,HCC-2998,-16.77777777777778,-4.040152072906494
Docetaxel,Fulvestrant,NCI-H226,9.666666666666666,15.996946334838867
Mitotane,Paclitaxel,SF-268,-4.333333333333333,3.8387722969055176
Nilotinib,Tretinoin,HCC-2998,-4.444444444444445,-4.063100814819336
Sirolimus,Cladribine,NCI-H522,-7.666666666666667,-1.366893291473389
Fulvestrant,Vorinostat,ACHN,-3.555555555555556,0.2835822403430938
Paclitaxel,Nilotinib,MDA-MB-468,27.77777777777778,9.336210250854492
Megestrol acetate,Lenalidomide,EKVX,-4.888888888888889,-6.447656631469727
Fulvestrant,Everolimus,LOX IMVI,15.88888888888889,3.5292770862579346
Sirolimus,Cladribine,K-562,-2.111111111111111,0.3930171132087707
Dasatinib,Tretinoin,COLO 205,-4.555555555555555,-1.5830459594726562
Thalidomide,Sirolimus,MDA-MB-231/ATCC,1.2222222222222223,0.5459937453269958
