Drug A,Drug B,Cell Line Name,Score,Pred Score
Dasatinib,Docetaxel,HCT-15,-4.777777777777778,-1.4447721242904663
Streptozocin,Tretinoin,HOP-62,-12.0,-3.844338893890381
Thalidomide,Paclitaxel,NCI-H322M,1.8888888888888888,-3.299936532974243
Mitotane,Sirolimus,SN12C,-7.666666666666667,-2.547443389892578
Sirolimus,Cladribine,NCI-H322M,-18.55555555555556,-2.480001449584961
Romidepsin,Paclitaxel,LOX IMVI,-2.333333333333333,-2.9819674491882324
Fulvestrant,Celecoxib,HCT-15,-8.0,-4.057823181152344
Everolimus,Romidepsin,HS 578T,1.1111111111111112,-2.6212472915649414
Mitotane,Cladribine,OVCAR-3,-3.2222222222222223,-2.149362802505493
Fulvestrant,Paclitaxel,SK-OV-3,-9.88888888888889,-2.294301271438598
Paclitaxel,Sirolimus,BT-549,2.2222222222222223,0.7139425277709961
Streptozocin,Paclitaxel,HOP-62,-0.8888888888888888,-2.224585771560669
Docetaxel,Sirolimus,K-562,5.222222222222222,2.6829628944396973
Streptozocin,Cladribine,CCRF-CEM,-4.888888888888889,-1.6719486713409424
Fulvestrant,Sirolimus,SF-539,-9.444444444444445,-2.237834453582764
Streptozocin,Paclitaxel,A498,-7.777777777777778,-2.27012586593628
Vorinostat,Docetaxel,NCI-H460,-2.2222222222222223,-3.526888132095337
Romidepsin,Docetaxel,SK-MEL-5,-1.4444444444444444,-3.3100290298461914
Everolimus,Sirolimus,A549/ATCC,4.222222222222222,-1.806697487831116
Tretinoin,Celecoxib,ACHN,-2.0,-4.993470191955566
Thalidomide,Mitotane,SK-MEL-28,0.8888888888888888,-4.18405818939209
Everolimus,Paclitaxel,HS 578T,8.0,1.4506006240844729
Sirolimus,Tretinoin,SF-268,1.7777777777777777,-0.1130727529525756
Vorinostat,Tretinoin,SN12C,0.8888888888888888,-3.24730920791626
Everolimus,Dasatinib,SW-620,-1.6666666666666667,-2.9560859203338623
Paclitaxel,Nilotinib,T-47D,-21.11111111111111,8.295931816101074
Thalidomide,Paclitaxel,MCF7,-1.3333333333333333,-3.1732325553894043
Vorinostat,Paclitaxel,PC-3,-8.777777777777779,-3.319739818572998
Paclitaxel,Sirolimus,OVCAR-4,-2.555555555555556,1.5599887371063232
Vorinostat,Tretinoin,IGROV1,-1.8888888888888888,-4.254878997802734
Streptozocin,Cladribine,SF-268,-4.111111111111111,-2.205217123031616
Fulvestrant,Romidepsin,M14,-2.555555555555556,-0.7149795293807983
Vorinostat,Paclitaxel,KM12,1.6666666666666667,-2.5124568939208984
Fulvestrant,Paclitaxel,HCT-116,-4.0,-2.625413417816162
Sirolimus,Celecoxib,RPMI-8226,5.222222222222222,-0.9713133573532104
Nilotinib,Tretinoin,NCI-H322M,-31.55555555555556,-4.617712020874023
Mitotane,Docetaxel,IGROV1,6.777777777777778,-2.222134590148926
Docetaxel,Cladribine,OVCAR-5,-12.11111111111111,-3.1618237495422363
Dasatinib,Cladribine,DU-145,-4.777777777777778,-2.200823307037353
Mitotane,Docetaxel,NCI-H522,19.55555555555556,-1.7903200387954712
Fulvestrant,Cladribine,SF-539,-7.333333333333333,-1.844650626182556
Everolimus,Dasatinib,UO-31,2.0,-1.9716463088989256
Romidepsin,Docetaxel,TK-10,0.6666666666666666,-3.2732012271881104
Fulvestrant,Romidepsin,OVCAR-8,2.333333333333333,-1.1355246305465698
Everolimus,Cladribine,NCI-H226,0.2222222222222222,-2.030385255813598
Dasatinib,Celecoxib,UACC-257,-4.111111111111111,3.008408069610596
Romidepsin,Cladribine,RPMI-8226,-6.888888888888889,-2.7592570781707764
Docetaxel,Celecoxib,SF-268,2.2222222222222223,17.122440338134766
Docetaxel,Cladribine,SF-268,-10.333333333333334,-2.60487699508667
Everolimus,Paclitaxel,KM12,-9.0,-0.4763031005859375
Fulvestrant,Cladribine,BT-549,-3.111111111111111,-1.9224196672439573
Thalidomide,Sirolimus,MOLT-4,-1.0,-1.6619369983673096
Romidepsin,Tretinoin,SNB-75,1.6666666666666667,-3.3988916873931885
Romidepsin,Nilotinib,NCI-H226,-3.2222222222222223,-6.07286262512207
Mitotane,Celecoxib,RPMI-8226,-9.22222222222222,-2.8217687606811523
Fulvestrant,Tretinoin,DU-145,7.555555555555555,-0.4661502838134765
Streptozocin,Mitotane,NCI-H226,-7.777777777777778,-2.4598538875579834
Dasatinib,Sirolimus,SK-MEL-28,0.3333333333333333,-1.4469159841537476
Streptozocin,Mitotane,HS 578T,-0.6666666666666666,-1.3951550722122192
Fulvestrant,Dasatinib,ACHN,-3.0,-1.0100462436676023
Thalidomide,Tretinoin,HCC-2998,-3.7777777777777777,-1.4167368412017822
Docetaxel,Cladribine,LOX IMVI,0.6666666666666666,-5.861971378326416
Paclitaxel,Tretinoin,SF-268,19.88888888888889,23.99495506286621
Vorinostat,Romidepsin,NCI-H460,5.222222222222222,-2.325017213821411
Mitotane,Nilotinib,PC-3,2.2222222222222223,-4.975795269012451
Gefitinib,Lenalidomide,A549/ATCC,-0.7777777777777778,-3.3831570148468018
Fulvestrant,Tretinoin,U251,0.3333333333333333,-0.5430158972740173
Everolimus,Docetaxel,NCI-H522,4.0,3.347412109375
Mitotane,Celecoxib,T-47D,-8.11111111111111,-5.144561290740967
Sirolimus,Mitotane,BT-549,0.4444444444444444,-2.1961677074432373
Romidepsin,Sirolimus,UACC-62,-6.888888888888889,-2.584704160690308
Mitotane,Cladribine,HT29,-0.3333333333333333,-1.7606803178787231
Everolimus,Paclitaxel,SW-620,10.11111111111111,0.4589107036590576
Sirolimus,Celecoxib,K-562,4.777777777777778,-0.8069496154785156
Everolimus,Docetaxel,OVCAR-3,-4.777777777777778,1.1518592834472656
Vorinostat,Tretinoin,KM12,-9.555555555555555,-2.5253257751464844
Docetaxel,Celecoxib,HT29,25.0,9.788240432739258
Paclitaxel,Celecoxib,MOLT-4,28.55555555555556,15.839855194091797
Vorinostat,Romidepsin,MDA-MB-231/ATCC,1.1111111111111112,-2.415306568145752
Docetaxel,Celecoxib,NCI-H460,10.0,13.340415954589844
Mitotane,Celecoxib,SR,-17.0,-4.602320194244385
Mitotane,Nilotinib,IGROV1,0.0,-4.686697006225586
Fulvestrant,Sirolimus,HOP-92,-7.333333333333333,-2.5208468437194824
Docetaxel,Paclitaxel,SN12C,-2.555555555555556,-0.3908462524414062
Sirolimus,Mitotane,COLO 205,-1.4444444444444444,-1.6174548864364624
Mitotane,Sirolimus,OVCAR-8,0.3333333333333333,-1.8142104148864744
Nilotinib,Cladribine,HCC-2998,-10.444444444444445,-3.377104997634888
Tretinoin,Celecoxib,HCT-116,-3.333333333333333,-5.07749080657959
Docetaxel,Celecoxib,SN12C,7.777777777777778,16.0079288482666
Streptozocin,Tretinoin,NCI-H322M,-4.555555555555555,-3.6585030555725098
Mitotane,Nilotinib,CAKI-1,-13.555555555555555,-6.614880084991455
Fulvestrant,Dasatinib,BT-549,-2.555555555555556,-1.951425552368164
Docetaxel,Cladribine,SW-620,-0.6666666666666666,-3.178883552551269
Gefitinib,Lenalidomide,A498,-5.888888888888889,-3.5060336589813232
Everolimus,Vorinostat,PC-3,1.6666666666666667,-3.0324361324310303
Thalidomide,Cladribine,DU-145,-7.444444444444445,-3.185043811798096
Tretinoin,Celecoxib,DU-145,-14.333333333333334,-5.421150207519531
Vorinostat,Sirolimus,LOX IMVI,0.4444444444444444,-1.9684964418411253
Mitotane,Dasatinib,SF-268,-6.111111111111111,-1.7536152601242063
Streptozocin,Mitotane,CAKI-1,-4.555555555555555,-1.431596755981445
Thalidomide,Mitotane,ACHN,-1.7777777777777777,-1.1696498394012451
Vorinostat,Docetaxel,A549/ATCC,-0.2222222222222222,-3.516547679901123
Thalidomide,Paclitaxel,KM12,-8.777777777777779,-3.470056533813477
Mitotane,Dasatinib,LOX IMVI,0.7777777777777778,-2.205096244812012
Nilotinib,Cladribine,SW-620,-5.0,-3.3454160690307617
Thalidomide,Tretinoin,U251,-12.666666666666666,-2.736159086227417
Sirolimus,Celecoxib,NCI-H226,-2.333333333333333,-1.054593801498413
Vorinostat,Romidepsin,DU-145,11.77777777777778,-2.408378839492798
Docetaxel,Paclitaxel,NCI-H322M,-22.55555555555556,-0.092961311340332
Everolimus,Cladribine,RPMI-8226,-8.666666666666666,-3.167962074279785
Thalidomide,Cladribine,HOP-62,-11.666666666666666,-3.199706554412842
Fulvestrant,Vorinostat,BT-549,-1.4444444444444444,-1.1479823589324951
Megestrol acetate,Gefitinib,NCI-H460,4.0,-2.878235340118408
Dasatinib,Paclitaxel,UACC-257,-1.2222222222222223,-0.873589277267456
Nilotinib,Celecoxib,IGROV1,-4.222222222222222,-3.9860873222351074
Thalidomide,Sirolimus,CCRF-CEM,3.111111111111111,-1.5586271286010742
Everolimus,Celecoxib,U251,-6.555555555555555,-1.8074676990509035
Docetaxel,Tretinoin,NCI-H460,18.77777777777778,12.53921127319336
Streptozocin,Paclitaxel,TK-10,-6.444444444444445,-2.5703628063201904
Fulvestrant,Nilotinib,RXF 393,-16.88888888888889,-5.171989440917969
Everolimus,Tretinoin,RPMI-8226,6.666666666666667,-2.075920581817627
Nilotinib,Tretinoin,SK-OV-3,-7.888888888888889,-4.919312477111816
Dasatinib,Tretinoin,TK-10,5.555555555555555,-0.7799242734909058
Vorinostat,Sirolimus,SK-MEL-5,-4.333333333333333,-2.9995980262756348
Fulvestrant,Romidepsin,RXF 393,6.111111111111111,-0.4894492030143738
Sirolimus,Nilotinib,MDA-MB-231/ATCC,-14.555555555555555,-4.063397407531738
Mitotane,Nilotinib,UACC-62,1.4444444444444444,-4.512531280517578
Fulvestrant,Tretinoin,SNB-75,-0.8888888888888888,-0.4577779769897461
Streptozocin,Mitotane,SW-620,-0.2222222222222222,-2.450697660446167
Mitotane,Paclitaxel,HS 578T,-3.888888888888889,-2.104438781738281
Mitotane,Celecoxib,M14,-8.555555555555555,-4.939095973968506
Vorinostat,Celecoxib,HCT-116,-2.888888888888889,-2.9147720336914062
Everolimus,Celecoxib,UO-31,4.555555555555555,-1.814831256866455
Fulvestrant,Cladribine,MOLT-4,-5.777777777777778,-1.9522624015808103
Fulvestrant,Everolimus,CCRF-CEM,-3.333333333333333,4.771589279174805
Everolimus,Paclitaxel,UO-31,-1.6666666666666667,0.0165331363677978
Dasatinib,Tretinoin,PC-3,-0.2222222222222222,-2.3621268272399902
Vorinostat,Cladribine,LOX IMVI,-1.8888888888888888,-2.705345869064331
Vorinostat,Cladribine,MDA-MB-231/ATCC,9.333333333333334,-2.59637451171875
Vorinostat,Docetaxel,LOX IMVI,-3.7777777777777777,-3.0899252891540527
Fulvestrant,Tretinoin,TK-10,4.111111111111111,-0.5174614191055298
Mitotane,Tretinoin,SK-MEL-28,3.0,0.7864845991134644
Nilotinib,Cladribine,T-47D,-5.777777777777778,-3.30234956741333
Fulvestrant,Sirolimus,K-562,-9.0,-2.301675796508789
Nilotinib,Mitotane,NCI-H522,-3.888888888888889,-3.777542352676392
Fulvestrant,Sirolimus,KM12,-6.0,-1.745931625366211
Tretinoin,Celecoxib,K-562,-6.444444444444445,-4.723122596740723
Sirolimus,Cladribine,BT-549,1.5555555555555556,-2.0556137561798096
Streptozocin,Mitotane,RXF 393,-10.555555555555555,-1.3945388793945312
Gefitinib,Lenalidomide,PC-3,-0.4444444444444444,-3.52193284034729
Everolimus,Docetaxel,HCT-116,2.333333333333333,0.1625468730926513
Fulvestrant,Dasatinib,SK-OV-3,0.8888888888888888,-1.651068091392517
Paclitaxel,Tretinoin,SK-MEL-5,17.444444444444443,14.152334213256836
Megestrol acetate,Gefitinib,MDA-MB-468,5.333333333333333,-2.750149965286255
Docetaxel,Tretinoin,SW-620,13.88888888888889,15.153138160705566
Dasatinib,Sirolimus,NCI-H460,-0.5555555555555556,-1.359277844429016
Fulvestrant,Vorinostat,RXF 393,-7.333333333333333,-0.167662888765335
Fulvestrant,Dasatinib,SK-MEL-28,3.6666666666666665,-3.214932441711426
Paclitaxel,Celecoxib,COLO 205,30.444444444444443,12.301198959350586
Gefitinib,Lenalidomide,UACC-62,1.8888888888888888,-3.5001678466796875
Fulvestrant,Vorinostat,HCC-2998,-10.11111111111111,2.00121808052063
Thalidomide,Paclitaxel,OVCAR-3,16.444444444444443,-3.0233490467071533
Fulvestrant,Sirolimus,SF-268,2.111111111111111,-1.912745714187622
Fulvestrant,Sirolimus,MDA-MB-231/ATCC,0.2222222222222222,-2.490142345428467
Everolimus,Celecoxib,RPMI-8226,5.333333333333333,-1.669957160949707
Gefitinib,Lenalidomide,NCI-H460,-3.888888888888889,-3.5017902851104736
Paclitaxel,Celecoxib,UACC-62,28.88888888888889,12.146478652954102
Mitotane,Sirolimus,OVCAR-5,-0.6666666666666666,-1.9866204261779783
Dasatinib,Cladribine,MDA-MB-231/ATCC,-0.3333333333333333,-2.2731359004974365
Fulvestrant,Vorinostat,MDA-MB-231/ATCC,-4.888888888888889,-1.2409172058105469
Thalidomide,Mitotane,MOLT-4,-2.2222222222222223,-2.797346591949463
Dasatinib,Romidepsin,TK-10,-5.444444444444445,-2.000178813934326
Fulvestrant,Cladribine,HCC-2998,2.333333333333333,-1.92963182926178
Thalidomide,Sirolimus,RPMI-8226,-3.333333333333333,-2.554699420928955
Megestrol acetate,Lenalidomide,NCI-H23,-6.888888888888889,-3.706032037734986
Fulvestrant,Vorinostat,SF-268,-1.2222222222222223,-0.2524960041046142
Fulvestrant,Cladribine,OVCAR-8,-0.3333333333333333,-1.783211588859558
Everolimus,Celecoxib,HCC-2998,-2.555555555555556,-1.904562950134277
Dasatinib,Cladribine,HS 578T,1.3333333333333333,-2.567480564117432
Gefitinib,Lenalidomide,786-0,-4.888888888888889,-3.4937727451324463
Mitotane,Tretinoin,HT29,4.888888888888889,0.8897768259048462
Gefitinib,Lenalidomide,SK-MEL-28,-2.4444444444444446,-3.567321300506592
Mitotane,Paclitaxel,KM12,0.0,-2.318833351135254
Docetaxel,Sirolimus,IGROV1,-8.666666666666666,0.997732639312744
Docetaxel,Nilotinib,NCI-H226,1.5555555555555556,4.0610175132751465
Thalidomide,Tretinoin,DU-145,-11.77777777777778,-4.407882213592529
Fulvestrant,Romidepsin,HOP-92,-1.6666666666666667,-0.6515166759490967
Thalidomide,Sirolimus,UACC-62,4.111111111111111,-2.030245304107666
Dasatinib,Romidepsin,A498,-3.555555555555556,-1.8996235132217407
Tretinoin,Celecoxib,T-47D,0.2222222222222222,-4.926783561706543
Fulvestrant,Paclitaxel,IGROV1,-1.8888888888888888,-2.6542117595672607
Tretinoin,Cladribine,NCI-H522,-0.5555555555555556,-2.134211301803589
Vorinostat,Sirolimus,HS 578T,-1.6666666666666667,-2.807208776473999
Tretinoin,Celecoxib,NCI-H226,2.4444444444444446,-5.774909019470215
Fulvestrant,Sirolimus,MOLT-4,-8.333333333333334,-2.434792995452881
Dasatinib,Romidepsin,T-47D,2.6666666666666665,-1.7875096797943115
Vorinostat,Nilotinib,UO-31,-4.333333333333333,-6.682908058166504
Romidepsin,Paclitaxel,KM12,4.777777777777778,-2.5920557975769043
Vorinostat,Nilotinib,A549/ATCC,-11.666666666666666,-6.43808650970459
Thalidomide,Mitotane,OVCAR-8,-3.2222222222222223,-3.5947248935699463
Docetaxel,Fulvestrant,KM12,19.33333333333333,0.2492430210113525
Fulvestrant,Paclitaxel,OVCAR-5,-3.0,-2.154593706130981
Cladribine,Celecoxib,786-0,-5.777777777777778,-3.289104461669922
Mitotane,Sirolimus,U251,-7.666666666666667,-2.866419553756714
Vorinostat,Sirolimus,KM12,-4.222222222222222,-2.0652332305908203
Nilotinib,Cladribine,NCI-H226,-1.3333333333333333,-3.2578792572021484
Everolimus,Cladribine,IGROV1,3.333333333333333,-2.804819107055664
Nilotinib,Mitotane,NCI-H322M,-13.22222222222222,-3.383582830429077
Fulvestrant,Nilotinib,MDA-MB-231/ATCC,-6.666666666666667,-5.405538558959961
Docetaxel,Nilotinib,OVCAR-4,0.2222222222222222,6.556081771850586
Mitotane,Celecoxib,SW-620,-6.444444444444445,-2.6615984439849854
Fulvestrant,Vorinostat,HOP-92,-5.444444444444445,-0.3923669457435608
Fulvestrant,Vorinostat,A498,-1.4444444444444444,0.0372257828712463
Vorinostat,Cladribine,T-47D,-4.666666666666667,-2.804682493209839
Everolimus,Sirolimus,K-562,-7.888888888888889,-1.8011891841888428
Megestrol acetate,Lenalidomide,MDA-MB-231/ATCC,-17.444444444444443,-4.00911808013916
Paclitaxel,Nilotinib,HCT-116,1.3333333333333333,5.694255828857422
Romidepsin,Tretinoin,SK-MEL-28,-5.111111111111111,-3.472784757614136
Everolimus,Vorinostat,HCT-116,-8.11111111111111,-2.226921319961548
Romidepsin,Celecoxib,SK-MEL-5,-8.0,-3.167098999023437
Mitotane,Dasatinib,SR,-11.333333333333334,-2.215569019317627
Vorinostat,Paclitaxel,OVCAR-5,-7.222222222222222,-2.91820764541626
Mitotane,Paclitaxel,HT29,-2.0,-2.692223072052002
Streptozocin,Tretinoin,LOX IMVI,-5.111111111111111,-3.833454132080078
Docetaxel,Nilotinib,PC-3,-5.888888888888889,6.450042724609375
Fulvestrant,Everolimus,HCC-2998,8.333333333333334,4.716062545776367
Everolimus,Paclitaxel,SNB-75,5.333333333333333,0.7492554187774658
Streptozocin,Paclitaxel,KM12,-1.1111111111111112,-2.1701302528381348
Romidepsin,Cladribine,TK-10,-3.888888888888889,-2.8295798301696777
Vorinostat,Cladribine,NCI-H226,-1.5555555555555556,-2.889503002166748
Fulvestrant,Cladribine,RPMI-8226,-6.111111111111111,-1.6687664985656738
Streptozocin,Sirolimus,ACHN,-2.333333333333333,-1.7400861978530884
Everolimus,Dasatinib,UACC-62,1.5555555555555556,-3.4143640995025635
Tretinoin,Celecoxib,UACC-257,-0.4444444444444444,-5.360029220581055
Thalidomide,Sirolimus,HOP-92,-2.7777777777777777,-2.0152382850646973
Everolimus,Cladribine,LOX IMVI,-6.555555555555555,-3.568422555923462
Sirolimus,Mitotane,NCI-H23,3.4444444444444446,-1.7784708738327026
Everolimus,Tretinoin,MDA-MB-231/ATCC,-1.5555555555555556,-1.276711344718933
Everolimus,Vorinostat,HS 578T,-10.555555555555555,-2.433493137359619
Fulvestrant,Vorinostat,M14,-1.4444444444444444,-0.4493647217750549
Megestrol acetate,Gefitinib,HCC-2998,-2.7777777777777777,-2.7263731956481934
Romidepsin,Sirolimus,IGROV1,-3.555555555555556,-2.3930001258850098
Everolimus,Docetaxel,SW-620,2.555555555555556,0.4589118957519531
Mitotane,Sirolimus,HCC-2998,-9.0,-2.9241490364074707
Vorinostat,Docetaxel,RXF 393,1.3333333333333333,-3.411763906478882
Fulvestrant,Nilotinib,MCF7,-6.222222222222222,-5.829234600067139
Everolimus,Paclitaxel,HCT-116,2.7777777777777777,0.1625704765319824
Cladribine,Celecoxib,EKVX,-10.666666666666666,-3.26428747177124
Everolimus,Docetaxel,A549/ATCC,7.222222222222222,0.1041672229766845
Tretinoin,Cladribine,SK-OV-3,-2.333333333333333,-1.5955560207366943
Megestrol acetate,Gefitinib,U251,3.4444444444444446,-2.7286598682403564
Mitotane,Dasatinib,786-0,-3.6666666666666665,-1.5651153326034546
Paclitaxel,Celecoxib,HCC-2998,16.88888888888889,14.77265739440918
Dasatinib,Docetaxel,RXF 393,7.666666666666667,0.0017522573471069
Dasatinib,Vorinostat,BT-549,-2.4444444444444446,-2.0706992149353027
Mitotane,Sirolimus,TK-10,-6.888888888888889,-2.238218307495117
Cladribine,Celecoxib,HS 578T,-1.7777777777777777,-3.235191583633423
Streptozocin,Cladribine,UACC-257,-2.111111111111111,-2.0957186222076416
Romidepsin,Nilotinib,MDA-MB-231/ATCC,-4.888888888888889,-5.590003967285156
Streptozocin,Tretinoin,DU-145,-5.222222222222222,-1.6152129173278809
Mitotane,Everolimus,SK-OV-3,-5.333333333333333,-0.5719665288925171
Dasatinib,Cladribine,SF-268,-3.0,-2.321229696273804
Megestrol acetate,Lenalidomide,HOP-92,-17.333333333333332,-3.8728952407836914
Mitotane,Tretinoin,MDA-MB-231/ATCC,0.3333333333333333,-3.26480770111084
Mitotane,Dasatinib,OVCAR-5,0.1111111111111111,-1.5967167615890503
Mitotane,Nilotinib,HOP-92,-8.777777777777779,-4.618936061859131
Sirolimus,Mitotane,OVCAR-3,-7.666666666666667,-2.366142749786377
Mitotane,Sirolimus,HOP-92,-6.0,-2.1722540855407715
Fulvestrant,Everolimus,NCI-H23,-5.111111111111111,-0.3043770790100097
Thalidomide,Tretinoin,NCI-H322M,0.2222222222222222,-4.549289703369141
Mitotane,Sirolimus,LOX IMVI,-4.0,-1.1012842655181885
Sirolimus,Nilotinib,A549/ATCC,-10.77777777777778,-4.128668308258057
Paclitaxel,Sirolimus,TK-10,-0.4444444444444444,1.4056884050369265
Dasatinib,Tretinoin,NCI-H460,-1.8888888888888888,-1.3588745594024658
Romidepsin,Celecoxib,SN12C,3.2222222222222223,-3.186473846435547
Mitotane,Tretinoin,SF-539,-1.1111111111111112,0.8040984869003296
Fulvestrant,Romidepsin,MCF7,2.555555555555556,-1.2256568670272827
Fulvestrant,Everolimus,OVCAR-4,11.0,2.790488004684448
Dasatinib,Docetaxel,TK-10,0.1111111111111111,1.2100934982299805
Everolimus,Cladribine,DU-145,-6.0,-2.4827182292938232
Mitotane,Docetaxel,UO-31,-4.777777777777778,-2.598519802093506
Romidepsin,Celecoxib,A549/ATCC,11.11111111111111,-3.2474498748779297
Streptozocin,Tretinoin,SF-539,-5.444444444444445,-0.5592889189720154
Streptozocin,Sirolimus,LOX IMVI,0.5555555555555556,-1.1300402879714966
Fulvestrant,Romidepsin,SR,-3.2222222222222223,-0.7751834392547607
Docetaxel,Nilotinib,NCI-H522,8.88888888888889,11.536434173583984
Fulvestrant,Romidepsin,UACC-257,-1.5555555555555556,-0.4081707000732422
Romidepsin,Cladribine,MOLT-4,-12.0,-1.4610481262207031
Streptozocin,Paclitaxel,OVCAR-5,24.444444444444443,-1.8139560222625728
Streptozocin,Mitotane,RPMI-8226,-8.444444444444445,-2.4398701190948486
Nilotinib,Celecoxib,CCRF-CEM,-0.7777777777777778,-3.8695709705352783
Vorinostat,Docetaxel,SN12C,-0.3333333333333333,-3.337545394897461
Vorinostat,Cladribine,KM12,-1.4444444444444444,-1.4105265140533447
Vorinostat,Cladribine,OVCAR-3,-9.444444444444445,-2.75821304321289
Tretinoin,Celecoxib,A549/ATCC,-3.0,-5.7586541175842285
Sirolimus,Mitotane,EKVX,6.333333333333333,-1.7957541942596436
Everolimus,Dasatinib,MDA-MB-468,1.8888888888888888,-2.342186450958252
Dasatinib,Romidepsin,HCT-116,-2.4444444444444446,-2.1046903133392334
Fulvestrant,Tretinoin,CAKI-1,-2.7777777777777777,-0.4899903535842895
Romidepsin,Paclitaxel,BT-549,0.5555555555555556,-2.97342586517334
Paclitaxel,Sirolimus,PC-3,5.555555555555555,2.209787368774414
Streptozocin,Docetaxel,MCF7,-7.111111111111111,-2.1075439453125
Dasatinib,Tretinoin,NCI-H226,2.333333333333333,-1.824246168136597
Mitotane,Cladribine,HCT-116,-6.222222222222222,-2.1930880546569824
Everolimus,Sirolimus,SK-MEL-28,-8.333333333333334,-1.773373246192932
Mitotane,Dasatinib,MDA-MB-231/ATCC,-0.2222222222222222,-2.003071546554565
Romidepsin,Paclitaxel,SF-268,5.222222222222222,-3.1419148445129395
Gefitinib,Lenalidomide,KM12,-8.777777777777779,-3.4761011600494385
Thalidomide,Paclitaxel,RXF 393,-4.888888888888889,-2.474726438522339
Nilotinib,Tretinoin,DU-145,-4.333333333333333,-4.174927711486816
Sirolimus,Nilotinib,U251,0.2222222222222222,-4.436992168426514
Mitotane,Tretinoin,T-47D,8.88888888888889,-0.2813990712165832
Sirolimus,Tretinoin,EKVX,1.1111111111111112,-1.607791304588318
Mitotane,Dasatinib,RXF 393,1.7777777777777777,-1.6189045906066897
Dasatinib,Paclitaxel,UO-31,3.6666666666666665,0.0807654857635498
Streptozocin,Sirolimus,OVCAR-5,-1.3333333333333333,-1.3133928775787354
Sirolimus,Mitotane,SF-268,1.1111111111111112,-2.372955560684204
Tretinoin,Celecoxib,NCI-H23,1.0,-5.483215808868408
Fulvestrant,Everolimus,NCI-H226,-10.22222222222222,-1.5079007148742676
Sirolimus,Cladribine,COLO 205,-5.888888888888889,-2.669252395629883
Everolimus,Paclitaxel,HT29,9.11111111111111,-0.1116821765899658
Fulvestrant,Cladribine,HT29,0.5555555555555556,-1.9287567138671875
Everolimus,Celecoxib,A549/ATCC,-0.1111111111111111,-1.4007587432861328
Mitotane,Docetaxel,MOLT-4,49.888888888888886,-1.810607671737671
Vorinostat,Sirolimus,MDA-MB-468,-7.333333333333333,-2.6011788845062256
Dasatinib,Paclitaxel,OVCAR-3,13.666666666666666,-0.3320128917694092
Docetaxel,Tretinoin,HS 578T,20.666666666666668,20.5356388092041
Mitotane,Dasatinib,CCRF-CEM,-23.11111111111111,-2.2587060928344727
Nilotinib,Mitotane,OVCAR-4,-4.111111111111111,-3.7874655723571777
Tretinoin,Celecoxib,RPMI-8226,-0.7777777777777778,-5.144649028778076
Paclitaxel,Cladribine,OVCAR-5,-18.55555555555556,-3.161826133728028
Sirolimus,Celecoxib,IGROV1,4.777777777777778,-0.4514193534851074
Mitotane,Nilotinib,MDA-MB-231/ATCC,-4.333333333333333,-4.493847370147705
Streptozocin,Cladribine,KM12,-0.8888888888888888,-2.198986768722534
Vorinostat,Celecoxib,CCRF-CEM,-2.4444444444444446,-3.1448981761932373
Romidepsin,Nilotinib,NCI-H522,-8.666666666666666,-5.424403667449951
Docetaxel,Tretinoin,A498,6.777777777777778,17.429798126220703
Nilotinib,Tretinoin,HOP-92,0.7777777777777778,-3.665541172027588
Streptozocin,Paclitaxel,U251,3.333333333333333,-2.2428970336914062
Dasatinib,Vorinostat,SF-268,-0.7777777777777778,-1.9879297018051147
Mitotane,Celecoxib,K-562,-4.111111111111111,-4.694488525390625
Megestrol acetate,Lenalidomide,UACC-257,-7.333333333333333,-3.829679489135742
Streptozocin,Sirolimus,HOP-92,1.6666666666666667,-2.150962829589844
Romidepsin,Cladribine,SW-620,-2.333333333333333,-2.746286392211914
Vorinostat,Celecoxib,HCC-2998,-12.333333333333334,-3.707774162292481
Mitotane,Cladribine,UACC-257,-15.666666666666666,-2.0459892749786377
Sirolimus,Mitotane,MDA-MB-468,10.0,-1.9201172590255733
Dasatinib,Celecoxib,U251,-2.555555555555556,3.098034381866455
Mitotane,Docetaxel,OVCAR-3,11.333333333333334,-2.173640727996826
Dasatinib,Vorinostat,RXF 393,-8.444444444444445,-1.808569431304932
Fulvestrant,Nilotinib,UACC-62,-0.6666666666666666,-5.543649673461914
Mitotane,Docetaxel,OVCAR-4,15.0,-1.901923656463623
Megestrol acetate,Lenalidomide,OVCAR-8,0.7777777777777778,-3.854703903198242
Romidepsin,Paclitaxel,NCI-H522,-2.6666666666666665,-3.026610374450684
Everolimus,Sirolimus,OVCAR-4,0.1111111111111111,-1.9865330457687376
Everolimus,Cladribine,SNB-75,-2.6666666666666665,-2.7243361473083496
Sirolimus,Cladribine,SF-539,1.2222222222222223,-2.522325277328491
Everolimus,Paclitaxel,UACC-257,2.7777777777777777,-0.3602834939956665
Sirolimus,Cladribine,LOX IMVI,-6.666666666666667,-2.738734006881714
Romidepsin,Cladribine,BT-549,1.8888888888888888,-2.635913133621216
Mitotane,Everolimus,SR,-3.6666666666666665,4.231616020202637
Sirolimus,Nilotinib,SNB-75,-5.777777777777778,-4.647514820098877
Everolimus,Romidepsin,TK-10,-1.1111111111111112,-2.1019911766052246
Mitotane,Cladribine,MDA-MB-231/ATCC,0.3333333333333333,-2.162477970123291
