Actual,Predicted
-61.34,-36.334991455078125
8.94,-5.5062031745910645
-1.47,-5.141883373260498
-4.731,-15.2068510055542
11.0,-5.305251598358154
0.49,-7.045784950256348
6.78,-5.833754539489746
-64.7,-9.724233627319336
6.93,-6.0232157707214355
-16.1,-5.974905967712402
-1.97,-6.728065490722656
-17.5,-12.143688201904297
-74.98,-33.054847717285156
-2.97,-5.141883373260498
-5.3,-5.141883373260498
4.19,-8.992731094360352
5.46,-5.141883373260498
-4.99,-8.437704086303711
-1.43,-5.974905967712402
-13.62,-5.141883373260498
-28.16,-17.165794372558594
-3.77,-5.141883373260498
-11.535,-5.305251598358154
-4.12,-7.377255916595459
0.0,-6.755982875823975
-1.67,-10.308757781982422
8.0725,-5.566045761108398
-20.45,-11.594290733337402
3.32,-5.356684684753418
-0.18,-4.855996131896973
-3.06,-6.755982875823975
-57.29,-17.624160766601562
-11.48,-32.818016052246094
-8.71,-4.641194820404053
3.63,-6.562436580657959
-0.48,-7.569026470184326
-27.58,-8.088089942932129
-15.27,-5.974905967712402
-7.28,-5.141883373260498
-1.89,-5.854650974273682
10.19,-6.7835164070129395
-1.75,-5.141883373260498
-3.04,-5.603751182556152
10.94,-5.721004486083984
4.86,-5.356684684753418
-19.21,-14.961828231811523
-38.72,-15.2068510055542
-0.96,-4.804563045501709
3.67,-5.141883373260498
-0.26,-4.641194820404053
-35.44,-6.200344085693359
-1.68,-5.854650974273682
-1.55,-7.517648220062256
-24.94,-5.971318244934082
-10.84,-5.520052909851074
-7.39,-5.618953227996826
-15.25,-5.618953227996826
-2.18,-9.400887489318848
10.58,-5.305251598358154
-5.35,-5.19059419631958
-13.15,-7.118114471435547
-33.91,-5.141883373260498
-0.81,-5.305251598358154
-0.25,-7.377255916595459
3.12,-8.439767837524414
-4.86,-5.305251598358154
4.24,-8.439767837524414
-18.72,-6.5687150955200195
-1.63,-5.305251598358154
0.71,-5.356684684753418
3.43,-8.999062538146973
6.11,-5.141883373260498
-16.36,-7.589993476867676
-3.38,-5.588874816894531
-9.11,-32.187744140625
-1.43,-5.356684684753418
