Drug A,Drug B,Cell Line Name,Score,Pred Score
CRIZOTINIB,MITOTANE,NCI-H226,-47.36,-5.220860481262207
VANDETANIB,NILOTINIB,OVCAR-3,-13.44,-5.6355743408203125
AXITINIB,MEGESTROL ACETATE,K-562,-53.37,-9.64878749847412
RUXOLITINIB,THALIDOMIDE,MCF-7,3.07,-4.664957523345947
LENALIDOMIDE,VEMURAFENIB,Caki-1,-1.84,-7.054092884063721
LENALIDOMIDE,CELECOXIB,CCRF-CEM,-4.72,-11.428529739379885
VISMODEGIB,TRETINOIN,UACC-62,0.1,-4.429169654846191
VEMURAFENIB,MITOTANE,SN12C,5.54,-3.909243106842041
VISMODEGIB,IMATINIB,SF295,-2.14,-4.9284749031066895
VANDETANIB,VEMURAFENIB,SF268,-0.25,-5.71055793762207
DASATINIB,MITOTANE,RPMI-8226,-11.24,-5.077273368835449
LENALIDOMIDE,CRIZOTINIB,SR,-20.43,-7.13712739944458
VEMURAFENIB,VISMODEGIB,T-47D,-4.64,-7.16309118270874
ROMIDEPSIN,ARSENIC TRIOXIDE,HOP-92,-4.96,-14.49052619934082
PACLITAXEL,ARSENIC TRIOXIDE,SF539,-3.99,-16.023990631103516
CRIZOTINIB,DOCETAXEL,HCT 116,1.98,-15.01925277709961
DASATINIB,LAPATINIB,K-562,-0.16,-3.2818188667297363
MEGESTROL ACETATE,NILOTINIB,TK-10,-11.47,-12.198383331298828
TRETINOIN,DOCETAXEL,UACC-62,10.92,-7.019854068756104
VEMURAFENIB,RUXOLITINIB,IGROV-1,-9.76,-6.450032711029053
DASATINIB,SORAFENIB,A-498,-27.04,-6.360997200012207
CELECOXIB,PACLITAXEL,MDA-MB-468,8.81,-5.612682342529297
TRETINOIN,MITOTANE,EKVX,-0.97,-5.00147008895874
VISMODEGIB,VEMURAFENIB,ACHN,-36.5,-5.2693281173706055
NILOTINIB,ROMIDEPSIN,DU145,-63.14,-30.195476531982425
CRIZOTINIB,SORAFENIB,SK-OV-3,-9.93,-5.2833638191223145
LAPATINIB,ARSENIC TRIOXIDE,CCRF-CEM,-11.85,-22.93754768371582
VEMURAFENIB,MEGESTROL ACETATE,Caki-1,-12.97,-9.38754653930664
GEFITINIB,RUXOLITINIB,L-1236,-8.32,-9.05965518951416
CELECOXIB,DOCETAXEL,SF295,3.56,-7.557816505432129
CRIZOTINIB,AXITINIB,T-47D,1.68,-10.736498832702637
DOCETAXEL,SUNITINIB,T-47D,4.9,-4.822048187255859
RUXOLITINIB,MITOTANE,UO-31,-3.54,-5.719724178314209
VEMURAFENIB,LAPATINIB,M14,-7.2,-5.403532981872559
CRIZOTINIB,GEFITINIB,NCI-H226,7.89,-4.539519309997559
CELECOXIB,THALIDOMIDE,SF295,-1.4,-4.212231636047363
PACLITAXEL,THALIDOMIDE,NCI-H460,-53.21,-5.589963912963867
LAPATINIB,SUNITINIB,SK-MEL-28,-25.57,-8.592679977416992
GEFITINIB,TRETINOIN,NCI-H23,1.52,-6.855095863342285
PACLITAXEL,ARSENIC TRIOXIDE,SK-OV-3,-1.47,-16.415849685668945
VISMODEGIB,ARSENIC TRIOXIDE,NCI-H460,10.26,-6.132297039031982
RALOXIFENE,THALIDOMIDE,MCF-7,-0.54,-2.255964517593384
LENALIDOMIDE,ARSENIC TRIOXIDE,SK-MEL-2,-18.4,-10.355738639831545
IMATINIB,MITOTANE,UACC-257,-37.12,-6.040128707885742
VANDETANIB,MEGESTROL ACETATE,SR,2.06,-13.262203216552734
ARTENIMOL,RUXOLITINIB,L-1236,-2.732,-6.361682891845703
MITOTANE,THALIDOMIDE,NCI-H460,0.19,-6.047933101654053
CRIZOTINIB,CELECOXIB,UACC-62,-39.33,-13.93693733215332
ROMIDEPSIN,ARSENIC TRIOXIDE,HT-29,-1.45,-23.725122451782227
ABIRATERONE,AXITINIB,HOP-92,-1.09,-2.374668836593628
GEFITINIB,IMATINIB,OVCAR-4,0.07,-6.0755615234375
CRIZOTINIB,VISMODEGIB,HCT 116,-19.63,-6.783430099487305
ROMIDEPSIN,MITOTANE,BT-549,-24.86,-38.44919204711914
CRIZOTINIB,VEMURAFENIB,TK-10,-2.29,-5.086126327514648
RUXOLITINIB,ROMIDEPSIN,NCI-H522,0.29,-27.671161651611328
LENALIDOMIDE,ROMIDEPSIN,UACC-62,-32.82,-32.8358154296875
VANDETANIB,SUNITINIB,DU145,-7.06,-5.393240928649902
VISMODEGIB,DASATINIB,UACC-62,5.42,-3.6880383491516113
AXITINIB,TRETINOIN,OVCAR-5,-0.61,-5.389023303985596
ABIRATERONE,VISMODEGIB,NCI-H23,-15.48,-10.869882583618164
GEFITINIB,PACLITAXEL,RPMI-8226,-10.34,-7.509708404541016
ALPROSTADIL,RUXOLITINIB,L-1236,-43.597,-7.192898750305176
CRIZOTINIB,SUNITINIB,A-498,-8.76,-4.262080192565918
RUXOLITINIB,LAPATINIB,BT-549,4.93,-4.804213523864746
CELECOXIB,SORAFENIB,DU145,3.12,-6.92796516418457
LENALIDOMIDE,SORAFENIB,PC-3,-10.26,-6.827547550201416
VISMODEGIB,MEGESTROL ACETATE,HOP-92,-26.32,-8.756475448608398
