Drug A,Drug B,Cell Line Name,Score,Pred Score
Docetaxel,Tretinoin,UACC-257,8.88888888888889,11.744300842285156
Fulvestrant,Paclitaxel,HOP-62,0.3333333333333333,-0.9574261903762816
Tretinoin,Cladribine,UACC-257,-1.8888888888888888,-2.970184564590454
Everolimus,Tretinoin,HS 578T,2.555555555555556,-0.2434094250202179
Romidepsin,Docetaxel,SN12C,-3.111111111111111,-1.945423603057861
Mitotane,Nilotinib,SF-268,-5.222222222222222,-2.358240127563477
Fulvestrant,Everolimus,OVCAR-3,13.88888888888889,-1.6936016082763672
Thalidomide,Mitotane,OVCAR-3,1.8888888888888888,-3.5935208797454834
Sirolimus,Cladribine,SF-268,-3.111111111111111,-2.3671531677246094
Streptozocin,Paclitaxel,CAKI-1,-3.6666666666666665,-1.174787163734436
Thalidomide,Tretinoin,KM12,-4.888888888888889,-4.419730186462402
Vorinostat,Tretinoin,T-47D,7.333333333333333,-3.909817934036255
Everolimus,Dasatinib,K-562,-2.7777777777777777,-0.5076544284820557
Mitotane,Everolimus,HCT-116,1.2222222222222223,-2.526442527770996
Romidepsin,Cladribine,NCI-H522,-2.111111111111111,-1.6427955627441406
Vorinostat,Sirolimus,SW-620,3.4444444444444446,-1.831464767456055
Docetaxel,Celecoxib,A498,6.444444444444445,4.381011009216309
Dasatinib,Sirolimus,RPMI-8226,-8.444444444444445,-1.0117634534835815
Docetaxel,Celecoxib,NCI-H322M,-10.0,8.313475608825684
Fulvestrant,Dasatinib,A549/ATCC,7.111111111111111,-1.8354005813598635
Docetaxel,Sirolimus,HCC-2998,-0.5555555555555556,2.996633529663086
Sirolimus,Mitotane,A498,0.8888888888888888,-3.2754602432250977
Megestrol acetate,Gefitinib,COLO 205,2.7777777777777777,-2.1998369693756104
Mitotane,Dasatinib,SK-MEL-5,-10.555555555555555,-3.5479559898376465
Tretinoin,Cladribine,SR,-8.11111111111111,-4.004977703094482
Nilotinib,Celecoxib,A549/ATCC,-4.111111111111111,-2.977212429046631
Thalidomide,Sirolimus,CAKI-1,0.1111111111111111,-2.178661823272705
Thalidomide,Sirolimus,SF-539,3.4444444444444446,-2.239144802093506
Fulvestrant,Celecoxib,SR,-12.444444444444445,-2.0805888175964355
Vorinostat,Sirolimus,A498,-5.777777777777778,-2.9600229263305664
Streptozocin,Sirolimus,U251,-0.4444444444444444,-2.4247934818267822
Fulvestrant,Paclitaxel,LOX IMVI,-20.88888888888889,-0.6215415596961975
Mitotane,Paclitaxel,UACC-257,-10.444444444444445,-1.1199501752853394
Mitotane,Paclitaxel,HOP-62,-5.444444444444445,-1.104015588760376
Fulvestrant,Sirolimus,BT-549,-2.555555555555556,-2.402089834213257
Mitotane,Nilotinib,HS 578T,-1.2222222222222223,-3.1908745765686035
Fulvestrant,Sirolimus,NCI-H23,-5.111111111111111,-1.313393473625183
