Score,Pred Score
-10.4421941416379,-4.571610450744629
-20.415937842574,-17.143064498901367
-7.68362417458673,-9.16260814666748
-41.2216846057537,-9.522462844848633
4.79864898330136,-4.947124481201172
-32.0370930046522,-14.718851089477539
12.9935109358931,-4.791184425354004
-30.6447286216216,-3.9294190406799316
-1.50354104374073,-7.635780334472656
-4.26460031196013,-6.261540412902832
-6.38504845900417,-6.993291854858398
-7.12422334674708,-6.3000993728637695
-13.5536998315198,-5.987607002258301
-4.55888290533162,-9.104314804077148
-6.75232109042226,-9.465493202209473
-2.46814384883699,-6.918886661529541
-15.6634750273414,-2.682451009750366
-15.1312085451397,-7.721078872680664
-28.701426665276,-26.903968811035156
3.72082811782698,-1.46230947971344
1.9063950775947,-6.585896015167236
-4.27685908501249,-2.020911931991577
-12.0718754405752,-5.402467727661133
9.06213659212517,-5.400622367858887
0.218929563308117,-3.9023239612579346
-1.00525088583301,-7.732909679412842
13.6192061689873,-6.729687213897705
-10.2777534768671,-11.806989669799805
-2.07305947106928,-5.06437873840332
-2.55235448313782,-6.813868999481201
-20.5803141003491,-8.177388191223145
-9.51984892004568,-5.480504512786865
4.54734483862441,-4.93890380859375
6.30230180508677,-4.66804838180542
-57.3143481111111,-30.588186264038086
-0.15164661638559,-8.00976276397705
-7.895926814476,-8.915666580200195
-2.62494670489677,-4.48270845413208
-6.39816157929754,0.1613486409187317
0.727658304513107,-8.003661155700684
-4.91607682927375,-7.407426834106445
-16.4414496439087,-4.563566207885742
-34.2179341569251,-4.699850082397461
3.45659936548068,-3.576235055923462
18.4854957312447,4.5498223304748535
-1.94499347376707,-8.357579231262207
-6.26028435280159,-6.521542549133301
1.94014952846204,-3.9744629859924316
-22.3018709788366,-6.355445861816406
2.22618747295144,-1.7135944366455078
1.1915853114573,-6.813007354736328
-5.16590399643504,-6.574515342712402
-7.93554553982811,-7.02706241607666
-7.940842049461227,-7.320813179016113
-3.52818526036687,-6.459306240081787
4.89052308353212,-7.2589287757873535
-1.8239337240231763,-4.6594038009643555
-8.51854031711709,-8.921923637390137
0.223224642735056,-4.985738277435303
0.502295284510136,-7.0259504318237305
-11.2374087938664,-6.60994291305542
-14.7500177200712,-3.0707931518554688
2.63157412115867,-6.708578586578369
4.41128824504849,-1.0805203914642334
-2.64795588531004,-9.143455505371094
-53.5612387520528,-12.545659065246582
-4.91063181234252,-4.413675785064697
-6.31829699729001,-4.074153900146484
1.06233622150143,-7.684781074523926
5.36076392609526,-13.655327796936035
-9.66588250402445,-8.98431396484375
-6.84877751217965,-9.635041236877441
-18.0909624325724,-4.835297107696533
-2.38964701681669,-13.154909133911133
-1.3829597787012,-12.85761833190918
-6.22433036882608,-9.95644474029541
2.21236276924139,-3.7198386192321777
-1.09400203748942,-8.329568862915039
10.7757053696348,4.867394924163818
-7.87806885869872,-5.367337226867676
-9.53774948646416,-8.491857528686523
-5.77775722830228,-11.416587829589844
2.60059900504982,-7.678114891052246
-5.42620608884564,-3.352555513381958
-4.40836422828739,-9.592450141906738
-12.4297940940224,-5.730741500854492
1.84263435050728,-9.120096206665039
10.3879416059179,-2.3963067531585693
-4.08849516979829,-4.298317909240723
-41.6911815219053,-12.164361953735352
-30.802121219926,-21.155452728271484
2.35160533891099,5.625207901000977
-5.67566681250455,-5.061977386474609
-6.55565881756565,0.4976484775543213
-2.73583121523433,-10.955653190612793
-5.74591087340364,-7.534743309020996
-30.2202247503139,-37.297950744628906
-1.06226181676605,-5.847389221191406
-1.83827364180894,-3.361339569091797
-6.59217478414673,-4.092311859130859
-2.39578495140557,-10.5577392578125
-4.60754787132577,-11.763544082641602
-4.91395550102772,-5.811068534851074
-1.46318843368382,-9.589552879333496
-38.1304741265859,-41.11273193359375
-1.55470567933576,-6.687800407409668
3.97210414445297,-2.050563335418701
-6.46329261101688,0.24349641799926758
-10.3227629105655,-10.681438446044922
-0.0192381791935392,-3.7219738960266113
-23.1261025793134,-7.930150032043457
1.78056087246414,-4.938953399658203
3.72039832525587,-14.40225601196289
-12.6076433166284,-2.780681848526001
4.87365496323805,-5.426590919494629
-14.4021906273971,-7.495690822601318
1.9806048133258949,-21.594528198242188
3.04649097895538,-6.082432746887207
-5.72774283321265,-9.228191375732422
4.0548594497029695,-3.853048324584961
-0.52931988027588,-2.2109992504119873
-2.28714496122927,-6.9703049659729
6.28790909570373,-5.847397327423096
-0.940071014114186,-1.9206972122192383
-39.6326137478845,-35.95509338378906
-3.04239445034279,-7.302621841430664
-10.6695789416602,-8.539017677307129
-7.48637636168103,-7.198429584503174
-2.65747778569578,-9.110458374023438
