Drug A,Drug B,Cell Line Name,Study Name,Score,Pred Score
Dasatinib,Lenalidomide,A2058,FRIEDMAN,-10.4421941416379,2.5012402534484863
alfuzosin,Ruxolitinib,L-1236,NCATS_HL,-20.415937842574,-18.15265274047852
Ruxolitinib,Nilotinib,OVCAR-5,ALMANAC,-7.68362417458673,-3.5378494262695312
Lestaurtinib,Midostaurin,LOX IMVI,FRIEDMAN,-41.2216846057537,-5.741439342498779
Tideglusib,Lapatinib,UACC-257,FRIEDMAN,4.79864898330136,-4.006923675537109
Tolvaptan,Ruxolitinib,L-1236,NCATS_HL,-32.0370930046522,-14.698211669921877
Linsitinib,Lapatinib,SK-MEL-28,FRIEDMAN,12.9935109358931,-3.296770095825196
Crizotinib,Dasatinib,A101D,FRIEDMAN,-30.6447286216216,-1.5359468460083008
celecoxib,Dasatinib,OVCAR-4,ALMANAC,-1.50354104374073,-2.434941291809082
Abiraterone,MEGESTROL ACETATE,SK-OV-3,ALMANAC,-4.26460031196013,-0.9494738578796388
mitotane,thalidomide,NCIH23,ALMANAC,-6.38504845900417,-2.743691921234131
Ruxolitinib,Axitinib,MDA-MB-231,ALMANAC,-7.12422334674708,-4.537988662719727
Lapatinib,Sorafenib,RPMI-8226,ALMANAC,-13.5536998315198,-3.3864059448242188
raloxifene,Vorinostat,OVCAR3,ALMANAC,-4.55888290533162,-8.464059829711914
paclitaxel,Lapatinib,M14,ALMANAC,-6.75232109042226,-4.7939133644104
paclitaxel,Dasatinib,EKVX,ALMANAC,-2.46814384883699,-4.475549221038818
Dasatinib,mitotane,ACHN,ALMANAC,-15.6634750273414,-1.377703070640564
Lestaurtinib,Sunitinib,SK-MEL-28,FRIEDMAN,-15.1312085451397,-6.871525287628174
Lenalidomide,paclitaxel,SK-MEL-28,ALMANAC,-28.701426665276,-36.57332992553711
Vismodegib,Fulvestrant,DU-145,ALMANAC,3.72082811782698,-1.4146547317504885
Vandetanib,Fulvestrant,M14,ALMANAC,1.9063950775947,-2.601156234741211
Vismodegib,Imatinib,786-0,ALMANAC,-4.27685908501249,-1.2191438674926758
Linsitinib,Lapatinib,451Lu,FRIEDMAN,-12.0718754405752,-3.269049644470215
Sunitinib,Lapatinib,LOVO,ONEIL,9.06213659212517,-4.766104698181152
Sunitinib,Fulvestrant,UO-31,ALMANAC,0.218929563308117,-1.081562042236328
celecoxib,mitotane,T-47D,ALMANAC,-1.00525088583301,-2.7987513542175293
Erlotinib,Dasatinib,MeWo,FRIEDMAN,13.6192061689873,-1.5961227416992188
Vemurafenib,MEGESTROL ACETATE,HCC-2998,ALMANAC,-10.2777534768671,-6.715979099273682
Vismodegib,mitotane,A549,ALMANAC,-2.07305947106928,-0.5905780792236328
Linsitinib,Lapatinib,A101D,FRIEDMAN,-2.55235448313782,-6.62445068359375
Vemurafenib,thalidomide,COLO 205,ALMANAC,-20.5803141003491,-4.374499320983887
Vandetanib,celecoxib,NCI-H460,ALMANAC,-9.51984892004568,-3.0592565536499023
Lapatinib,Erlotinib,CAOV3,ONEIL,4.54734483862441,-5.468699455261231
Vorinostat,Cediranib,Mel Ho,FRIEDMAN,6.30230180508677,-3.3615493774414062
Romidepsin,Fulvestrant,K-562,ALMANAC,-57.3143481111111,-31.67693901062012
paclitaxel,Dasatinib,UACC62,ALMANAC,-0.15164661638559,-3.4304442405700684
mitotane,thalidomide,K-562,ALMANAC,-7.895926814476,-5.494986534118652
Imatinib,Nilotinib,CAKI-1,ALMANAC,-2.62494670489677,-5.179264545440674
Pazopanib,Tideglusib,WM115,FRIEDMAN,-6.39816157929754,-1.5152833461761477
Sorafenib,Lenalidomide,SK-MEL-5,FRIEDMAN,0.727658304513107,-6.76906156539917
Sorafenib,thalidomide,LOX IMVI,ALMANAC,-4.91607682927375,-4.715432167053223
Vandetanib,Sorafenib,SK-OV-3,ALMANAC,-16.4414496439087,-11.031694412231444
Bexarotene,Tanespimycin,RVH-421,FRIEDMAN,-34.2179341569251,-4.002762794494629
mitotane,Fulvestrant,MDA-MB-468,ALMANAC,3.45659936548068,-2.9296231269836426
Navitoclax,Sunitinib,WM115,FRIEDMAN,18.4854957312447,6.119513034820557
Sunitinib,Palbociclib,COLO 792,FRIEDMAN,-1.94499347376707,-2.146736621856689
Vemurafenib,Dasatinib,OVCAR-5,ALMANAC,-6.26028435280159,-2.7999391555786133
Axitinib,Nilotinib,CAKI-1,ALMANAC,1.94014952846204,-1.5103774070739746
Sorafenib,Cediranib,G-361,FRIEDMAN,-22.3018709788366,-5.149693965911865
Vemurafenib,Vemurafenib,SNB-75,ALMANAC,2.22618747295144,0.4543366432189941
Lestaurtinib,Sunitinib,Mel Ho,FRIEDMAN,1.1915853114573,-6.219429016113281
Lapatinib,thalidomide,OVCAR3,ALMANAC,-5.16590399643504,-4.764336585998535
Pazopanib,Vismodegib,WT2-iPS,FRIEDMAN,-7.93554553982811,-3.83189868927002
vinblastine,Vorinostat,SW-620,ONEIL,-7.940842049461227,-4.839250564575195
Ruxolitinib,Sunitinib,NCIH23,ALMANAC,-3.52818526036687,-4.380590438842773
Vemurafenib,mitotane,UO-31,ALMANAC,4.89052308353212,-3.827476739883423
Vorinostat,Sunitinib,OCUBM,ONEIL,-1.8239337240231763,-6.322866439819336
Vatalanib,Lenalidomide,RVH-421,FRIEDMAN,-8.51854031711709,-5.979003429412842
raloxifene,Abiraterone,SF-539,ALMANAC,0.223224642735056,-2.6825077533721924
Crizotinib,Lapatinib,ACHN,ALMANAC,0.502295284510136,-4.328908443450928
Lestaurtinib,Bexarotene,A101D,FRIEDMAN,-11.2374087938664,-9.5430908203125
Sorafenib,SNS-032,COLO 829,FRIEDMAN,-14.7500177200712,-4.2291259765625
vinblastine,Sunitinib,A2058,ONEIL,2.63157412115867,-6.478896141052246
Abiraterone,raloxifene,OVCAR-5,ALMANAC,4.41128824504849,0.2239675521850586
raloxifene,MEGESTROL ACETATE,UACC-257,ALMANAC,-2.64795588531004,-3.969926834106445
Enzastaurin,Fingolimod,SKMEL30,FRIEDMAN,-53.5612387520528,-13.19382667541504
Fingolimod,Dasatinib,RVH-421,FRIEDMAN,-4.91063181234252,-2.931680679321289
Erlotinib,SNS-032,MZ-MEL-2,FRIEDMAN,-6.31829699729001,-2.766152858734131
Vismodegib,Vemurafenib,UO-31,ALMANAC,1.06233622150143,-6.273597717285156
Vandetanib,Vemurafenib,LOX IMVI,ALMANAC,5.36076392609526,-8.519806861877441
Crizotinib,MEGESTROL ACETATE,SF-268,ALMANAC,-9.66588250402445,-4.033491134643555
Ruxolitinib,Sunitinib,RPMI-8226,ALMANAC,-6.84877751217965,-12.040640830993652
Dasatinib,Lenalidomide,UACC-257,FRIEDMAN,-18.0909624325724,3.598970890045166
Vemurafenib,Lenalidomide,NCIH23,ALMANAC,-2.38964701681669,-8.627525329589844
raloxifene,Lenalidomide,MDA-MB-231,ALMANAC,-1.3829597787012,-5.421042442321777
Vorinostat,Sorafenib,T-47D,ONEIL,-6.22433036882608,-11.13771629333496
Vandetanib,Ruxolitinib,UO-31,ALMANAC,2.21236276924139,-5.211112022399902
Lenalidomide,Crizotinib,HOP-92,ALMANAC,-1.09400203748942,-4.760552406311035
Navitoclax,Lapatinib,SKMEL30,FRIEDMAN,10.7757053696348,9.077228546142578
Nilotinib,Sunitinib,MOLT-4,ALMANAC,-7.87806885869872,-4.709059238433838
