,Score,Pred Score
0,4.0,-5.810739994049072
1,-3.7777777777777777,-4.520746231079102
2,-0.5555555555555556,-2.7632644176483154
3,-7.333333333333333,-2.439797163009644
4,-9.0,-3.457155704498291
5,-2.7777777777777777,-0.7180776596069336
6,-4.333333333333333,-7.166383266448975
7,8.333333333333334,2.157268524169922
8,-0.3333333333333333,-4.506255626678467
9,-2.2222222222222223,-2.691375255584717
10,0.4444444444444444,0.4908089935779571
11,-4.777777777777778,-1.0060158967971802
12,-1.8888888888888888,-1.1874024868011477
13,4.0,-1.0718543529510498
14,0.5555555555555556,0.2165447473526001
15,7.333333333333333,0.1088226437568664
16,-4.333333333333333,-2.6906893253326416
17,-9.0,-1.821745753288269
18,-6.888888888888889,-7.909483432769775
19,0.6666666666666666,-3.665963649749756
20,-12.555555555555555,-6.667653560638428
21,-2.333333333333333,-7.107377052307129
22,-5.111111111111111,-4.2811713218688965
23,-4.888888888888889,-3.631418943405152
24,1.3333333333333333,-5.42071533203125
25,-9.22222222222222,-11.406502723693848
26,-1.3333333333333333,-0.3355114459991455
27,-4.666666666666667,2.764266967773437
28,-3.888888888888889,0.1564238667488098
29,2.7777777777777777,-0.1821652054786682
30,0.4444444444444444,1.336089253425598
31,-5.888888888888889,-1.2412598133087158
32,-3.888888888888889,-1.2516289949417114
33,-6.555555555555555,-5.213667869567871
34,-11.444444444444445,-1.6939268112182615
35,-1.3333333333333333,-2.133839607238769
36,-1.6666666666666667,2.829707622528076
37,-7.888888888888889,-1.894579529762268
38,15.444444444444445,18.27802848815918
39,-6.222222222222222,-3.6848413944244394
40,-2.888888888888889,-3.534001350402832
41,-9.77777777777778,-3.368002891540528
42,24.77777777777778,23.23171806335449
43,-15.0,-3.3756699562072754
44,-8.0,-6.252479553222656
45,-0.6666666666666666,-2.7098309993743896
46,1.6666666666666667,-2.556381940841675
47,-0.6666666666666666,-2.188300848007202
48,-10.333333333333334,-10.306584358215332
49,-7.222222222222222,-1.0447304248809814
50,-4.333333333333333,-1.686022400856018
51,0.8888888888888888,-0.3698323369026184
52,-0.4444444444444444,1.845386743545532
53,9.666666666666666,2.71364164352417
54,-4.222222222222222,0.3298336863517761
55,4.888888888888889,-0.9920511841773988
56,-5.222222222222222,-1.9540929794311523
57,2.333333333333333,0.5523223280906677
58,17.444444444444443,16.8079891204834
59,-4.444444444444445,-8.392192840576172
60,-7.0,-5.174997329711914
61,-0.7777777777777778,-5.3914313316345215
62,-7.333333333333333,-1.2286971807479858
63,-3.333333333333333,-2.7105870246887207
64,-5.555555555555555,-6.950094699859619
65,25.11111111111111,20.36394691467285
66,-2.0,-2.556630849838257
67,21.55555555555556,17.64134979248047
68,3.888888888888889,8.377082824707031
69,1.7777777777777777,-4.746865749359131
70,-2.2222222222222223,-2.000476598739624
71,1.1111111111111112,-3.941526412963867
72,0.1111111111111111,0.2242932319641113
73,-4.777777777777778,-5.862856388092041
74,-1.6666666666666667,-1.6700725555419922
75,-6.0,-3.249388694763184
76,-3.6666666666666665,-4.593472480773926
77,-3.555555555555556,-1.723895788192749
78,-2.4444444444444446,-1.719456672668457
79,14.88888888888889,5.438584327697754
80,-9.22222222222222,-1.5877652168273926
81,3.0,0.6321158409118652
82,3.4444444444444446,-1.1717389822006226
83,-0.1111111111111111,-1.172429084777832
84,-6.222222222222222,-0.4623265862464905
85,3.0,0.5526784062385559
86,0.4444444444444444,-2.6079015731811523
87,-0.4444444444444444,2.0480945110321045
88,5.444444444444445,1.1081148386001587
89,-4.555555555555555,-4.765725135803223
90,-7.111111111111111,-6.062004566192627
91,-1.8888888888888888,-2.41202974319458
92,6.0,-5.070015907287598
93,2.4444444444444446,-2.187211513519287
