Drug A,Drug B,Cell Line Name,Score,Pred Score
Docetaxel,Paclitaxel,MDA-MB-468,4.0,-2.099644184112549
Dasatinib,Cladribine,HCT-116,-3.7777777777777777,-5.668163299560547
Everolimus,Vorinostat,OVCAR-5,-0.5555555555555556,-1.449420928955078
Everolimus,Dasatinib,SNB-75,-7.333333333333333,-2.526172637939453
Thalidomide,Cladribine,LOX IMVI,-9.0,-2.932870864868164
Gefitinib,Lenalidomide,CCRF-CEM,-2.7777777777777777,-2.2020339965820312
Sirolimus,Nilotinib,DU-145,-4.333333333333333,-3.863718032836914
Fulvestrant,Dasatinib,TK-10,8.333333333333334,-2.6226940155029297
Romidepsin,Nilotinib,HS 578T,-0.3333333333333333,-6.240213394165039
Sirolimus,Cladribine,NCI-H460,-2.2222222222222223,-1.9933528900146484
Fulvestrant,Romidepsin,HOP-62,0.4444444444444444,1.3435688018798828
Mitotane,Sirolimus,OVCAR-3,-4.777777777777778,-2.328968048095703
Fulvestrant,Sirolimus,NCI-H322M,-1.8888888888888888,-2.492582321166992
Streptozocin,Mitotane,MOLT-4,4.0,-7.869813919067383
Gefitinib,Lenalidomide,MDA-MB-468,0.5555555555555556,-56.07453536987305
Romidepsin,Tretinoin,SF-539,7.333333333333333,-1.0765151977539062
Streptozocin,Mitotane,SK-MEL-28,-4.333333333333333,-7.324761390686035
Fulvestrant,Vorinostat,CCRF-CEM,-9.0,-2.2997264862060547
Fulvestrant,Celecoxib,SK-MEL-28,-6.888888888888889,0.3335151672363281
Fulvestrant,Cladribine,786-0,0.6666666666666666,-4.558820724487305
Megestrol acetate,Lenalidomide,MCF7,-12.555555555555555,-7.5429229736328125
Tretinoin,Cladribine,A549/ATCC,-2.333333333333333,-3.3306922912597656
Vorinostat,Celecoxib,NCI-H226,-5.111111111111111,-3.3988265991210938
Everolimus,Vorinostat,MCF7,-4.888888888888889,-4.714328765869141
Tretinoin,Celecoxib,EKVX,1.3333333333333333,-5.003049850463867
Vorinostat,Nilotinib,OVCAR-4,-9.22222222222222,-16.073118209838867
Fulvestrant,Dasatinib,NCI-H522,-1.3333333333333333,-2.9199085235595703
Romidepsin,Paclitaxel,SK-MEL-5,-4.666666666666667,-1.605815887451172
Mitotane,Docetaxel,KM12,-3.888888888888889,-1.2825889587402344
Fulvestrant,Tretinoin,HT29,2.7777777777777777,0.6851119995117188
