Drug A,Drug B,Cell Line Name,Score,Pred Score
CRIZOTINIB,MITOTANE,NCI-H226,-47.36,-6.3416266441345215
VANDETANIB,NILOTINIB,OVCAR-3,-13.44,-6.785435199737549
AXITINIB,MEGESTROL ACETATE,K-562,-53.37,-7.93732213973999
RUXOLITINIB,THALIDOMIDE,MCF-7,3.07,-7.070291996002197
LENALIDOMIDE,VEMURAFENIB,Caki-1,-1.84,-6.982592582702637
LENALIDOMIDE,CELECOXIB,CCRF-CEM,-4.72,-6.936711311340332
VISMODEGIB,TRETINOIN,UACC-62,0.1,-3.37967300415039
VEMURAFENIB,MITOTANE,SN12C,5.54,-6.749747753143311
VISMODEGIB,IMATINIB,SF295,-2.14,-6.4217681884765625
VANDETANIB,VEMURAFENIB,SF268,-0.25,-7.005416393280029
DASATINIB,MITOTANE,RPMI-8226,-11.24,-8.689047813415527
LENALIDOMIDE,CRIZOTINIB,SR,-20.43,-7.75044059753418
VEMURAFENIB,VISMODEGIB,T-47D,-4.64,-8.067209243774414
ROMIDEPSIN,ARSENIC TRIOXIDE,HOP-92,-4.96,-11.285304069519045
PACLITAXEL,ARSENIC TRIOXIDE,SF539,-3.99,-2.360445022583008
CRIZOTINIB,DOCETAXEL,HCT 116,1.98,-8.420281410217285
DASATINIB,LAPATINIB,K-562,-0.16,-6.0550150871276855
MEGESTROL ACETATE,NILOTINIB,TK-10,-11.47,-7.594089508056641
TRETINOIN,DOCETAXEL,UACC-62,10.92,-5.740104675292969
VEMURAFENIB,RUXOLITINIB,IGROV-1,-9.76,-6.898842811584473
DASATINIB,SORAFENIB,A-498,-27.04,-9.166057586669922
CELECOXIB,PACLITAXEL,MDA-MB-468,8.81,-7.791316986083984
TRETINOIN,MITOTANE,EKVX,-0.97,-3.8376173973083496
VISMODEGIB,VEMURAFENIB,ACHN,-36.5,-7.763153076171875
NILOTINIB,ROMIDEPSIN,DU145,-63.14,-34.293067932128906
CRIZOTINIB,SORAFENIB,SK-OV-3,-9.93,-2.382484436035156
LAPATINIB,ARSENIC TRIOXIDE,CCRF-CEM,-11.85,-3.509492874145508
VEMURAFENIB,MEGESTROL ACETATE,Caki-1,-12.97,-8.331701278686523
GEFITINIB,RUXOLITINIB,L-1236,-8.32,-10.41228199005127
CELECOXIB,DOCETAXEL,SF295,3.56,-7.917348861694336
CRIZOTINIB,AXITINIB,T-47D,1.68,-4.537583827972412
DOCETAXEL,SUNITINIB,T-47D,4.9,-0.3963963985443115
RUXOLITINIB,MITOTANE,UO-31,-3.54,-6.237481117248535
