Actual,Predicted
-13.812973987503693,0.04974724362423501
-14.6311710829416,-31.19923129932831
-15.020937907067507,-12.413338622129897
5.61896917638109,4.164149704258802
0.1461877509898399,-0.346192201416739
3.59745169898486,4.951387351552204
-6.72144892291601,-0.22286522471233533
4.304204520484877,1.8328284300010431
3.37898618824583,2.6224265408869636
3.939818822274421,0.4247442849471998
13.9953943577381,3.70953002803682
-5.39913759737588,8.218676347941726
-2.204579993178592,0.4366543917188235
8.829561804598438,10.106352947596674
6.01696699102072,-2.009162943308668
-6.376202369524528,-6.791103080530606
-6.50906463316165,-8.746473565300445
-60.92137282626391,-25.572795104217647
1.99934019108803,9.741758226877844
2.188685633501576,2.7186079013898805
4.07090957771029,3.2528681768865724
0.5211206139658471,-8.335007257932016
12.5580583918003,3.186814988700263
3.320229681965675,7.824157995384285
-0.4381862293696001,2.312995432659222
0.1752112379752922,0.17655394014954626
4.123908949931413,5.464894841262629
-14.2382866820043,7.639342763352116
12.966325580978296,4.509290771543595
7.692941411907634,0.5473663156311103
-62.9031214125763,-62.093235244789
-5.800670766453999,1.9589548458139767
-11.705366535732304,-14.426096409638584
-4.786538605318405,2.33383805270534
-82.4887013651952,-57.27704199935346
-8.251107402184557,-4.478402994243505
1.61677665352485,-6.792245122835411
-11.916211326129387,-32.26475057832768
-45.634880019414,-4.213411376376299
-0.568998602339841,-2.3665876158649626
-12.147399114840605,5.428981073567117
-27.4476544011683,-41.154527362533315
-2.306526469902426,-3.5082524100603343
-0.4835459876036119,2.764681329532575
-8.39479061793487,-1.3873566535272048
-46.862925671502296,-21.795058365863138
0.3837795244341289,-5.519193000653869
7.184930267876617,8.459611814026003
2.8348518495029404,8.49765259144564
-9.859535687586003,-15.571349722046737
-6.00025755794808,-2.2058956419645988
-4.764629840066975,-6.62252994278481
-2.377061578670744,-0.7111815888640509
-2.0585753436264698,-7.864740900940754
1.1848602197973823,-2.5097256586009284
4.97603191479674,2.7103837291461925
4.27399441028646,-3.050768444706405
-46.2372447228831,-53.95626862175929
-31.4759298257721,-30.495903195175497
-50.1674018945849,-23.179951893292863
0.9601515747159592,0.07076974344712764
-11.864177458483407,-5.158469227748339
-0.538262620928304,-5.389860829606452
-0.6920482116816997,-0.3614422389979788
-1.5184696160120892,-13.434574820197875
-3.0836644409391925,-5.902303569142084
11.316750179392892,7.941652429242256
-11.183106529127476,-2.9504390511731033
3.59102041590596,5.3581746321367545
4.55602013063716,8.607112213882994
11.579228393987275,2.4830197640367424
2.3067635611900137,-1.4186324656447784
10.480393919522983,7.180500072110872
-2.698100773809443,2.716665769196966
3.776985072333982,-0.14857747127484977
-11.773766374328297,-7.389102901918977
8.681027307740193,-2.54496310175439
-1.1091988250418725,-2.7953285994285175
4.484288991501213,2.6985724648178233
0.0548896546292299,0.6122982168974435
0.1118559290339978,-42.778100507534106
3.9797293996962297,0.1647140280595341
-22.42608065327665,-19.570626376354305
7.37064384347005,-0.7168769224170586
