Drug A,Drug B,Cell Line Name,Score,Pred Score
ROMIDEPSIN,MITOTANE,SR,-61.34,-29.672588348388672
IMATINIB,DOCETAXEL,BT-549,8.94,-3.4270806312561035
VISMODEGIB,CELECOXIB,NCI-H322M,-1.47,-3.0102615356445312
LUMACAFTOR,RUXOLITINIB,L-1236,-4.731,-15.434309005737305
VISMODEGIB,TRETINOIN,UO-31,11.0,-2.375839233398437
DOCETAXEL,MITOTANE,MDA-MB-231,0.49,-4.18333625793457
SORAFENIB,MITOTANE,A-498,6.78,3.122087240219116
PACLITAXEL,THALIDOMIDE,UACC-257,-64.7,-6.783114433288574
VISMODEGIB,MITOTANE,KM12,6.93,-2.2053937911987305
RUXOLITINIB,DASATINIB,HT-29,-16.1,-2.636232376098633
SUNITINIB,MITOTANE,OVCAR-5,-1.97,-2.584677219390869
THALIDOMIDE,ARSENIC TRIOXIDE,HT-29,-17.5,-13.590227127075195
VEMURAFENIB,ROMIDEPSIN,HOP-92,-74.98,-34.20856475830078
VISMODEGIB,LAPATINIB,NCI-H23,-2.97,-2.951610565185547
AXITINIB,DASATINIB,OVCAR-4,-5.3,-2.0822863578796387
PACLITAXEL,SUNITINIB,A-427,4.19,-6.061733245849609
VISMODEGIB,AXITINIB,SK-OV-3,5.46,0.5963683128356934
CRIZOTINIB,PACLITAXEL,T-47D,-4.99,-9.47125244140625
VISMODEGIB,AXITINIB,HT-29,-1.43,-1.0288429260253906
CELECOXIB,IMATINIB,Caki-1,-13.62,-8.156661987304688
MITOTANE,ARSENIC TRIOXIDE,NCI-H226,-28.16,-13.91304874420166
VEMURAFENIB,ABIRATERONE,HOP-62,-3.77,-6.821755409240723
SUNITINIB,SORAFENIB,NCI-H2122,-11.535,-2.8634510040283203
NILOTINIB,DOCETAXEL,SF295,-4.12,-10.52833080291748
DASATINIB,SUNITINIB,OVCAR-5,0.0,-6.292245864868164
VANDETANIB,PACLITAXEL,SN12C,-1.67,-7.890748500823975
SUNITINIB,LAPATINIB,SK-MES-1,8.0725,1.7696237564086914
THALIDOMIDE,ARSENIC TRIOXIDE,NCI-H226,-20.45,-11.571786880493164
ABIRATERONE,CELECOXIB,IGROV-1,3.32,-7.674278736114502
RALOXIFENE,AXITINIB,IGROV-1,-0.18,-0.9539518356323242
RUXOLITINIB,SUNITINIB,OVCAR-5,-3.06,-7.533533573150635
MEGESTROL ACETATE,ARSENIC TRIOXIDE,HT-29,-57.29,-13.275296211242676
CRIZOTINIB,ROMIDEPSIN,SF268,-11.48,-21.1391658782959
VANDETANIB,FULVESTRANT,NCI-H322M,-8.71,-5.6136088371276855
VEMURAFENIB,VEMURAFENIB,CCRF-CEM,3.63,-7.970993995666504
DASATINIB,MITOTANE,BT-549,-0.48,-9.180455207824709
