Drug A,Drug B,Cell Line Name,Score,Pred Score
CRIZOTINIB,MITOTANE,NCI-H226,-47.36,-14.067255020141602
VANDETANIB,NILOTINIB,OVCAR-3,-13.44,-2.4895381927490234
AXITINIB,MEGESTROL ACETATE,K-562,-53.37,-14.569114685058594
RUXOLITINIB,THALIDOMIDE,MCF-7,3.07,-9.05772590637207
LENALIDOMIDE,VEMURAFENIB,Caki-1,-1.84,-10.456413269042969
LENALIDOMIDE,CELECOXIB,CCRF-CEM,-4.72,-4.130380153656006
VISMODEGIB,TRETINOIN,UACC-62,0.1,0.8327288627624512
VEMURAFENIB,MITOTANE,SN12C,5.54,-7.389011383056641
VISMODEGIB,IMATINIB,SF295,-2.14,-7.54709005355835
VANDETANIB,VEMURAFENIB,SF268,-0.25,-11.81840705871582
DASATINIB,MITOTANE,RPMI-8226,-11.24,-9.019909858703612
LENALIDOMIDE,CRIZOTINIB,SR,-20.43,-11.037403106689451
VEMURAFENIB,VISMODEGIB,T-47D,-4.64,-8.492539405822754
ROMIDEPSIN,ARSENIC TRIOXIDE,HOP-92,-4.96,-4.898118019104004
PACLITAXEL,ARSENIC TRIOXIDE,SF539,-3.99,-5.275728225708008
CRIZOTINIB,DOCETAXEL,HCT 116,1.98,-10.070992469787598
DASATINIB,LAPATINIB,K-562,-0.16,-2.1020050048828125
MEGESTROL ACETATE,NILOTINIB,TK-10,-11.47,-11.94515323638916
TRETINOIN,DOCETAXEL,UACC-62,10.92,0.1096572875976562
VEMURAFENIB,RUXOLITINIB,IGROV-1,-9.76,-11.134628295898438
DASATINIB,SORAFENIB,A-498,-27.04,-10.233718872070312
CELECOXIB,PACLITAXEL,MDA-MB-468,8.81,-12.93825626373291
TRETINOIN,MITOTANE,EKVX,-0.97,0.8236179351806641
VISMODEGIB,VEMURAFENIB,ACHN,-36.5,-0.4183063507080078
NILOTINIB,ROMIDEPSIN,DU145,-63.14,-48.775840759277344
CRIZOTINIB,SORAFENIB,SK-OV-3,-9.93,-12.719021797180176
LAPATINIB,ARSENIC TRIOXIDE,CCRF-CEM,-11.85,-7.664070129394531
VEMURAFENIB,MEGESTROL ACETATE,Caki-1,-12.97,-9.357375144958496
GEFITINIB,RUXOLITINIB,L-1236,-8.32,-10.494081497192385
CELECOXIB,DOCETAXEL,SF295,3.56,-9.167357444763184
CRIZOTINIB,AXITINIB,T-47D,1.68,-5.8615922927856445
DOCETAXEL,SUNITINIB,T-47D,4.9,0.1773443222045898
RUXOLITINIB,MITOTANE,UO-31,-3.54,-9.659384727478027
VEMURAFENIB,LAPATINIB,M14,-7.2,-4.79116678237915
CRIZOTINIB,GEFITINIB,NCI-H226,7.89,1.3776969909667969
CELECOXIB,THALIDOMIDE,SF295,-1.4,-4.791903972625732
PACLITAXEL,THALIDOMIDE,NCI-H460,-53.21,-14.181267738342283
LAPATINIB,SUNITINIB,SK-MEL-28,-25.57,2.630465507507324
GEFITINIB,TRETINOIN,NCI-H23,1.52,-2.0963573455810547
PACLITAXEL,ARSENIC TRIOXIDE,SK-OV-3,-1.47,-2.5421066284179688
VISMODEGIB,ARSENIC TRIOXIDE,NCI-H460,10.26,-8.63958740234375
RALOXIFENE,THALIDOMIDE,MCF-7,-0.54,-9.516292572021484
LENALIDOMIDE,ARSENIC TRIOXIDE,SK-MEL-2,-18.4,-11.06121826171875
IMATINIB,MITOTANE,UACC-257,-37.12,-4.133087158203125
VANDETANIB,MEGESTROL ACETATE,SR,2.06,-12.507165908813477
ARTENIMOL,RUXOLITINIB,L-1236,-2.732,2.5662195682525635
MITOTANE,THALIDOMIDE,NCI-H460,0.19,-4.447553634643555
CRIZOTINIB,CELECOXIB,UACC-62,-39.33,-6.216761112213135
ROMIDEPSIN,ARSENIC TRIOXIDE,HT-29,-1.45,-8.353659629821777
ABIRATERONE,AXITINIB,HOP-92,-1.09,-2.6845664978027344
GEFITINIB,IMATINIB,OVCAR-4,0.07,-4.72202205657959
CRIZOTINIB,VISMODEGIB,HCT 116,-19.63,-4.450080871582031
ROMIDEPSIN,MITOTANE,BT-549,-24.86,-49.97169876098633
CRIZOTINIB,VEMURAFENIB,TK-10,-2.29,-11.66404151916504
RUXOLITINIB,ROMIDEPSIN,NCI-H522,0.29,-51.88639831542969
LENALIDOMIDE,ROMIDEPSIN,UACC-62,-32.82,-28.863046646118164
VANDETANIB,SUNITINIB,DU145,-7.06,0.7601985931396484
VISMODEGIB,DASATINIB,UACC-62,5.42,-0.7860622406005859
AXITINIB,TRETINOIN,OVCAR-5,-0.61,-7.715574264526367
ABIRATERONE,VISMODEGIB,NCI-H23,-15.48,-1.016500473022461
GEFITINIB,PACLITAXEL,RPMI-8226,-10.34,-9.96468448638916
ALPROSTADIL,RUXOLITINIB,L-1236,-43.597,-5.664612770080566
CRIZOTINIB,SUNITINIB,A-498,-8.76,-10.22396755218506
RUXOLITINIB,LAPATINIB,BT-549,4.93,-8.511208534240723
CELECOXIB,SORAFENIB,DU145,3.12,-8.15115737915039
LENALIDOMIDE,SORAFENIB,PC-3,-10.26,-6.924399375915527
VISMODEGIB,MEGESTROL ACETATE,HOP-92,-26.32,-8.700325965881348
LENALIDOMIDE,TRETINOIN,OVCAR-5,3.32,-4.551931381225586
RUXOLITINIB,SORAFENIB,OVCAR-3,-29.32,-18.32814598083496
METFORMIN,LAPATINIB,NCI-H460,-1.6125,-19.287336349487305
LENALIDOMIDE,DASATINIB,Hs 578T,-71.9,-1.4288406372070312
VISMODEGIB,PACLITAXEL,RXF 393L,5.06,-5.41032600402832
RUXOLITINIB,ABIRATERONE,UO-31,-4.53,-6.167780876159668
CELECOXIB,FULVESTRANT,ACHN,-2.09,-1.0243606567382812
DOCETAXEL,ARSENIC TRIOXIDE,SK-MEL-28,-4.01,-1.2945785522460938
RUXOLITINIB,CRIZOTINIB,BT-549,2.44,-8.236749649047852
CELECOXIB,DASATINIB,U-251MG,2.28,-5.214493274688721
CRIZOTINIB,AXITINIB,OVCAR-4,3.98,-5.20577335357666
CRIZOTINIB,PACLITAXEL,MDA-MB-231,2.66,-12.236931800842283
IMATINIB,LAPATINIB,SW620,-7.25,-7.290430068969727
LENALIDOMIDE,SORAFENIB,SNB-75,-15.1,-5.488829612731934
RALOXIFENE,VANDETANIB,SN12C,3.96,-3.7494301795959473
MEGESTROL ACETATE,THALIDOMIDE,SF268,-0.28,-15.935081481933594
IMATINIB,FULVESTRANT,HT-29,-4.57,-6.3744215965271
VISMODEGIB,SORAFENIB,SK-MEL-5,-43.82,-9.429866790771484
MITOTANE,NILOTINIB,SR,-34.97,-3.7476377487182617
DOCETAXEL,THALIDOMIDE,SF539,-3.11,-13.602476119995115
VEMURAFENIB,MITOTANE,NCI-H23,2.35,-6.803760528564453
VEMURAFENIB,RUXOLITINIB,NCI-H522,4.67,-5.903520107269287
PACLITAXEL,SUNITINIB,Caov-3,2.9725,2.571396827697754
CRIZOTINIB,PACLITAXEL,RPMI-8226,-20.82,-12.913796424865724
SUNITINIB,FULVESTRANT,NCI-H23,-5.75,0.6217565536499023
VEMURAFENIB,RUXOLITINIB,A-549,-7.98,-20.185401916503903
CELECOXIB,TRETINOIN,SR,-2.02,-3.9942626953125
ROMIDEPSIN,LAPATINIB,SK-OV-3,-4.18,7.274426460266113
VISMODEGIB,RUXOLITINIB,HDLM-2,-3.97,4.862859725952148
RALOXIFENE,GEFITINIB,SN12C,-5.64,-9.009264945983888
DEXAMETHASONE,LAPATINIB,Caov-3,14.6825,-6.212987899780273
FULVESTRANT,SORAFENIB,SK-MEL-5,-7.44,-9.7523832321167
VANDETANIB,FULVESTRANT,SK-MEL-28,-3.5,-0.2305231094360351
RALOXIFENE,AXITINIB,COLO 205,2.48,-8.421862602233887
DOCETAXEL,LAPATINIB,HT-29,20.6,-5.119262218475342
ROMIDEPSIN,SUNITINIB,OVCAR-4,-39.64,-33.94244384765625
RALOXIFENE,VANDETANIB,OVCAR-3,-2.3,-5.32533073425293
ROMIDEPSIN,EVEROLIMUS,TC-71,-34.774,-15.611360549926758
NILOTINIB,SUNITINIB,UACC-257,-4.73,-8.24938678741455
RALOXIFENE,ABIRATERONE,Hs 578T,3.36,0.0767936706542968
AXITINIB,TRETINOIN,A-549,2.09,-5.716695785522461
VANDETANIB,MEGESTROL ACETATE,OVCAR-5,-18.56,-12.369348526000977
CELECOXIB,PACLITAXEL,NCI-H460,7.6,-9.832870483398438
CRIZOTINIB,THALIDOMIDE,MCF-7,-4.84,-8.377878189086914
AXITINIB,GEFITINIB,LOX-IMVI,-1.1,-8.080045700073242
RALOXIFENE,MITOTANE,SF539,-0.94,-0.3270413875579834
VEMURAFENIB,NILOTINIB,ACHN,5.87,-7.452147483825684
GEFITINIB,LAPATINIB,SNB-75,4.14,-2.9136924743652344
DASATINIB,MITOTANE,HT-29,-14.82,-13.20034408569336
VISMODEGIB,IMATINIB,LOX-IMVI,3.21,-5.461358070373535
GEFITINIB,SUNITINIB,UO-31,-3.38,-3.4802541732788086
GEFITINIB,SORAFENIB,M14,-15.43,-3.265777111053467
RALOXIFENE,VISMODEGIB,OVCAR-4,-3.72,-4.141787528991699
RALOXIFENE,ARSENIC TRIOXIDE,NCI-H23,-33.51,-11.955591201782228
VISMODEGIB,DOCETAXEL,SF295,-8.67,-5.844603538513184
AXITINIB,ABIRATERONE,KM12,-0.32,-2.977726936340332
RUXOLITINIB,PACLITAXEL,SNB-75,-87.98,-14.783096313476562
MIFEPRISTONE,RUXOLITINIB,L-1236,-28.83,-24.64122200012207
DASATINIB,FULVESTRANT,MCF-7,-7.78,-2.8217031955718994
VEMURAFENIB,MEGESTROL ACETATE,HOP-62,-44.65,-9.251545906066896
DASATINIB,MITOTANE,HCC2998,-4.66,-11.683032035827637
ERLOTINIB,DASATINIB,OV-90,6.265000000000001,4.358846664428711
LENALIDOMIDE,RUXOLITINIB,L-1236,-37.86,-12.520893096923828
IMATINIB,FULVESTRANT,T-47D,-3.84,-9.16071319580078
LENALIDOMIDE,MEGESTROL ACETATE,DU145,-1.4,-11.923805236816406
RALOXIFENE,MEGESTROL ACETATE,SW620,-3.27,-6.034103393554688
ABIRATERONE,VANDETANIB,SF539,1.27,-1.0821666717529297
IMATINIB,SORAFENIB,SF295,-2.66,-7.9240288734436035
CRIZOTINIB,GEFITINIB,UO-31,1.9,-3.805330276489258
LENALIDOMIDE,GEFITINIB,SNB-75,-10.51,-7.349906921386719
PACLITAXEL,GELDANAMYCIN,NCI-H2122,-80.74000000000001,3.730659484863281
VANDETANIB,ABIRATERONE,BT-549,5.87,-4.499177932739258
RALOXIFENE,ABIRATERONE,SF539,0.24,-1.059976577758789
VISMODEGIB,MEGESTROL ACETATE,U-251MG,-6.26,-11.702855110168455
DOCETAXEL,MITOTANE,SK-OV-3,-77.2,-6.431064605712891
LENALIDOMIDE,THALIDOMIDE,CCRF-CEM,-3.73,-1.697213649749756
ABIRATERONE,SUNITINIB,OVCAR-8,-5.22,-4.549448013305664
MITOTANE,ARSENIC TRIOXIDE,SW620,-18.71,-21.530731201171875
VISMODEGIB,SUNITINIB,EKVX,2.35,-4.092487335205078
VISMODEGIB,NILOTINIB,UO-31,6.88,-0.848358154296875
PACLITAXEL,ROMIDEPSIN,A-498,-61.83,-19.59923553466797
LAPATINIB,GELDANAMYCIN,HT-144,2.2625,-0.0044159889221191
ABIRATERONE,VISMODEGIB,SF539,-4.18,0.2015800476074218
VANDETANIB,CELECOXIB,HOP-92,7.25,-5.40977144241333
RUXOLITINIB,CELECOXIB,UACC-62,-7.66,-7.303799629211426
ABIRATERONE,ARSENIC TRIOXIDE,SF539,-4.58,-14.381044387817385
PACLITAXEL,FULVESTRANT,LOX-IMVI,-15.14,3.071028709411621
CRIZOTINIB,FULVESTRANT,U-251MG,1.0,-8.644989967346191
AXITINIB,GEFITINIB,NCI-H23,-3.0,-5.698374271392822
VISMODEGIB,IMATINIB,A-498,-6.95,-5.243523597717285
RALOXIFENE,LENALIDOMIDE,UACC-257,0.66,-7.471076965332031
VEMURAFENIB,RUXOLITINIB,MCF-7,-0.09,-11.465705871582031
LENALIDOMIDE,FULVESTRANT,EKVX,1.91,-1.235917091369629
AXITINIB,TRETINOIN,U-251MG,-18.98,-7.29085636138916
PACLITAXEL,ROMIDEPSIN,HCT 116,-7.62,-11.370250701904297
RALOXIFENE,NILOTINIB,IGROV-1,-0.36,-4.819696426391602
ABIRATERONE,MITOTANE,SF268,-10.07,-11.1126708984375
CRIZOTINIB,MITOTANE,SNB-75,-11.76,-12.47080421447754
VEMURAFENIB,TRETINOIN,HOP-62,-5.45,-2.8612060546875
IMATINIB,PACLITAXEL,SN12C,-27.56,-4.270018577575684
VEMURAFENIB,IMATINIB,A-498,-14.26,-5.488126754760742
ROMIDEPSIN,SORAFENIB,A-498,-34.32,-48.70050811767578
PANOBINOSTAT,TIVANTINIB,TC-71,-4.071,-13.253240585327148
CRIZOTINIB,DASATINIB,OVCAR-8,2.79,-3.7229299545288086
NILOTINIB,ROMIDEPSIN,SR,-60.15,-54.99028396606445
RALOXIFENE,DASATINIB,Hs 578T,-16.03,-4.225517272949219
VINBLASTINE,DASATINIB,SK-OV-3,3.3025,3.9626502990722656
PACLITAXEL,LAPATINIB,DU145,17.47,-4.679410934448242
CRIZOTINIB,ROMIDEPSIN,UO-31,5.78,-19.76407051086425
VANDETANIB,CRIZOTINIB,SK-MEL-28,1.99,-3.4492812156677246
ABIRATERONE,ARSENIC TRIOXIDE,OVCAR-3,-7.77,-12.590690612792969
MEGESTROL ACETATE,MITOTANE,UACC-62,-0.12,1.8955562114715576
VISMODEGIB,SUNITINIB,ACHN,-66.55,-4.51841926574707
AXITINIB,RUXOLITINIB,A-498,-3.27,-12.115291595458984
VANDETANIB,VISMODEGIB,UACC-257,-3.61,-7.43058443069458
LENALIDOMIDE,SUNITINIB,SF268,-2.86,-3.2635059356689453
VINBLASTINE,ERLOTINIB,HCT 116,-5.297499999999999,-5.876481056213379
NILOTINIB,THALIDOMIDE,HOP-92,4.46,-10.36688232421875
IMATINIB,THALIDOMIDE,EKVX,-1.17,-11.969400405883787
LENALIDOMIDE,NILOTINIB,HOP-92,1.6,-5.503683090209961
AXITINIB,ROMIDEPSIN,UO-31,-0.55,-33.9329948425293
LENALIDOMIDE,MITOTANE,TK-10,5.37,-1.864105224609375
CRIZOTINIB,DASATINIB,NCI-H460,21.29,-1.663156509399414
VEMURAFENIB,ROMIDEPSIN,HT-29,-0.66,-37.599517822265625
PACLITAXEL,DASATINIB,NCI-H322M,2.53,-2.667181968688965
VANDETANIB,SUNITINIB,MDA-MB-231,-1.72,-4.582810878753662
TAZAROTENE,RUXOLITINIB,L-1236,-15.54,-17.525705337524414
MEGESTROL ACETATE,TRETINOIN,RXF 393L,-1.74,3.2558717727661133
GEFITINIB,VEMURAFENIB,RXF 393L,-3.49,1.3227763175964355
DEXAMETHASONE,LAPATINIB,NCI-H460,-5.1625000000000005,-6.801870822906494
SUNITINIB,FULVESTRANT,K-562,2.16,-5.721458435058594
NILOTINIB,SUNITINIB,SNB-75,-6.15,-8.96120834350586
CELECOXIB,FULVESTRANT,TK-10,-4.26,-3.852716445922852
VANDETANIB,DOCETAXEL,OVCAR-8,-2.59,-12.090201377868652
MEGESTROL ACETATE,IMATINIB,RXF 393L,-16.68,-9.47592067718506
ROMIDEPSIN,SORAFENIB,NCI-H23,-41.26,-42.11266326904297
PERHEXILINE,RUXOLITINIB,L-1236,1.41,-13.658907890319824
NILOTINIB,FULVESTRANT,SNB-75,-2.83,-1.180842399597168
VANDETANIB,MEGESTROL ACETATE,A-549,2.87,-15.474416732788086
RALOXIFENE,TRETINOIN,DU145,-4.41,-5.395223617553711
GEFITINIB,PACLITAXEL,HCT 116,-16.98,-8.081056594848633
GEFITINIB,MEGESTROL ACETATE,COLO 205,-3.08,-11.871150970458984
MEGESTROL ACETATE,THALIDOMIDE,OVCAR-8,0.76,-13.336843490600586
VISMODEGIB,MEGESTROL ACETATE,UACC-62,-6.06,-6.062115669250488
LENALIDOMIDE,IMATINIB,MCF-7,-0.45,-5.330338478088379
MEGESTROL ACETATE,CELECOXIB,NCI-H460,10.5,-11.860044479370115
RUXOLITINIB,FULVESTRANT,OVCAR-4,-0.95,-1.9163074493408203
CRIZOTINIB,LAPATINIB,SK-OV-3,-3.16,18.502370834350582
VANDETANIB,ROMIDEPSIN,Caki-1,-33.66,-41.69609069824219
VANDETANIB,SORAFENIB,Caki-1,4.23,-12.94627571105957
NILOTINIB,DASATINIB,EKVX,-0.07,-4.825466156005859
VANDETANIB,ROMIDEPSIN,U-251MG,-35.01,-42.68567657470703
DASATINIB,LAPATINIB,NCI-H322M,-3.11,1.1526613235473633
RUXOLITINIB,RALOXIFENE,PC-3,-1.86,-3.846896171569824
MITOTANE,FULVESTRANT,SR,-6.4,-3.129850387573242
TRETINOIN,DOCETAXEL,SF539,18.2,-4.705166816711426
RIDAFOROLIMUS,RUXOLITINIB,L-1236,4.131,-4.798617362976074
VANDETANIB,MEGESTROL ACETATE,NCI-H460,-1.49,-11.99429702758789
VISMODEGIB,VANDETANIB,MDA-MB-231,-3.52,-3.632368087768554
ABIRATERONE,IMATINIB,Hs 578T,-8.95,-6.805351257324219
CRIZOTINIB,VANDETANIB,A-498,-32.26,-7.773621559143066
DASATINIB,LAPATINIB,NCI-H226,3.33,-1.3861455917358398
LENALIDOMIDE,PACLITAXEL,UACC-62,-51.72,-23.964523315429688
ABIRATERONE,DOCETAXEL,SF539,6.15,-1.814565658569336
AXITINIB,VISMODEGIB,Hs 578T,-31.43,-10.148305892944336
AXITINIB,VANDETANIB,TK-10,0.46,-10.59808349609375
ROMIDEPSIN,THALIDOMIDE,LOX-IMVI,-62.86,-41.91977691650391
RUXOLITINIB,MITOTANE,OVCAR-8,-0.49,-4.177611827850342
IMATINIB,SORAFENIB,EKVX,-9.33,-6.807506561279297
CELECOXIB,SORAFENIB,BT-549,-4.37,-6.1481614112854
CELECOXIB,ROMIDEPSIN,A-498,-81.34,-44.08315658569336
GEFITINIB,IMATINIB,RPMI-8226,-3.59,-2.776320457458496
FULVESTRANT,DOCETAXEL,A-498,8.28,-3.1290111541748047
IMATINIB,THALIDOMIDE,NCI-H322M,-0.49,-10.415245056152344
CRIZOTINIB,THALIDOMIDE,RPMI-8226,3.84,-8.593271255493164
SUNITINIB,SORAFENIB,SF539,-7.1,-3.3382105827331543
VISMODEGIB,PACLITAXEL,EKVX,-1.44,-4.468171119689941
CRIZOTINIB,PACLITAXEL,OVCAR-5,-4.8,-9.651483535766602
LAPATINIB,DASATINIB,LoVo,8.835,2.0681686401367188
VANDETANIB,FULVESTRANT,A-498,-5.22,-1.3952245712280271
CRIZOTINIB,FULVESTRANT,PC-3,-1.6,-10.888427734375
ABIRATERONE,CRIZOTINIB,U-251MG,6.75,-5.4532470703125
VEMURAFENIB,MITOTANE,UACC-257,-12.57,-5.567264556884766
ABIRATERONE,SUNITINIB,NCI-H522,-2.53,-2.9775161743164062
VISMODEGIB,RUXOLITINIB,EKVX,5.97,-0.1471881866455078
RALOXIFENE,MITOTANE,SW620,2.56,-1.3283541202545166
CRIZOTINIB,ABIRATERONE,MDA-MB-231,-7.23,-10.28105640411377
GEFITINIB,LAPATINIB,SK-MEL-2,-15.21,-2.3535428047180176
TRETINOIN,PACLITAXEL,SF539,-3.62,-4.705167770385742
RUXOLITINIB,SORAFENIB,KM12,-6.25,-13.275733947753906
MEGESTROL ACETATE,CRIZOTINIB,HOP-92,-72.91,-21.12698173522949
LENALIDOMIDE,VEMURAFENIB,PC-3,3.1,-9.294074058532717
RALOXIFENE,AXITINIB,U-251MG,-0.44,-7.904336929321289
VISMODEGIB,THALIDOMIDE,HCC2998,4.77,-7.019599914550781
MEGESTROL ACETATE,FULVESTRANT,OVCAR-3,-3.56,-4.77944278717041
TRETINOIN,DASATINIB,TK-10,-0.06,-3.673842430114746
VEMURAFENIB,SUNITINIB,MCF-7,5.77,-6.02296257019043
MEGESTROL ACETATE,MITOTANE,SF268,-1.04,-0.4854457378387451
MEGESTROL ACETATE,ROMIDEPSIN,SN12C,-46.38,-56.6583366394043
CRIZOTINIB,LAPATINIB,SK-MEL-5,-5.4,-5.526745796203613
VANDETANIB,CELECOXIB,HT-29,-32.33,-4.980188369750977
VEMURAFENIB,MEGESTROL ACETATE,K-562,23.1,-7.067716598510742
LENALIDOMIDE,ARSENIC TRIOXIDE,SK-MEL-5,-41.04,-18.664569854736328
DOCETAXEL,DASATINIB,EKVX,0.66,-3.360086441040039
MEGESTROL ACETATE,VEMURAFENIB,KM12,-0.39,-9.27614402770996
LENALIDOMIDE,THALIDOMIDE,HCT 116,-11.36,-2.7205557823181152
TETRABENAZINE,RUXOLITINIB,L-1236,-37.66,-23.438491821289062
CRIZOTINIB,LAPATINIB,SF268,-8.65,-9.85810661315918
GEFITINIB,IMATINIB,NCI-H460,-9.57,-6.373755931854248
RALOXIFENE,TRETINOIN,HCC2998,-1.01,-10.186805725097656
VISMODEGIB,ARSENIC TRIOXIDE,HCC2998,0.87,-11.07956886291504
VANDETANIB,LENALIDOMIDE,M14,-4.24,-9.941119194030762
RUXOLITINIB,CELECOXIB,DU145,-2.21,-4.518771648406982
SUNITINIB,ERLOTINIB,NCI-H1650,12.8825,0.4303770065307617
RALOXIFENE,NILOTINIB,DU145,-4.66,-5.914668083190918
VISMODEGIB,THALIDOMIDE,SR,-7.76,-5.073153495788574
NILOTINIB,DOCETAXEL,SF268,-9.91,-9.541563034057615
CELECOXIB,NILOTINIB,SK-MEL-28,-2.87,-3.83713436126709
ABIRATERONE,DASATINIB,OVCAR-3,-2.65,-3.4946651458740234
VEMURAFENIB,CELECOXIB,MOLT-4,-3.24,-2.359577178955078
MEGESTROL ACETATE,LAPATINIB,RXF 393L,1.02,-18.60289192199707
RUXOLITINIB,ARSENIC TRIOXIDE,SF268,-61.47,-17.883983612060547
GEFITINIB,THALIDOMIDE,RXF 393L,-10.78,-0.8250494003295898
CRIZOTINIB,LENALIDOMIDE,PC-3,-12.67,-12.275598526000977
CRIZOTINIB,LENALIDOMIDE,BT-549,1.13,-10.77365779876709
AXITINIB,RALOXIFENE,OVCAR-3,-1.94,1.9156742095947263
CRIZOTINIB,CELECOXIB,ACHN,-11.13,-7.986672401428223
NILOTINIB,ROMIDEPSIN,KM12,-38.06,-50.50001907348633
NILOTINIB,SUNITINIB,SF539,-1.93,-9.829792022705078
VANDETANIB,GEFITINIB,U-251MG,1.26,4.2653326988220215
VEMURAFENIB,DOCETAXEL,KM12,-80.76,-16.41248321533203
RUXOLITINIB,TRETINOIN,A-549,1.01,-6.667194366455078
ABIRATERONE,ARSENIC TRIOXIDE,SK-OV-3,-6.56,-11.346664428710938
AXITINIB,ARSENIC TRIOXIDE,OVCAR-3,-9.49,-13.24827480316162
VEMURAFENIB,VANDETANIB,HOP-62,-20.95,-7.113872528076172
CELECOXIB,DOCETAXEL,IGROV-1,5.39,-9.296347618103027
RUXOLITINIB,MEGESTROL ACETATE,MDA-MB-468,-1.03,-16.886821746826172
RUXOLITINIB,SORAFENIB,NCI-H460,-30.28,-11.067750930786133
MEGESTROL ACETATE,PACLITAXEL,SF268,-70.56,-34.30689239501953
CELECOXIB,PACLITAXEL,HCT 15,0.86,-11.28388214111328
LENALIDOMIDE,CELECOXIB,SR,-1.25,-8.911559104919434
RALOXIFENE,IMATINIB,NCI-H23,2.75,-0.8320808410644531
RALOXIFENE,PACLITAXEL,HCC2998,-39.67,-28.43850326538086
VISMODEGIB,CELECOXIB,EKVX,-0.09,-1.4785208702087402
VANDETANIB,NILOTINIB,NCI-H23,-4.02,-2.60269832611084
RUXOLITINIB,ARSENIC TRIOXIDE,KM12,-12.93,-14.17255973815918
VEMURAFENIB,MEGESTROL ACETATE,NCI-H226,-43.67,-10.082462310791016
AXITINIB,VISMODEGIB,HCT 15,-7.22,-4.690503120422363
VISMODEGIB,SORAFENIB,OVCAR-5,-18.6,-10.186383247375488
VANDETANIB,SUNITINIB,SF295,-1.11,-7.781117916107178
MEGESTROL ACETATE,ARSENIC TRIOXIDE,HOP-62,-2.32,-20.289493560791016
CELECOXIB,IMATINIB,HCT 116,-34.71,-4.696986198425293
RUXOLITINIB,MEGESTROL ACETATE,EKVX,3.46,-17.531898498535156
VANDETANIB,THALIDOMIDE,HCT 15,-8.94,-14.458088874816896
IMATINIB,ROMIDEPSIN,SK-OV-3,-48.17,-38.624019622802734
TRETINOIN,THALIDOMIDE,SF268,-2.5,-0.4947099685668945
RUXOLITINIB,VISMODEGIB,Hs 578T,3.9,-8.408954620361328
VEMURAFENIB,DOCETAXEL,MDA-MB-468,8.44,-16.34476089477539
VISMODEGIB,DOCETAXEL,PC-3,7.17,-3.418844223022461
ERLOTINIB,GELDANAMYCIN,OVCAR-3,-1.005,0.8991732597351074
RALOXIFENE,MITOTANE,MOLT-4,-2.59,-1.292241096496582
IMATINIB,ROMIDEPSIN,SK-MEL-5,-47.49,-57.81997299194336
MEGESTROL ACETATE,DOCETAXEL,SK-MEL-28,-27.36,-26.994159698486328
VANDETANIB,VEMURAFENIB,DU145,-6.77,-9.280357360839844
PACLITAXEL,SUNITINIB,RPMI-7951,49.0425,6.003416061401367
MEGESTROL ACETATE,THALIDOMIDE,RXF 393L,-0.17,-13.893505096435549
IMATINIB,FULVESTRANT,BT-549,-4.81,-5.668726444244385
CRIZOTINIB,PACLITAXEL,SF539,-40.25,-8.804396629333496
PIZOTIFEN,RUXOLITINIB,L-1236,-12.032,-16.287752151489258
CRIZOTINIB,NILOTINIB,OVCAR-8,-4.69,-7.003509521484375
LENALIDOMIDE,LAPATINIB,K-562,-32.38,-11.292595863342283
LENALIDOMIDE,ROMIDEPSIN,RXF 393L,-46.81,-13.268250465393066
CELECOXIB,SUNITINIB,SF539,-1.91,-7.657713890075684
LENALIDOMIDE,DASATINIB,A-549,4.62,-7.016582489013672
MITOTANE,FULVESTRANT,MDA-MB-231,4.33,-2.02640151977539
RUXOLITINIB,NILOTINIB,SF295,-2.9,-7.057588577270508
RUXOLITINIB,RALOXIFENE,A-549,-0.05,-7.775995254516602
TRETINOIN,PACLITAXEL,T-47D,4.13,-0.5995349884033203
DOCETAXEL,CABOZANTINIB,TC-71,1.961,-3.151535987854004
AXITINIB,ABIRATERONE,SN12C,-1.86,3.542217254638672
VEMURAFENIB,VEMURAFENIB,HT-29,-0.79,0.2140884399414062
DEXAMETHASONE,GELDANAMYCIN,A-427,-18.71,-11.62069034576416
RALOXIFENE,MEGESTROL ACETATE,COLO 205,7.17,-10.256061553955078
TRETINOIN,DOCETAXEL,NCI-H226,7.21,-0.553009033203125
AXITINIB,ARSENIC TRIOXIDE,SR,-19.56,-13.035039901733398
RUXOLITINIB,RALOXIFENE,HT-29,1.63,-2.307659149169922
GEFITINIB,NILOTINIB,M14,2.44,-0.5166950225830078
AXITINIB,VANDETANIB,SR,-28.11,-3.2974929809570312
GEFITINIB,PACLITAXEL,786-O,2.8,-3.72164249420166
LAPATINIB,ARSENIC TRIOXIDE,EKVX,-2.41,-6.1358184814453125
DASATINIB,MITOTANE,OVCAR-3,-5.43,-14.641077041625977
AXITINIB,VANDETANIB,NCI-H322M,-11.75,-2.9862260818481445
PACLITAXEL,DASATINIB,KM12,11.1,-5.437311172485352
