,Score,Pred Score
0,-4.777777777777778,-2.629281520843506
1,-12.0,-1.4566882848739624
2,1.8888888888888888,1.8009049892425537
3,-7.666666666666667,-3.571234703063965
4,-18.55555555555556,-2.4431748390197754
5,-2.333333333333333,-2.127063274383545
6,-8.0,-0.798258900642395
7,1.1111111111111112,-4.193791389465332
8,-3.2222222222222223,-3.545050621032715
9,-9.88888888888889,-5.849818229675293
10,2.2222222222222223,10.203235626220703
11,-0.8888888888888888,-2.996712446212769
12,5.222222222222222,7.185935974121094
13,-4.888888888888889,-4.737799167633057
14,-9.444444444444445,-2.055889368057251
15,-7.777777777777778,-1.200608491897583
16,-2.2222222222222223,-2.5563623905181885
17,-1.4444444444444444,-2.917088747024536
18,4.222222222222222,0.2872141301631927
19,-2.0,0.913789451122284
20,0.8888888888888888,-2.860706329345703
21,8.0,-1.4544557332992554
22,1.7777777777777777,2.0506808757781982
23,0.8888888888888888,-5.3505859375
24,-1.6666666666666667,-2.3448750972747803
25,-21.11111111111111,-6.9131951332092285
26,-1.3333333333333333,-3.541538953781128
27,-8.777777777777779,-3.790867328643799
28,-2.555555555555556,1.0759661197662354
29,-1.8888888888888888,-3.7382407188415527
30,-4.111111111111111,-4.934342384338379
31,-2.555555555555556,-1.5951141119003296
32,1.6666666666666667,-0.9950810074806212
33,-4.0,-2.8245275020599365
34,5.222222222222222,5.574243068695068
35,-31.55555555555556,-5.984066963195801
36,6.777777777777778,1.1770459413528442
37,-12.11111111111111,-1.9828518629074097
38,-4.777777777777778,-5.987330913543701
39,19.55555555555556,2.6204071044921875
40,-7.333333333333333,-2.2396016120910645
41,2.0,2.063056230545044
42,0.6666666666666666,0.9538589119911194
43,2.333333333333333,-0.6560916900634766
44,0.2222222222222222,-5.223119735717773
45,-4.111111111111111,-2.2911319732666016
46,-6.888888888888889,1.405676245689392
47,2.2222222222222223,7.972020626068115
48,-10.333333333333334,-3.7192211151123047
49,-9.0,1.2949601411819458
50,-3.111111111111111,-2.2509827613830566
51,-1.0,-4.045567989349365
52,1.6666666666666667,-0.9386829137802124
53,-3.2222222222222223,-4.764217376708984
54,-9.22222222222222,-7.883872985839844
55,7.555555555555555,1.6622473001480105
56,-7.777777777777778,-2.6186089515686035
57,0.3333333333333333,-5.208268642425537
58,-0.6666666666666666,-2.94189977645874
59,-3.0,1.0815844535827637
60,-3.7777777777777777,-4.503713607788086
61,0.6666666666666666,-0.8675181269645691
62,19.88888888888889,6.655205726623535
63,5.222222222222222,0.7930313348770142
64,2.2222222222222223,-9.799199104309082
65,-0.7777777777777778,-0.3497763276100158
66,0.3333333333333333,-5.526312351226807
67,4.0,4.699541091918945
68,-8.11111111111111,-5.1231303215026855
69,0.4444444444444444,0.7305002808570862
70,-6.888888888888889,-0.6439451575279236
71,-0.3333333333333333,-4.297848224639893
72,10.11111111111111,2.136936902999878
73,4.777777777777778,2.608720541000366
74,-4.777777777777778,3.16593599319458
75,-9.555555555555555,-3.6794979572296143
76,25.0,22.08678436279297
77,28.55555555555556,31.0927848815918
78,1.1111111111111112,1.1344958543777466
79,10.0,14.487482070922852
80,-17.0,-6.970252513885498
81,0.0,-5.963433742523193
82,-7.333333333333333,-3.5973963737487797
83,-2.555555555555556,-1.7940555810928345
84,-1.4444444444444444,2.512062788009644
85,0.3333333333333333,2.926267623901367
86,-10.444444444444445,-4.145787715911865
87,-3.333333333333333,-5.968926429748535
88,7.777777777777778,14.873713493347168
89,-4.555555555555555,0.6270936131477356
90,-13.555555555555555,-6.963194370269775
91,-2.555555555555556,-0.7032754421234131
92,-0.6666666666666666,0.11876180768013
93,-5.888888888888889,-2.818589210510254
94,1.6666666666666667,-1.035607099533081
95,-7.444444444444445,-9.318875312805176
