Drug A,Drug B,Cell Line Name,Study Name,Score,Pred Score
Dasatinib,Lenalidomide,A2058,FRIEDMAN,-10.4421941416379,0.1989078521728515
alfuzosin,Ruxolitinib,L-1236,NCATS_HL,-20.415937842574,-14.99679470062256
Ruxolitinib,Nilotinib,OVCAR-5,ALMANAC,-7.68362417458673,-5.608471870422363
Lestaurtinib,Midostaurin,LOX IMVI,FRIEDMAN,-41.2216846057537,-7.8303375244140625
Tideglusib,Lapatinib,UACC-257,FRIEDMAN,4.79864898330136,-3.490609169006348
Tolvaptan,Ruxolitinib,L-1236,NCATS_HL,-32.0370930046522,-15.057491302490234
Linsitinib,Lapatinib,SK-MEL-28,FRIEDMAN,12.9935109358931,-4.359574317932129
Crizotinib,Dasatinib,A101D,FRIEDMAN,-30.6447286216216,-1.7334599494934082
celecoxib,Dasatinib,OVCAR-4,ALMANAC,-1.50354104374073,-12.674413681030272
Abiraterone,MEGESTROL ACETATE,SK-OV-3,ALMANAC,-4.26460031196013,-2.868838310241699
mitotane,thalidomide,NCIH23,ALMANAC,-6.38504845900417,-6.482177734375
Ruxolitinib,Axitinib,MDA-MB-231,ALMANAC,-7.12422334674708,-5.168244361877441
Lapatinib,Sorafenib,RPMI-8226,ALMANAC,-13.5536998315198,-8.482706069946289
raloxifene,Vorinostat,OVCAR3,ALMANAC,-4.55888290533162,-14.402658462524414
paclitaxel,Lapatinib,M14,ALMANAC,-6.75232109042226,-4.523679733276367
paclitaxel,Dasatinib,EKVX,ALMANAC,-2.46814384883699,-3.1703872680664062
Dasatinib,mitotane,ACHN,ALMANAC,-15.6634750273414,-6.116290092468262
Lestaurtinib,Sunitinib,SK-MEL-28,FRIEDMAN,-15.1312085451397,-4.893736839294434
Lenalidomide,paclitaxel,SK-MEL-28,ALMANAC,-28.701426665276,-17.59347915649414
Vismodegib,Fulvestrant,DU-145,ALMANAC,3.72082811782698,-4.598820686340332
Vandetanib,Fulvestrant,M14,ALMANAC,1.9063950775947,-3.1229166984558105
Vismodegib,Imatinib,786-0,ALMANAC,-4.27685908501249,-7.707967758178711
Linsitinib,Lapatinib,451Lu,FRIEDMAN,-12.0718754405752,-3.641821622848511
Sunitinib,Lapatinib,LOVO,ONEIL,9.06213659212517,2.4403276443481445
Sunitinib,Fulvestrant,UO-31,ALMANAC,0.218929563308117,-4.9127936363220215
celecoxib,mitotane,T-47D,ALMANAC,-1.00525088583301,-12.178678512573242
Erlotinib,Dasatinib,MeWo,FRIEDMAN,13.6192061689873,0.0881519317626953
Vemurafenib,MEGESTROL ACETATE,HCC-2998,ALMANAC,-10.2777534768671,-5.997768878936768
Vismodegib,mitotane,A549,ALMANAC,-2.07305947106928,-5.659387588500977
Linsitinib,Lapatinib,A101D,FRIEDMAN,-2.55235448313782,-3.851595878601074
Vemurafenib,thalidomide,COLO 205,ALMANAC,-20.5803141003491,-7.046261787414551
Vandetanib,celecoxib,NCI-H460,ALMANAC,-9.51984892004568,-2.672719955444336
Lapatinib,Erlotinib,CAOV3,ONEIL,4.54734483862441,-2.609534978866577
Vorinostat,Cediranib,Mel Ho,FRIEDMAN,6.30230180508677,-4.860174655914307
Romidepsin,Fulvestrant,K-562,ALMANAC,-57.3143481111111,-30.371522903442383
paclitaxel,Dasatinib,UACC62,ALMANAC,-0.15164661638559,-2.1238350868225098
mitotane,thalidomide,K-562,ALMANAC,-7.895926814476,-5.826145648956299
Imatinib,Nilotinib,CAKI-1,ALMANAC,-2.62494670489677,-8.203875541687012
Pazopanib,Tideglusib,WM115,FRIEDMAN,-6.39816157929754,-14.77460479736328
Sorafenib,Lenalidomide,SK-MEL-5,FRIEDMAN,0.727658304513107,-3.276477813720703
Sorafenib,thalidomide,LOX IMVI,ALMANAC,-4.91607682927375,-10.465608596801758
Vandetanib,Sorafenib,SK-OV-3,ALMANAC,-16.4414496439087,-11.482609748840332
Bexarotene,Tanespimycin,RVH-421,FRIEDMAN,-34.2179341569251,1.688370704650879
mitotane,Fulvestrant,MDA-MB-468,ALMANAC,3.45659936548068,-4.879606246948242
Navitoclax,Sunitinib,WM115,FRIEDMAN,18.4854957312447,-2.670017957687378
Sunitinib,Palbociclib,COLO 792,FRIEDMAN,-1.94499347376707,2.0238285064697266
Vemurafenib,Dasatinib,OVCAR-5,ALMANAC,-6.26028435280159,-10.348383903503418
Axitinib,Nilotinib,CAKI-1,ALMANAC,1.94014952846204,-6.2014665603637695
Sorafenib,Cediranib,G-361,FRIEDMAN,-22.3018709788366,-0.6932272911071777
Vemurafenib,Vemurafenib,SNB-75,ALMANAC,2.22618747295144,-6.985417366027832
