Drug A,Drug B,Cell Line Name,Score,Pred Score
VISMODEGIB,LENALIDOMIDE,NCI-H322M,-6.27,-4.031213283538818
CRIZOTINIB,RUXOLITINIB,786-O,0.82,-9.236430168151855
MEGESTROL ACETATE,ROMIDEPSIN,MDA-MB-468,-57.05,-50.81126022338867
DEXAMETHASONE,ERLOTINIB,SK-MES-1,-11.7,-8.941678047180176
IMATINIB,FULVESTRANT,HOP-62,-1.21,-3.8829691410064697
MEGESTROL ACETATE,LAPATINIB,HOP-92,-47.93,-9.194316864013672
RALOXIFENE,MEGESTROL ACETATE,HCT 15,-3.21,-6.818271636962891
VISMODEGIB,SORAFENIB,U-251MG,-2.84,-8.917186737060547
GEFITINIB,DASATINIB,TK-10,7.02,-2.469064712524414
RALOXIFENE,MITOTANE,HCC2998,10.1,0.6457376480102539
RUXOLITINIB,ARSENIC TRIOXIDE,HCT 15,-6.79,-13.144935607910156
RALOXIFENE,NILOTINIB,PC-3,-1.82,-2.5629711151123047
GEFITINIB,THALIDOMIDE,UO-31,-9.92,-5.045445442199707
AXITINIB,VEMURAFENIB,MDA-MB-231,-2.22,-5.412294387817383
ABIRATERONE,DASATINIB,HCC2998,-7.19,-6.89901065826416
NILOTINIB,LAPATINIB,SN12C,-29.44,-4.19705867767334
VANDETANIB,CELECOXIB,PC-3,-0.66,-2.641116142272949
CRIZOTINIB,RUXOLITINIB,NCI-H460,-9.62,-5.9846930503845215
PACLITAXEL,SORAFENIB,M14,0.82,-5.574934482574463
RUXOLITINIB,GEFITINIB,IGROV-1,4.92,-3.692907333374024
TAURINE,RUXOLITINIB,L-1236,-33.024,-19.197769165039062
PACLITAXEL,DASATINIB,SW837,3.605,-2.23570203781128
VISMODEGIB,SUNITINIB,OVCAR-4,-1.35,-5.179971694946289
METFORMIN,SUNITINIB,OV-90,5.5325,-15.295938491821287
DOCETAXEL,MITOTANE,DU145,5.08,-11.1588716506958
GLICLAZIDE,RUXOLITINIB,L-1236,-46.51,-17.792766571044922
DOCETAXEL,ARSENIC TRIOXIDE,SF268,0.25,-6.131158828735352
VEMURAFENIB,SUNITINIB,LOX-IMVI,-10.51,-8.541288375854492
VISMODEGIB,RUXOLITINIB,Caki-1,10.03,-7.479045867919922
GEFITINIB,ARSENIC TRIOXIDE,UO-31,-10.24,-7.390242099761963
DASATINIB,LAPATINIB,Caki-1,0.13,-7.32147741317749
ABIRATERONE,LENALIDOMIDE,M14,-7.48,-2.4783754348754883
VANDETANIB,IMATINIB,SK-MEL-5,-12.14,-2.5343170166015625
TRETINOIN,DASATINIB,HCT 116,3.97,-4.475926399230957
GEFITINIB,SUNITINIB,IGROV-1,-5.22,-5.39012622833252
GEFITINIB,CRIZOTINIB,M14,5.18,-2.564371585845948
ABIRATERONE,DASATINIB,MDA-MB-231,17.47,-5.9334869384765625
VEMURAFENIB,RUXOLITINIB,OVCAR-5,4.22,-10.273419380187988
AXITINIB,SUNITINIB,SF268,-13.59,-7.182456016540527
