Drug A,Drug B,Cell Line Name,Score,Pred Score
Mitotane,Celecoxib,NCI-H322M,-5.444444444444445,-2.056696653366089
Romidepsin,Tretinoin,CCRF-CEM,-3.0,-1.7268483638763428
Nilotinib,Mitotane,MCF7,-3.6666666666666665,-1.598554253578186
Docetaxel,Paclitaxel,UACC-257,4.333333333333333,-12.929988861083984
Thalidomide,Docetaxel,OVCAR-4,-9.333333333333334,-2.055461406707764
Gefitinib,Lenalidomide,SN12C,-1.5555555555555556,-1.921541690826416
Nilotinib,Celecoxib,OVCAR-3,-7.555555555555555,-1.5976029634475708
Dasatinib,Nilotinib,OVCAR-4,-4.222222222222222,-2.2131102085113525
Nilotinib,Cladribine,UACC-257,-1.4444444444444444,-2.535578966140747
Paclitaxel,Cladribine,OVCAR-4,-12.333333333333334,-1.466966986656189
Nilotinib,Mitotane,EKVX,-0.7777777777777778,-1.7232571840286257
Vorinostat,Sirolimus,CCRF-CEM,-0.8888888888888888,-1.4805203676223757
Docetaxel,Nilotinib,A498,6.0,6.177788734436035
Thalidomide,Mitotane,OVCAR-5,1.0,-2.289191722869873
Thalidomide,Tretinoin,CCRF-CEM,3.4444444444444446,-1.7738505601882937
Streptozocin,Tretinoin,MDA-MB-468,-2.555555555555556,-2.1664767265319824
Fulvestrant,Sirolimus,IGROV1,-1.2222222222222223,-1.6142730712890625
Mitotane,Cladribine,T-47D,-9.88888888888889,-1.7103638648986816
Fulvestrant,Celecoxib,HT29,-3.4444444444444446,-1.6256943941116333
Streptozocin,Mitotane,UACC-257,4.333333333333333,-2.409562110900879
Docetaxel,Paclitaxel,T-47D,1.7777777777777777,-1.3858628273010254
Thalidomide,Mitotane,HOP-62,-5.555555555555555,-1.8512102365493768
Everolimus,Tretinoin,KM12,-10.0,-1.7000601291656494
Streptozocin,Docetaxel,TK-10,-8.222222222222221,-2.426947593688965
Megestrol acetate,Lenalidomide,SN12C,-3.555555555555556,-2.4041056632995605
Gefitinib,Lenalidomide,ACHN,-6.111111111111111,-1.954759120941162
Paclitaxel,Nilotinib,RPMI-8226,48.22222222222222,-1.3928325176239014
Mitotane,Docetaxel,UACC-257,0.3333333333333333,-1.877206802368164
Paclitaxel,Cladribine,T-47D,-22.444444444444443,0.5358591079711914
Mitotane,Celecoxib,BT-549,-10.333333333333334,-2.397305965423584
Dasatinib,Celecoxib,HT29,3.6666666666666665,-2.240267753601074
Everolimus,Sirolimus,UO-31,3.888888888888889,-1.4868417978286743
Streptozocin,Tretinoin,NCI-H522,-2.111111111111111,-2.211958885192871
Docetaxel,Tretinoin,SF-268,2.6666666666666665,3.389451265335083
Fulvestrant,Paclitaxel,NCI-H226,0.0,-1.97315001487732
Streptozocin,Sirolimus,SF-539,-1.3333333333333333,-2.226861953735352
Sirolimus,Cladribine,RXF 393,-7.222222222222222,-2.2481689453125
Sirolimus,Tretinoin,NCI-H226,0.1111111111111111,-1.6243846416473389
Mitotane,Cladribine,RPMI-8226,-0.4444444444444444,-1.9993458986282349
Nilotinib,Cladribine,SF-539,-4.222222222222222,-1.7358973026275637
Thalidomide,Cladribine,OVCAR-3,-8.444444444444445,-1.6431288719177246
Everolimus,Dasatinib,RPMI-8226,6.555555555555555,-2.0026912689208984
Docetaxel,Cladribine,RPMI-8226,-3.888888888888889,-1.7339849472045898
Mitotane,Celecoxib,786-0,1.8888888888888888,-2.219600439071656
Romidepsin,Tretinoin,OVCAR-5,-8.333333333333334,-1.6031123399734497
Streptozocin,Paclitaxel,OVCAR-3,22.33333333333333,-1.2256669998168943
Romidepsin,Tretinoin,UACC-257,3.555555555555556,-1.6048409938812256
Dasatinib,Romidepsin,IGROV1,-5.0,1.9137890338897705
Paclitaxel,Nilotinib,DU-145,12.333333333333334,3.824740409851074
Streptozocin,Sirolimus,HCC-2998,-16.77777777777778,-2.013763427734375
Docetaxel,Fulvestrant,NCI-H226,9.666666666666666,4.032351970672607
Mitotane,Paclitaxel,SF-268,-4.333333333333333,-1.8780865669250488
Nilotinib,Tretinoin,HCC-2998,-4.444444444444445,-1.583397626876831
Sirolimus,Cladribine,NCI-H522,-7.666666666666667,-1.6831810474395752
Fulvestrant,Vorinostat,ACHN,-3.555555555555556,-1.577988862991333
Paclitaxel,Nilotinib,MDA-MB-468,27.77777777777778,0.7040182948112488
Megestrol acetate,Lenalidomide,EKVX,-4.888888888888889,-3.072097063064575
Fulvestrant,Everolimus,LOX IMVI,15.88888888888889,-1.7802598476409912
Sirolimus,Cladribine,K-562,-2.111111111111111,-1.60970139503479
Dasatinib,Tretinoin,COLO 205,-4.555555555555555,-2.440423011779785
