Drug A,Drug B,Cell Line Name,Score,Pred Score
Mitotane,Celecoxib,NCI-H322M,-5.444444444444445,-1.0694985389709473
Romidepsin,Tretinoin,CCRF-CEM,-3.0,-4.43879508972168
Nilotinib,Mitotane,MCF7,-3.6666666666666665,-3.8791470527648926
Docetaxel,Paclitaxel,UACC-257,4.333333333333333,-3.31806755065918
Thalidomide,Docetaxel,OVCAR-4,-9.333333333333334,-0.3758422136306762
Gefitinib,Lenalidomide,SN12C,-1.5555555555555556,2.558135509490967
Nilotinib,Celecoxib,OVCAR-3,-7.555555555555555,-2.30922794342041
Dasatinib,Nilotinib,OVCAR-4,-4.222222222222222,-9.106721878051758
Nilotinib,Cladribine,UACC-257,-1.4444444444444444,-7.359866142272949
Paclitaxel,Cladribine,OVCAR-4,-12.333333333333334,2.231752395629883
Nilotinib,Mitotane,EKVX,-0.7777777777777778,-2.678329467773437
Vorinostat,Sirolimus,CCRF-CEM,-0.8888888888888888,-3.861429214477539
Docetaxel,Nilotinib,A498,6.0,10.40803050994873
Thalidomide,Mitotane,OVCAR-5,1.0,-2.562130928039551
Thalidomide,Tretinoin,CCRF-CEM,3.4444444444444446,-2.2307794094085693
Streptozocin,Tretinoin,MDA-MB-468,-2.555555555555556,-4.946545600891113
Fulvestrant,Sirolimus,IGROV1,-1.2222222222222223,-0.1487275063991546
Mitotane,Cladribine,T-47D,-9.88888888888889,0.4105243682861328
Fulvestrant,Celecoxib,HT29,-3.4444444444444446,-3.782560825347901
Streptozocin,Mitotane,UACC-257,4.333333333333333,-3.145503520965576
Docetaxel,Paclitaxel,T-47D,1.7777777777777777,0.2846155166625976
Thalidomide,Mitotane,HOP-62,-5.555555555555555,-1.150792360305786
Everolimus,Tretinoin,KM12,-10.0,-3.288858652114868
Streptozocin,Docetaxel,TK-10,-8.222222222222221,-0.570551872253418
Megestrol acetate,Lenalidomide,SN12C,-3.555555555555556,-1.993703365325928
Gefitinib,Lenalidomide,ACHN,-6.111111111111111,8.361936569213867
Paclitaxel,Nilotinib,RPMI-8226,48.22222222222222,-1.3744311332702637
Mitotane,Docetaxel,UACC-257,0.3333333333333333,-2.305095911026001
Paclitaxel,Cladribine,T-47D,-22.444444444444443,-4.386521339416504
Mitotane,Celecoxib,BT-549,-10.333333333333334,-1.989728569984436
Dasatinib,Celecoxib,HT29,3.6666666666666665,-1.5520713329315186
Everolimus,Sirolimus,UO-31,3.888888888888889,-1.3214104175567627
Streptozocin,Tretinoin,NCI-H522,-2.111111111111111,-3.983545303344727
Docetaxel,Tretinoin,SF-268,2.6666666666666665,14.687417984008787
Fulvestrant,Paclitaxel,NCI-H226,0.0,-1.3248697519302368
Streptozocin,Sirolimus,SF-539,-1.3333333333333333,-7.956773281097412
Sirolimus,Cladribine,RXF 393,-7.222222222222222,0.8855632543563843
Sirolimus,Tretinoin,NCI-H226,0.1111111111111111,-0.7109097242355347
Mitotane,Cladribine,RPMI-8226,-0.4444444444444444,-0.8167563676834106
Nilotinib,Cladribine,SF-539,-4.222222222222222,-3.953540563583374
Thalidomide,Cladribine,OVCAR-3,-8.444444444444445,-1.9122371673583984
Everolimus,Dasatinib,RPMI-8226,6.555555555555555,-2.6149706840515137
Docetaxel,Cladribine,RPMI-8226,-3.888888888888889,-1.5270328521728516
Mitotane,Celecoxib,786-0,1.8888888888888888,-1.947132229804993
Romidepsin,Tretinoin,OVCAR-5,-8.333333333333334,-3.2308366298675537
Streptozocin,Paclitaxel,OVCAR-3,22.33333333333333,-1.912458419799805
Romidepsin,Tretinoin,UACC-257,3.555555555555556,-1.2487225532531738
Dasatinib,Romidepsin,IGROV1,-5.0,0.8822116851806641
Paclitaxel,Nilotinib,DU-145,12.333333333333334,0.2287280112504959
Streptozocin,Sirolimus,HCC-2998,-16.77777777777778,-0.9689950942993164
Docetaxel,Fulvestrant,NCI-H226,9.666666666666666,8.369099617004395
Mitotane,Paclitaxel,SF-268,-4.333333333333333,-2.5800020694732666
Nilotinib,Tretinoin,HCC-2998,-4.444444444444445,-3.410821914672852
Sirolimus,Cladribine,NCI-H522,-7.666666666666667,-2.785782814025879
Fulvestrant,Vorinostat,ACHN,-3.555555555555556,-4.27390193939209
Paclitaxel,Nilotinib,MDA-MB-468,27.77777777777778,10.297402381896973
Megestrol acetate,Lenalidomide,EKVX,-4.888888888888889,1.0027899742126465
Fulvestrant,Everolimus,LOX IMVI,15.88888888888889,-0.2288968861103058
Sirolimus,Cladribine,K-562,-2.111111111111111,-0.8598145246505737
Dasatinib,Tretinoin,COLO 205,-4.555555555555555,-0.9267315864562988
Thalidomide,Sirolimus,MDA-MB-231/ATCC,1.2222222222222223,-3.340099334716797
Mitotane,Celecoxib,OVCAR-5,-3.111111111111111,-3.0972299575805664
Everolimus,Nilotinib,MDA-MB-468,-9.11111111111111,-4.783597469329834
Thalidomide,Docetaxel,K-562,2.111111111111111,0.0531964302062988
Romidepsin,Tretinoin,MDA-MB-231/ATCC,-1.7777777777777777,1.2863553762435913
Paclitaxel,Celecoxib,OVCAR-4,11.88888888888889,8.77169418334961
Fulvestrant,Vorinostat,HT29,1.1111111111111112,-0.520431399345398
Everolimus,Docetaxel,OVCAR-5,2.2222222222222223,1.792142391204834
Tretinoin,Cladribine,MCF7,0.0,-2.879340171813965
Sirolimus,Celecoxib,A498,2.0,0.6251840591430664
Nilotinib,Celecoxib,HS 578T,-5.777777777777778,-1.6873085498809814
Vorinostat,Nilotinib,SK-MEL-28,-37.888888888888886,-11.031825065612791
Nilotinib,Tretinoin,U251,-7.111111111111111,-1.2685226202011108
Sirolimus,Cladribine,HOP-92,-6.888888888888889,0.6867266297340393
Streptozocin,Docetaxel,EKVX,-9.333333333333334,-2.5778675079345703
Sirolimus,Tretinoin,U251,6.777777777777778,-1.895191192626953
Mitotane,Sirolimus,MDA-MB-468,-5.333333333333333,-0.0176046192646026
Megestrol acetate,Gefitinib,PC-3,-2.111111111111111,-3.046726703643799
Vorinostat,Tretinoin,NCI-H460,-4.0,-0.7428455352783203
Vorinostat,Cladribine,SNB-75,-2.555555555555556,-1.845717430114746
Nilotinib,Celecoxib,BT-549,-8.777777777777779,-1.8697516918182373
Romidepsin,Cladribine,DU-145,3.2222222222222223,-5.130428791046143
Mitotane,Nilotinib,SF-539,-10.88888888888889,0.1295298337936401
Docetaxel,Nilotinib,BT-549,10.77777777777778,2.3444132804870605
Fulvestrant,Tretinoin,SK-OV-3,3.4444444444444446,-4.110610008239746
Romidepsin,Tretinoin,SF-268,-0.6666666666666666,0.0001482963562011
Tretinoin,Celecoxib,LOX IMVI,-17.22222222222222,-4.284591197967529
Thalidomide,Docetaxel,A498,-9.555555555555555,0.365167498588562
Paclitaxel,Celecoxib,K-562,28.444444444444443,9.715035438537598
Mitotane,Cladribine,SF-295,-10.11111111111111,-4.0042805671691895
Paclitaxel,Nilotinib,SK-MEL-28,-10.11111111111111,-1.3922109603881836
