Score,Pred Score
-4.777777777777778,-0.9869370460510254
-12.0,-1.3269755840301514
1.8888888888888888,-4.425790309906006
-7.666666666666667,-0.17149066925048828
-18.55555555555556,-2.7348825931549072
-2.333333333333333,-2.4714317321777344
-8.0,0.6740961074829102
1.1111111111111112,-0.3405461311340332
-3.2222222222222223,-1.9679813385009766
-9.88888888888889,-2.373746156692505
2.2222222222222223,2.4834232330322266
-0.8888888888888888,-4.501029014587402
5.222222222222222,0.7733869552612305
-4.888888888888889,-5.132925033569336
-9.444444444444445,-1.603757381439209
-7.777777777777778,-6.934322357177734
-2.2222222222222223,-5.736978054046631
-1.4444444444444444,-3.1224727630615234
4.222222222222222,-0.09018659591674805
-2.0,-0.2012629508972168
0.8888888888888888,-3.3542022705078125
8.0,-3.1650662422180176
1.7777777777777777,0.5845284461975098
0.8888888888888888,-5.327418804168701
-1.6666666666666667,-3.3857216835021973
-21.11111111111111,-3.2499775886535645
-1.3333333333333333,-4.166682720184326
-8.777777777777779,-7.911380290985107
-2.555555555555556,0.4956989288330078
-1.8888888888888888,-5.239034652709961
-4.111111111111111,-8.62828540802002
-2.555555555555556,1.8824653625488281
1.6666666666666667,-4.596010208129883
-4.0,-4.721563339233398
5.222222222222222,-1.4516174793243408
-31.55555555555556,-0.9954309463500977
6.777777777777778,-1.5195436477661133
-12.11111111111111,-3.6607108116149902
-4.777777777777778,-3.4570751190185547
19.55555555555556,-0.7721567153930664
-7.333333333333333,-5.630946636199951
2.0,-3.594205856323242
0.6666666666666666,-5.154488563537598
2.333333333333333,0.42247486114501953
0.2222222222222222,-4.2126240730285645
-4.111111111111111,-2.4167795181274414
-6.888888888888889,-4.349472522735596
2.2222222222222223,3.167938232421875
-10.333333333333334,-3.776691436767578
-9.0,-2.641066312789917
-3.111111111111111,-5.145709991455078
-1.0,-4.335214614868164
1.6666666666666667,-1.820046305656433
-3.2222222222222223,-6.122896194458008
-9.22222222222222,1.8195714950561523
7.555555555555555,-1.0619003772735596
