Drug A,Drug B,Cell Line Name,Score,Pred Score
Docetaxel,Paclitaxel,MDA-MB-468,4.0,1.440941333770752
Dasatinib,Cladribine,HCT-116,-3.7777777777777777,-2.797147512435913
Everolimus,Vorinostat,OVCAR-5,-0.5555555555555556,-3.1959164142608643
Everolimus,Dasatinib,SNB-75,-7.333333333333333,-2.392051935195923
Thalidomide,Cladribine,LOX IMVI,-9.0,-4.709164619445801
Gefitinib,Lenalidomide,CCRF-CEM,-2.7777777777777777,-3.6992483139038086
Sirolimus,Nilotinib,DU-145,-4.333333333333333,-2.836790084838867
Fulvestrant,Dasatinib,TK-10,8.333333333333334,-1.00988507270813
Romidepsin,Nilotinib,HS 578T,-0.3333333333333333,-7.1416521072387695
Sirolimus,Cladribine,NCI-H460,-2.2222222222222223,-2.9983062744140625
Fulvestrant,Romidepsin,HOP-62,0.4444444444444444,-1.2080544233322144
Mitotane,Sirolimus,OVCAR-3,-4.777777777777778,-2.6813406944274902
Fulvestrant,Sirolimus,NCI-H322M,-1.8888888888888888,-2.037209987640381
Streptozocin,Mitotane,MOLT-4,4.0,-3.220752239227295
Gefitinib,Lenalidomide,MDA-MB-468,0.5555555555555556,-3.225611686706543
Romidepsin,Tretinoin,SF-539,7.333333333333333,-2.541872501373291
Streptozocin,Mitotane,SK-MEL-28,-4.333333333333333,-2.2260475158691406
Fulvestrant,Vorinostat,CCRF-CEM,-9.0,-1.2544790506362915
Fulvestrant,Celecoxib,SK-MEL-28,-6.888888888888889,-2.987890243530273
Fulvestrant,Cladribine,786-0,0.6666666666666666,-1.8968636989593504
Megestrol acetate,Lenalidomide,MCF7,-12.555555555555555,-3.659945011138916
Tretinoin,Cladribine,A549/ATCC,-2.333333333333333,-3.606903076171875
Vorinostat,Celecoxib,NCI-H226,-5.111111111111111,-4.151920318603516
Everolimus,Vorinostat,MCF7,-4.888888888888889,-2.8444790840148926
Tretinoin,Celecoxib,EKVX,1.3333333333333333,-2.807883977890014
Vorinostat,Nilotinib,OVCAR-4,-9.22222222222222,-6.588995933532715
Fulvestrant,Dasatinib,NCI-H522,-1.3333333333333333,2.272369384765625
Romidepsin,Paclitaxel,SK-MEL-5,-4.666666666666667,-5.156114101409912
Mitotane,Docetaxel,KM12,-3.888888888888889,1.5677939653396606
Fulvestrant,Tretinoin,HT29,2.7777777777777777,-1.7202390432357788
Sirolimus,Tretinoin,RXF 393,0.4444444444444444,-2.3229146003723145
Dasatinib,Romidepsin,OVCAR-3,-5.888888888888889,-3.181046485900879
Everolimus,Celecoxib,NCI-H226,-3.888888888888889,-2.066758394241333
Mitotane,Nilotinib,A498,-6.555555555555555,-4.770174026489258
Streptozocin,Sirolimus,OVCAR-3,-11.444444444444445,-2.139389514923096
Dasatinib,Docetaxel,BT-549,-1.3333333333333333,-0.1734529733657837
Docetaxel,Sirolimus,SK-MEL-28,-1.6666666666666667,5.163365364074707
Streptozocin,Paclitaxel,SF-268,-7.888888888888889,-3.260107517242432
Docetaxel,Celecoxib,NCI-H522,15.444444444444445,13.949501037597656
Nilotinib,Celecoxib,COLO 205,-6.222222222222222,-2.9799532890319824
Vorinostat,Sirolimus,SF-539,-2.888888888888889,-4.031277179718018
Vorinostat,Cladribine,SF-268,-9.77777777777778,-0.837472677230835
Docetaxel,Tretinoin,MDA-MB-468,24.77777777777778,17.490680694580078
Thalidomide,Docetaxel,OVCAR-3,-15.0,-2.5087077617645264
Thalidomide,Cladribine,786-0,-8.0,-3.8327248096466064
Mitotane,Celecoxib,NCI-H226,-0.6666666666666666,-2.30233097076416
Vorinostat,Cladribine,HCC-2998,1.6666666666666667,-0.785582423210144
Thalidomide,Paclitaxel,BT-549,-0.6666666666666666,-1.7832231521606443
Vorinostat,Nilotinib,OVCAR-8,-10.333333333333334,-7.494657516479492
Dasatinib,Tretinoin,BT-549,-7.222222222222222,-0.6316022872924805
Vorinostat,Sirolimus,NCI-H226,-4.333333333333333,-3.628697633743286
Sirolimus,Celecoxib,KM12,0.8888888888888888,-2.245375394821167
Fulvestrant,Tretinoin,SK-MEL-28,-0.4444444444444444,-1.6946117877960205
Sirolimus,Celecoxib,HS 578T,9.666666666666666,-1.556427001953125
Everolimus,Celecoxib,DU-145,-4.222222222222222,-2.023894786834717
Paclitaxel,Sirolimus,SNB-75,4.888888888888889,6.786036014556885
Everolimus,Dasatinib,MCF7,-5.222222222222222,-8.860798835754395
Fulvestrant,Vorinostat,T-47D,2.333333333333333,-1.2584517002105713
Paclitaxel,Celecoxib,KM12,17.444444444444443,13.656560897827148
Romidepsin,Nilotinib,HCT-116,-4.444444444444445,-5.777348041534424
Streptozocin,Sirolimus,NCI-H226,-7.0,-2.0850629806518555
Thalidomide,Cladribine,HCT-15,-0.7777777777777778,-3.678890228271485
Vorinostat,Tretinoin,HT29,-7.333333333333333,-2.805689573287964
Sirolimus,Cladribine,CCRF-CEM,-3.333333333333333,-2.538468360900879
Romidepsin,Nilotinib,MDA-MB-468,-5.555555555555555,-6.945240020751953
Docetaxel,Tretinoin,BT-549,25.11111111111111,12.141887664794922
Everolimus,Dasatinib,KM12,-2.0,-2.1065680980682373
Docetaxel,Tretinoin,MDA-MB-231/ATCC,21.55555555555556,12.995439529418944
Docetaxel,Fulvestrant,CCRF-CEM,3.888888888888889,7.858096122741699
Vorinostat,Nilotinib,RPMI-8226,1.7777777777777777,-8.0635404586792
Nilotinib,Tretinoin,UO-31,-2.2222222222222223,-3.2912802696228027
Vorinostat,Paclitaxel,SN12C,1.1111111111111112,-5.027470588684082
Mitotane,Tretinoin,SN12C,0.1111111111111111,-1.844952821731568
Nilotinib,Celecoxib,HCT-116,-4.777777777777778,-2.565324306488037
Mitotane,Dasatinib,SK-MEL-28,-1.6666666666666667,-4.213313579559326
Everolimus,Vorinostat,UACC-257,-6.0,-3.6069016456604
Streptozocin,Mitotane,HT29,-3.6666666666666665,-2.5265347957611084
Fulvestrant,Cladribine,A549/ATCC,-3.555555555555556,-1.872952938079834
Everolimus,Cladribine,A549/ATCC,-2.4444444444444446,-2.8734145164489746
Fulvestrant,Everolimus,MDA-MB-231/ATCC,14.88888888888889,-2.356656551361084
Everolimus,Tretinoin,SF-539,-9.22222222222222,-1.078248381614685
Sirolimus,Mitotane,KM12,3.0,-2.0894789695739746
Romidepsin,Docetaxel,IGROV1,3.4444444444444446,-5.530192852020264
Dasatinib,Romidepsin,UO-31,-0.1111111111111111,-4.905276775360107
Mitotane,Sirolimus,MOLT-4,-6.222222222222222,-2.0081546306610107
Sirolimus,Celecoxib,A549/ATCC,3.0,-2.336367607116699
Romidepsin,Sirolimus,RXF 393,0.4444444444444444,-3.21528959274292
Mitotane,Docetaxel,HCT-15,-0.4444444444444444,1.24219012260437
Mitotane,Docetaxel,SW-620,5.444444444444445,-0.8756497502326965
Mitotane,Nilotinib,K-562,-4.555555555555555,-2.5405447483062744
Everolimus,Vorinostat,BT-549,-7.111111111111111,-3.700044631958008
Vorinostat,Cladribine,PC-3,-1.8888888888888888,-0.8503026962280273
Docetaxel,Paclitaxel,SF-539,6.0,0.8409557342529297
Cladribine,Celecoxib,K-562,2.4444444444444446,-3.113489151000977
Romidepsin,Tretinoin,A549/ATCC,15.0,-2.899547576904297
Fulvestrant,Nilotinib,CCRF-CEM,-17.666666666666668,-3.206605195999145
Thalidomide,Sirolimus,NCI-H522,2.2222222222222223,-2.276141166687012
Dasatinib,Sirolimus,A498,4.888888888888889,-0.6505477428436279
Docetaxel,Nilotinib,OVCAR-8,10.0,1.213533878326416
Megestrol acetate,Gefitinib,SK-MEL-5,-12.0,-1.7208938598632812
