Drug A,Drug B,Cell Line Name,Score,Pred Score
MEGESTROL ACETATE,PACLITAXEL,Caki-1,-20.23,-15.780345916748049
MEGESTROL ACETATE,LAPATINIB,K-562,-14.31,-4.005630493164063
TRETINOIN,PACLITAXEL,RPMI-8226,6.23,-7.324994087219238
CRIZOTINIB,PACLITAXEL,MCF-7,-4.65,-9.754504203796388
ABIRATERONE,VANDETANIB,SF295,0.55,-6.248347282409668
VISMODEGIB,SUNITINIB,UACC-257,0.37,-3.4776158332824707
DOCETAXEL,LAPATINIB,U-251MG,26.61,-3.8083863258361816
RUXOLITINIB,PACLITAXEL,OVCAR-4,-65.94,-15.793554306030272
IMATINIB,ARSENIC TRIOXIDE,UACC-62,-25.43,-15.191502571105955
VANDETANIB,NILOTINIB,M14,4.75,-4.838052272796631
LENALIDOMIDE,PACLITAXEL,786-O,-27.52,-23.83391571044922
DASATINIB,SORAFENIB,MDA-MB-468,-2.69,-9.873064041137695
CELECOXIB,DASATINIB,Caki-1,-6.27,-7.5535783767700195
VANDETANIB,THALIDOMIDE,T-47D,7.65,-4.93154764175415
LAPATINIB,THALIDOMIDE,NCI-H460,-0.72,-3.171039581298828
VANDETANIB,ABIRATERONE,HCC2998,-4.04,-6.302836418151856
CRIZOTINIB,DASATINIB,SW620,4.26,-2.119924068450928
CRIZOTINIB,MITOTANE,UACC-257,-1.03,-7.838766098022461
DOCETAXEL,MITOTANE,HOP-92,-6.33,-4.396073341369629
MEGESTROL ACETATE,DOCETAXEL,Caki-1,-78.37,-15.780348777770996
SULFASALAZINE,RUXOLITINIB,L-1236,-25.822,-17.683860778808594
CRIZOTINIB,FULVESTRANT,UO-31,2.56,-12.068443298339844
CELECOXIB,THALIDOMIDE,NCI-H522,-2.03,-5.843601226806641
MEGESTROL ACETATE,LAPATINIB,U-251MG,2.11,-3.7338883876800537
LOVASTATIN,RUXOLITINIB,L-1236,-5.19,-17.095867156982422
GABAPENTIN,RUXOLITINIB,L-1236,-51.926,-18.93537139892578
VANDETANIB,LAPATINIB,RXF 393L,-12.05,-3.1119155883789062
RUXOLITINIB,RALOXIFENE,MOLT-4,-0.73,-6.391937255859375
DASATINIB,SORAFENIB,NCI-H460,0.9159999999999998,-9.991987228393556
DOCETAXEL,LAPATINIB,TK-10,0.23,-6.949099063873291
AXITINIB,GEFITINIB,NCI-H460,-0.36,-1.1846543550491333
FULVESTRANT,THALIDOMIDE,DU145,-7.27,-7.530212879180908
PACLITAXEL,SORAFENIB,UWB1.289,-0.745,-8.669001579284668
ROMIDEPSIN,THALIDOMIDE,SW620,-69.07,-41.115509033203125
LENALIDOMIDE,NILOTINIB,SF268,-1.17,-7.38367748260498
CRIZOTINIB,ABIRATERONE,EKVX,-25.94,-8.611513137817383
VANDETANIB,FULVESTRANT,RXF 393L,0.84,-8.268816947937012
FULVESTRANT,ARSENIC TRIOXIDE,PC-3,0.97,-10.258211135864258
CRIZOTINIB,DASATINIB,DU145,0.77,-1.4343857765197754
IMATINIB,SORAFENIB,SK-MEL-5,-4.68,-4.878693580627441
VISMODEGIB,ABIRATERONE,OVCAR-3,-7.7,-5.215679168701172
LENALIDOMIDE,DASATINIB,T-47D,-9.15,-5.1835126876831055
RUXOLITINIB,AXITINIB,NCI-H23,6.17,-3.1539790630340576
DASATINIB,THALIDOMIDE,SF268,0.11,-14.061880111694336
FULVESTRANT,THALIDOMIDE,UACC-62,-3.0,-8.176194190979004
VISMODEGIB,TRETINOIN,SF295,-0.94,-5.668127536773682
CRIZOTINIB,VISMODEGIB,EKVX,-5.07,-7.348010063171387
RUXOLITINIB,ARSENIC TRIOXIDE,RXF 393L,-6.5,-7.5004191398620605
ABIRATERONE,VEMURAFENIB,SR,-4.75,-5.339026927947998
RUXOLITINIB,LENALIDOMIDE,MDA-MB-468,3.25,-0.6110334396362305
VANDETANIB,NILOTINIB,OVCAR-5,-5.53,-5.543716907501221
ABIRATERONE,TRETINOIN,UO-31,13.77,-3.075648784637451
DOCETAXEL,LAPATINIB,CCRF-CEM,-59.79,-5.1690216064453125
RUXOLITINIB,GEFITINIB,OVCAR-3,-5.91,-5.600917816162109
RALOXIFENE,ABIRATERONE,UACC-62,1.08,-3.243523597717285
DASATINIB,LAPATINIB,SF295,-67.5,-4.800354957580566
TRETINOIN,SORAFENIB,EKVX,8.1,-2.9816579818725586
NILOTINIB,LAPATINIB,HOP-92,-2.97,-5.361818790435791
VANDETANIB,ROMIDEPSIN,NCI-H23,-21.57,-32.247798919677734
DASATINIB,THALIDOMIDE,HT-29,-10.61,-9.24789810180664
AXITINIB,RUXOLITINIB,LOX-IMVI,3.71,-4.890889644622803
RUXOLITINIB,CRIZOTINIB,ACHN,-9.17,-19.088809967041016
NILOTINIB,MITOTANE,786-O,-2.35,-4.597470283508301
VANDETANIB,VISMODEGIB,U-251MG,-0.59,-6.895687580108643
IMATINIB,DASATINIB,RPMI-8226,-4.1,-4.782798767089844
RUXOLITINIB,SORAFENIB,SK-MEL-2,-30.21,-7.106386184692383
ABIRATERONE,ROMIDEPSIN,MDA-MB-231,-9.75,-32.008079528808594
CELECOXIB,PACLITAXEL,Caki-1,-4.52,-15.1605224609375
DOCETAXEL,SUNITINIB,SK-MEL-5,-9.65,-5.855318069458008
IMATINIB,ARSENIC TRIOXIDE,786-O,-17.93,-12.640169143676758
RUXOLITINIB,ARSENIC TRIOXIDE,OVCAR-4,-41.64,-12.742443084716797
VANDETANIB,MITOTANE,NCI-H226,-33.59,-4.904209136962891
AXITINIB,PACLITAXEL,T-47D,-16.61,-10.543703079223633
ROMIDEPSIN,DASATINIB,KM12,-44.75,-14.932029724121094
ABIRATERONE,CRIZOTINIB,A-498,-39.94,-11.98523998260498
MITOTANE,THALIDOMIDE,HT-29,1.57,-5.147582530975342
VEMURAFENIB,IMATINIB,TK-10,-16.84,-7.592337608337402
ABIRATERONE,NILOTINIB,NCI-H522,-0.6,-4.861018180847168
VEMURAFENIB,FULVESTRANT,LOX-IMVI,-2.93,-7.421909809112549
VEMURAFENIB,DOCETAXEL,OVCAR-5,-50.04,-15.614564895629885
CRIZOTINIB,MITOTANE,PC-3,-38.37,-11.076905250549316
ABIRATERONE,SORAFENIB,A-498,-15.88,-5.094693183898926
VANDETANIB,ARSENIC TRIOXIDE,EKVX,-18.99,-9.359061241149902
RUXOLITINIB,FULVESTRANT,UACC-257,0.94,-3.210979461669922
GEFITINIB,ROMIDEPSIN,MOLT-4,-20.76,-37.78800964355469
RALOXIFENE,FULVESTRANT,NCI-H460,-2.95,-0.1710867881774902
VEMURAFENIB,MITOTANE,SK-MEL-2,4.43,-6.446583271026611
LENALIDOMIDE,IMATINIB,COLO 205,-0.95,-7.913118839263916
SUNITINIB,DASATINIB,T-47D,1.1025,-4.8871002197265625
TRETINOIN,PACLITAXEL,SNB-75,8.29,-11.054155349731444
RALOXIFENE,DASATINIB,SN12C,-16.79,-6.435771465301514
VEMURAFENIB,DASATINIB,M14,-0.17,-6.076033592224121
ABIRATERONE,ROMIDEPSIN,SK-OV-3,-30.15,-28.85449981689453
CELECOXIB,PACLITAXEL,SK-MEL-5,-41.99,-12.185972213745115
MEGESTROL ACETATE,PACLITAXEL,SK-MEL-2,-47.22,-14.346784591674805
ROMIDEPSIN,MITOTANE,COLO 205,-0.54,-38.14973831176758
VEMURAFENIB,DASATINIB,MOLT-4,-60.26,-4.840693473815918
VANDETANIB,ARSENIC TRIOXIDE,TK-10,-25.67,-9.3540620803833
RALOXIFENE,NILOTINIB,BT-549,-3.57,-5.717249870300293
DASATINIB,ARSENIC TRIOXIDE,KM12,1.65,-8.709405899047852
GEFITINIB,SUNITINIB,T-47D,-1.02,-3.878596067428589
