Drug A,Drug B,Cell Line Name,Score,Pred Score
VISMODEGIB,LENALIDOMIDE,NCI-H322M,-6.27,-5.684955596923828
CRIZOTINIB,RUXOLITINIB,786-O,0.82,-8.882747650146484
MEGESTROL ACETATE,ROMIDEPSIN,MDA-MB-468,-57.05,-49.17870330810547
DEXAMETHASONE,ERLOTINIB,SK-MES-1,-11.7,-11.955678939819336
IMATINIB,FULVESTRANT,HOP-62,-1.21,-4.945585250854492
MEGESTROL ACETATE,LAPATINIB,HOP-92,-47.93,-4.68966817855835
RALOXIFENE,MEGESTROL ACETATE,HCT 15,-3.21,-8.563392639160156
VISMODEGIB,SORAFENIB,U-251MG,-2.84,-8.231098175048828
GEFITINIB,DASATINIB,TK-10,7.02,5.480224609375
RALOXIFENE,MITOTANE,HCC2998,10.1,-4.6197686195373535
RUXOLITINIB,ARSENIC TRIOXIDE,HCT 15,-6.79,-11.442474365234377
RALOXIFENE,NILOTINIB,PC-3,-1.82,1.0007143020629885
GEFITINIB,THALIDOMIDE,UO-31,-9.92,-5.258339405059815
AXITINIB,VEMURAFENIB,MDA-MB-231,-2.22,-9.382637977600098
ABIRATERONE,DASATINIB,HCC2998,-7.19,-4.639586448669434
NILOTINIB,LAPATINIB,SN12C,-29.44,-3.66023063659668
VANDETANIB,CELECOXIB,PC-3,-0.66,-2.5640945434570312
CRIZOTINIB,RUXOLITINIB,NCI-H460,-9.62,-6.4218854904174805
PACLITAXEL,SORAFENIB,M14,0.82,-6.840452194213867
RUXOLITINIB,GEFITINIB,IGROV-1,4.92,-0.3719406127929687
TAURINE,RUXOLITINIB,L-1236,-33.024,-24.376089096069336
PACLITAXEL,DASATINIB,SW837,3.605,-5.384984970092773
VISMODEGIB,SUNITINIB,OVCAR-4,-1.35,0.4902353286743164
METFORMIN,SUNITINIB,OV-90,5.5325,-31.6340560913086
DOCETAXEL,MITOTANE,DU145,5.08,-5.85507869720459
GLICLAZIDE,RUXOLITINIB,L-1236,-46.51,-16.0869083404541
DOCETAXEL,ARSENIC TRIOXIDE,SF268,0.25,-2.4504470825195312
VEMURAFENIB,SUNITINIB,LOX-IMVI,-10.51,-1.5782127380371094
VISMODEGIB,RUXOLITINIB,Caki-1,10.03,-2.491332530975342
GEFITINIB,ARSENIC TRIOXIDE,UO-31,-10.24,-0.5117197036743164
