Drug A,Drug B,Cell Line Name,Score,Pred Score
vinblastine,Dasatinib,SW-620,-40.7258600860177,-149.26092529296875
dexamethasone,Vorinostat,A375,-35.3994683825842,-170.195068359375
dexamethasone,Dasatinib,UACC62,-10.968565079401992,-77.7142333984375
metformin,Sunitinib,T-47D,15.384553292915324,75.46310424804688
Lapatinib,Erlotinib,RPMI7951,-0.4271227388875901,160.19171142578125
paclitaxel,Dasatinib,UACC62,-7.69948364751984,-70.091064453125
metformin,Sorafenib,UWB1289,-26.6822467124322,21.779525756835938
vinblastine,geldanamycin,SW837,-0.2823200449385875,-217.6112670898437
dexamethasone,Sorafenib,A375,-3.8453528225106623,24.6636962890625
Lapatinib,Sorafenib,SKMES1,-2.4599041427842496,497.0356750488281
dexamethasone,Sorafenib,NCI-H460,-12.7315114055493,236.21023559570312
vinblastine,geldanamycin,A2780,1.418014053180695,-103.8101806640625
vinblastine,geldanamycin,OV90,-3.4922781726655696,136.5745849609375
paclitaxel,Sunitinib,NCI-H460,9.58062385928767,222.77296447753903
metformin,Dasatinib,SW837,-17.5801214502402,94.730712890625
metformin,Sorafenib,HCT116,-49.5120706514507,-684.75390625
Erlotinib,Dasatinib,NCI-H460,-0.4503474699443348,-280.69305419921875
Vorinostat,geldanamycin,SK-OV-3,2.332279780348585,-4946.81396484375
metformin,Erlotinib,MDAMB436,-42.2483635713802,-45.40304565429688
paclitaxel,Sorafenib,NCIH1650,-5.00028834575103,207.55743408203125
vinblastine,Vorinostat,A375,-5.14141487663266,-98.841552734375
paclitaxel,Erlotinib,VCAP,-19.923371510770203,-69.08425903320312
Lapatinib,geldanamycin,SKMES1,4.28301459624688,-292.8380126953125
paclitaxel,Vorinostat,NCIH1650,0.3224388648416145,3.009033203125
Sunitinib,geldanamycin,A2058,6.795393661635613,7920.30859375
Dasatinib,Sorafenib,VCAP,6.720388221210122,262.2056884765625
vinblastine,geldanamycin,VCAP,-20.7558388881914,287.41961669921875
dexamethasone,Erlotinib,LOVO,-12.5922662394529,-69.73428344726562
Vorinostat,Erlotinib,SW-620,-5.19085420781142,101.78778076171876
dexamethasone,Vorinostat,NCIH23,-27.3858072066324,168.469970703125
Erlotinib,Dasatinib,PA1,6.488490212037078,220.3941345214844
dexamethasone,Lapatinib,MDAMB436,-12.5233171201947,-8.2154541015625
vinblastine,Vorinostat,UACC62,0.996650643215182,186.3682861328125
Vorinostat,Lapatinib,VCAP,3.27144637329635,-835.0330810546875
vinblastine,Sunitinib,NCIH520,1.203208947199059,-803.9273681640625
Erlotinib,geldanamycin,UACC62,4.5031585012656095,770.26123046875
metformin,Vorinostat,SKMEL30,-46.6686841099013,21.88714599609375
paclitaxel,Vorinostat,NCIH520,3.600655729290548,56.84429931640625
dexamethasone,geldanamycin,CAOV3,-2.7077151362496297,-2785.0029296875
metformin,Vorinostat,SKMES1,-42.936846127142296,45.41558837890625
Erlotinib,Sorafenib,UACC62,2.679404112105611,432.542236328125
metformin,Sorafenib,A427,-23.975827854410426,-290.8246459960937
metformin,Sorafenib,CAOV3,-24.4869919201538,-215.18931579589844
Vorinostat,Sorafenib,T-47D,-6.22433036882608,-141.9630126953125
dexamethasone,Lapatinib,RKO,-24.992167376126925,69.83706665039062
vinblastine,geldanamycin,LOVO,-9.742168339465294,-0.163818359375
paclitaxel,Erlotinib,T-47D,0.1235817830644999,-32.3857421875
vinblastine,Lapatinib,OVCAR3,-11.607028837624,82.63314819335938
Vorinostat,Dasatinib,T-47D,5.321680837772678,-659.7158203125
Erlotinib,geldanamycin,A2780,3.3452637215970498,-63.6787109375
Sunitinib,Dasatinib,VCAP,13.015759276594096,-18.92041015625
vinblastine,geldanamycin,HCT116,-6.13466459150186,-268.9423828125
paclitaxel,Sunitinib,A2780,3.0897024917955025,200.7846069335937
Erlotinib,Sorafenib,SK-OV-3,3.557691046156,360.0677795410156
vinblastine,Sorafenib,NCIH2122,2.0008593011464906,18.515304565429688
metformin,Lapatinib,NCI-H460,-1.2671721747064446,-95.51876831054688
metformin,Lapatinib,OV90,-2.989164004622407,-36.501220703125
vinblastine,Vorinostat,LOVO,-2.43808381047612,166.676513671875
Vorinostat,geldanamycin,NCI-H460,-11.30813578108209,-4785.3740234375
metformin,geldanamycin,CAOV3,-9.619042312244815,-1145.426513671875
Vorinostat,geldanamycin,HCT116,-4.01456885639382,-2006.6572265625
metformin,Vorinostat,OV90,-4.853312003098937,-18.2257080078125
Sunitinib,geldanamycin,SK-OV-3,2.78743688363977,4633.107421875
Lapatinib,geldanamycin,SKMEL30,3.6035536346157695,2179.70556640625
Sunitinib,Erlotinib,NCIH23,6.09033976794457,-25.122543334960938
Vorinostat,Lapatinib,NCIH23,-5.89266438028177,174.08120727539062
paclitaxel,Lapatinib,HCT116,4.780848076735348,87.08071899414062
metformin,Sorafenib,OCUBM,-20.7592210135025,-233.32421875
dexamethasone,Lapatinib,A375,-3.637071869773312,122.82290649414062
Vorinostat,Sorafenib,SW-620,-4.396710286499547,3.7144775390625
metformin,Dasatinib,SW-620,9.04709717330502,92.5272216796875
Vorinostat,Dasatinib,VCAP,1.69213972357191,-1240.67626953125
dexamethasone,geldanamycin,VCAP,-27.068723822751306,-737.5176391601562
Vorinostat,Sunitinib,MDAMB436,0.2886204877907422,-234.1039428710937
metformin,Dasatinib,NCIH520,-0.592182005541919,-123.0460205078125
Sunitinib,Dasatinib,RPMI7951,-4.736229867816737,1118.896484375
