Drug A,Drug B,Cell Line Name,Score,Pred Score
Mitotane,Celecoxib,NCI-H322M,-5.444444444444445,-3.164918899536133
Romidepsin,Tretinoin,CCRF-CEM,-3.0,-3.804024457931519
Nilotinib,Mitotane,MCF7,-3.6666666666666665,-5.840778350830078
Docetaxel,Paclitaxel,UACC-257,4.333333333333333,-3.407771110534668
Thalidomide,Docetaxel,OVCAR-4,-9.333333333333334,-2.2545056343078613
Gefitinib,Lenalidomide,SN12C,-1.5555555555555556,-3.331136703491211
Nilotinib,Celecoxib,OVCAR-3,-7.555555555555555,-4.532804012298584
Dasatinib,Nilotinib,OVCAR-4,-4.222222222222222,-5.999826431274414
Nilotinib,Cladribine,UACC-257,-1.4444444444444444,-4.762190818786621
Paclitaxel,Cladribine,OVCAR-4,-12.333333333333334,-2.672003507614136
Nilotinib,Mitotane,EKVX,-0.7777777777777778,-5.423152446746826
Vorinostat,Sirolimus,CCRF-CEM,-0.8888888888888888,-1.4277170896530151
Docetaxel,Nilotinib,A498,6.0,7.559954643249512
Thalidomide,Mitotane,OVCAR-5,1.0,-4.000345230102539
Thalidomide,Tretinoin,CCRF-CEM,3.4444444444444446,-2.798803329467773
Streptozocin,Tretinoin,MDA-MB-468,-2.555555555555556,-2.393223762512207
Fulvestrant,Sirolimus,IGROV1,-1.2222222222222223,-1.0386204719543457
Mitotane,Cladribine,T-47D,-9.88888888888889,-1.3372235298156738
Fulvestrant,Celecoxib,HT29,-3.4444444444444446,-2.7380852699279785
Streptozocin,Mitotane,UACC-257,4.333333333333333,-2.246035099029541
Docetaxel,Paclitaxel,T-47D,1.7777777777777777,-1.3310117721557615
Thalidomide,Mitotane,HOP-62,-5.555555555555555,-2.37233567237854
Everolimus,Tretinoin,KM12,-10.0,-0.5625483989715576
Streptozocin,Docetaxel,TK-10,-8.222222222222221,-3.361934185028076
Megestrol acetate,Lenalidomide,SN12C,-3.555555555555556,-3.397085428237915
Gefitinib,Lenalidomide,ACHN,-6.111111111111111,-1.9151817560195925
Paclitaxel,Nilotinib,RPMI-8226,48.22222222222222,7.717245101928711
Mitotane,Docetaxel,UACC-257,0.3333333333333333,-1.0543444156646729
Paclitaxel,Cladribine,T-47D,-22.444444444444443,-3.5494654178619385
Mitotane,Celecoxib,BT-549,-10.333333333333334,-3.019114255905152
Dasatinib,Celecoxib,HT29,3.6666666666666665,-1.9993815422058103
Everolimus,Sirolimus,UO-31,3.888888888888889,-0.3830121755599975
Streptozocin,Tretinoin,NCI-H522,-2.111111111111111,-2.6480445861816406
Docetaxel,Tretinoin,SF-268,2.6666666666666665,19.687145233154297
Fulvestrant,Paclitaxel,NCI-H226,0.0,-2.0673036575317383
Streptozocin,Sirolimus,SF-539,-1.3333333333333333,-0.8481765985488892
Sirolimus,Cladribine,RXF 393,-7.222222222222222,-3.878164052963257
Sirolimus,Tretinoin,NCI-H226,0.1111111111111111,0.3815176486968994
Mitotane,Cladribine,RPMI-8226,-0.4444444444444444,-3.678516387939453
Nilotinib,Cladribine,SF-539,-4.222222222222222,-4.13155460357666
Thalidomide,Cladribine,OVCAR-3,-8.444444444444445,-4.52443790435791
Everolimus,Dasatinib,RPMI-8226,6.555555555555555,-2.5283751487731934
Docetaxel,Cladribine,RPMI-8226,-3.888888888888889,-2.353377103805542
Mitotane,Celecoxib,786-0,1.8888888888888888,-3.058149099349976
Romidepsin,Tretinoin,OVCAR-5,-8.333333333333334,-3.502083778381348
Streptozocin,Paclitaxel,OVCAR-3,22.33333333333333,-2.473292350769043
Romidepsin,Tretinoin,UACC-257,3.555555555555556,-2.385085105895996
Dasatinib,Romidepsin,IGROV1,-5.0,-1.5787453651428225
Paclitaxel,Nilotinib,DU-145,12.333333333333334,5.889509201049805
Streptozocin,Sirolimus,HCC-2998,-16.77777777777778,-0.9395420551300048
Docetaxel,Fulvestrant,NCI-H226,9.666666666666666,7.984269142150879
Mitotane,Paclitaxel,SF-268,-4.333333333333333,0.99017333984375
Nilotinib,Tretinoin,HCC-2998,-4.444444444444445,-5.982459545135498
Sirolimus,Cladribine,NCI-H522,-7.666666666666667,-3.916774034500122
Fulvestrant,Vorinostat,ACHN,-3.555555555555556,-0.8372166156768799
Paclitaxel,Nilotinib,MDA-MB-468,27.77777777777778,5.720711708068848
Megestrol acetate,Lenalidomide,EKVX,-4.888888888888889,-3.1753268241882324
Fulvestrant,Everolimus,LOX IMVI,15.88888888888889,0.0337944626808166
Sirolimus,Cladribine,K-562,-2.111111111111111,-3.9540328979492174
Dasatinib,Tretinoin,COLO 205,-4.555555555555555,-1.7249292135238647
Thalidomide,Sirolimus,MDA-MB-231/ATCC,1.2222222222222223,-1.0368767976760864
Mitotane,Celecoxib,OVCAR-5,-3.111111111111111,-3.0057461261749268
Everolimus,Nilotinib,MDA-MB-468,-9.11111111111111,-4.152429103851318
Thalidomide,Docetaxel,K-562,2.111111111111111,-1.9674649238586424
