Drug A,Drug B,Cell Line Name,Score,Pred Score
MEGESTROL ACETATE,PACLITAXEL,Caki-1,-20.23,-20.20476531982422
MEGESTROL ACETATE,LAPATINIB,K-562,-14.31,-11.414262771606444
TRETINOIN,PACLITAXEL,RPMI-8226,6.23,-11.600147247314451
CRIZOTINIB,PACLITAXEL,MCF-7,-4.65,-7.812335968017578
ABIRATERONE,VANDETANIB,SF295,0.55,-5.865847110748291
VISMODEGIB,SUNITINIB,UACC-257,0.37,-6.239558219909668
DOCETAXEL,LAPATINIB,U-251MG,26.61,-5.240528106689453
RUXOLITINIB,PACLITAXEL,OVCAR-4,-65.94,-15.886392593383787
IMATINIB,ARSENIC TRIOXIDE,UACC-62,-25.43,-14.328672409057615
VANDETANIB,NILOTINIB,M14,4.75,-2.395059585571289
LENALIDOMIDE,PACLITAXEL,786-O,-27.52,-9.958025932312012
DASATINIB,SORAFENIB,MDA-MB-468,-2.69,-4.539968013763428
CELECOXIB,DASATINIB,Caki-1,-6.27,-3.429126024246216
VANDETANIB,THALIDOMIDE,T-47D,7.65,-3.127771377563477
LAPATINIB,THALIDOMIDE,NCI-H460,-0.72,-5.395515441894531
VANDETANIB,ABIRATERONE,HCC2998,-4.04,-3.503091812133789
CRIZOTINIB,DASATINIB,SW620,4.26,-0.3488357067108154
CRIZOTINIB,MITOTANE,UACC-257,-1.03,-6.008976936340332
DOCETAXEL,MITOTANE,HOP-92,-6.33,-11.912281036376951
MEGESTROL ACETATE,DOCETAXEL,Caki-1,-78.37,-20.20475959777832
SULFASALAZINE,RUXOLITINIB,L-1236,-25.822,-3.783480644226074
CRIZOTINIB,FULVESTRANT,UO-31,2.56,-4.358172416687012
CELECOXIB,THALIDOMIDE,NCI-H522,-2.03,-0.8382129669189453
MEGESTROL ACETATE,LAPATINIB,U-251MG,2.11,-13.601978302001951
LOVASTATIN,RUXOLITINIB,L-1236,-5.19,-26.395957946777344
GABAPENTIN,RUXOLITINIB,L-1236,-51.926,-12.852992057800291
VANDETANIB,LAPATINIB,RXF 393L,-12.05,-1.362077236175537
RUXOLITINIB,RALOXIFENE,MOLT-4,-0.73,-2.743748664855957
DASATINIB,SORAFENIB,NCI-H460,0.9159999999999998,-6.60056209564209
DOCETAXEL,LAPATINIB,TK-10,0.23,-5.201812267303467
AXITINIB,GEFITINIB,NCI-H460,-0.36,-4.421947479248047
FULVESTRANT,THALIDOMIDE,DU145,-7.27,-1.6414387226104736
