Drug A,Drug B,Cell Line Name,Score,Pred Score
MEGESTROL ACETATE,PACLITAXEL,Caki-1,-20.23,-9.54396152496338
MEGESTROL ACETATE,LAPATINIB,K-562,-14.31,-5.29933500289917
TRETINOIN,PACLITAXEL,RPMI-8226,6.23,-7.836034774780273
CRIZOTINIB,PACLITAXEL,MCF-7,-4.65,-12.664405822753906
ABIRATERONE,VANDETANIB,SF295,0.55,-5.170708656311035
VISMODEGIB,SUNITINIB,UACC-257,0.37,-4.199982166290283
DOCETAXEL,LAPATINIB,U-251MG,26.61,-1.627696514129639
RUXOLITINIB,PACLITAXEL,OVCAR-4,-65.94,-5.958925724029541
IMATINIB,ARSENIC TRIOXIDE,UACC-62,-25.43,-6.088950157165527
VANDETANIB,NILOTINIB,M14,4.75,-4.820320129394531
LENALIDOMIDE,PACLITAXEL,786-O,-27.52,-11.815082550048828
DASATINIB,SORAFENIB,MDA-MB-468,-2.69,-5.634883880615234
CELECOXIB,DASATINIB,Caki-1,-6.27,-5.101511001586914
VANDETANIB,THALIDOMIDE,T-47D,7.65,-6.695651054382324
LAPATINIB,THALIDOMIDE,NCI-H460,-0.72,-6.844363212585449
VANDETANIB,ABIRATERONE,HCC2998,-4.04,-1.5978035926818848
CRIZOTINIB,DASATINIB,SW620,4.26,-5.300000190734863
CRIZOTINIB,MITOTANE,UACC-257,-1.03,-4.669652938842773
DOCETAXEL,MITOTANE,HOP-92,-6.33,-3.313232898712158
MEGESTROL ACETATE,DOCETAXEL,Caki-1,-78.37,-9.543964385986328
SULFASALAZINE,RUXOLITINIB,L-1236,-25.822,-13.86564826965332
CRIZOTINIB,FULVESTRANT,UO-31,2.56,-4.159423828125
CELECOXIB,THALIDOMIDE,NCI-H522,-2.03,-4.947553634643555
MEGESTROL ACETATE,LAPATINIB,U-251MG,2.11,-4.044035911560059
LOVASTATIN,RUXOLITINIB,L-1236,-5.19,-9.509042739868164
GABAPENTIN,RUXOLITINIB,L-1236,-51.926,-50.61995315551758
VANDETANIB,LAPATINIB,RXF 393L,-12.05,-4.823502540588379
RUXOLITINIB,RALOXIFENE,MOLT-4,-0.73,-2.928900241851806
DASATINIB,SORAFENIB,NCI-H460,0.9159999999999998,-5.516145706176758
DOCETAXEL,LAPATINIB,TK-10,0.23,-2.437302827835083
AXITINIB,GEFITINIB,NCI-H460,-0.36,-4.597573757171631
FULVESTRANT,THALIDOMIDE,DU145,-7.27,-7.953676700592041
PACLITAXEL,SORAFENIB,UWB1.289,-0.745,-3.826138019561768
ROMIDEPSIN,THALIDOMIDE,SW620,-69.07,-21.004695892333984
LENALIDOMIDE,NILOTINIB,SF268,-1.17,-4.994681358337402
CRIZOTINIB,ABIRATERONE,EKVX,-25.94,-1.972290277481079
VANDETANIB,FULVESTRANT,RXF 393L,0.84,-5.4435014724731445
FULVESTRANT,ARSENIC TRIOXIDE,PC-3,0.97,-6.569845199584961
CRIZOTINIB,DASATINIB,DU145,0.77,-4.937578678131104
IMATINIB,SORAFENIB,SK-MEL-5,-4.68,-5.404508113861084
VISMODEGIB,ABIRATERONE,OVCAR-3,-7.7,-3.235212564468384
LENALIDOMIDE,DASATINIB,T-47D,-9.15,-4.831564426422119
RUXOLITINIB,AXITINIB,NCI-H23,6.17,-5.2989373207092285
DASATINIB,THALIDOMIDE,SF268,0.11,-5.953309059143066
FULVESTRANT,THALIDOMIDE,UACC-62,-3.0,-6.962701797485352
VISMODEGIB,TRETINOIN,SF295,-0.94,-4.990159034729004
CRIZOTINIB,VISMODEGIB,EKVX,-5.07,-10.597867965698242
RUXOLITINIB,ARSENIC TRIOXIDE,RXF 393L,-6.5,-6.158086776733398
ABIRATERONE,VEMURAFENIB,SR,-4.75,-9.153451919555664
RUXOLITINIB,LENALIDOMIDE,MDA-MB-468,3.25,-4.580812931060791
VANDETANIB,NILOTINIB,OVCAR-5,-5.53,-5.240179538726807
ABIRATERONE,TRETINOIN,UO-31,13.77,-4.5789642333984375
DOCETAXEL,LAPATINIB,CCRF-CEM,-59.79,-4.106072425842285
RUXOLITINIB,GEFITINIB,OVCAR-3,-5.91,-4.832446098327637
RALOXIFENE,ABIRATERONE,UACC-62,1.08,-4.8347578048706055
DASATINIB,LAPATINIB,SF295,-67.5,-4.876170158386231
TRETINOIN,SORAFENIB,EKVX,8.1,-5.476252555847168
NILOTINIB,LAPATINIB,HOP-92,-2.97,-4.872320652008057
VANDETANIB,ROMIDEPSIN,NCI-H23,-21.57,-28.642072677612305
DASATINIB,THALIDOMIDE,HT-29,-10.61,-6.400979518890381
AXITINIB,RUXOLITINIB,LOX-IMVI,3.71,-4.611762046813965
