Actual,Predicted
5.6714095358599,-8.539398193359375
-4.76255196765668,-4.353034019470215
3.66313041087705,-4.353034019470215
0.575967253941316,-4.133483409881592
-12.0132089345431,-4.3922882080078125
5.43540834419154,-4.3922882080078125
1.89336396504734,-4.353034019470215
-64.2987925756874,-33.3960075378418
15.9817503490381,-4.3922882080078125
-0.0584721758068966,-5.343074321746826
-37.8453572333546,-30.443105697631836
-68.9718756362875,-12.603062629699707
-4.50862415923759,-4.353034019470215
3.15940200797445,-11.08475399017334
3.75236740868467,-4.133483409881592
-0.603524612703718,-4.133483409881592
-50.8363631911546,-11.297724723815918
-0.758807793678774,-4.133483409881592
1.25240382594266,-4.4448418617248535
7.1831444691674,-4.133483409881592
-19.2636792950819,-4.3922882080078125
11.5697331598029,-12.032132148742676
1.47352382616359,-4.133483409881592
0.684090522697142,-6.856778144836426
0.349315538926308,-4.854002475738525
-0.316731257312025,-4.3922882080078125
2.42988200069625,-4.353034019470215
-0.484210537476801,-4.353034019470215
-1.34398407245947,-4.353034019470215
-3.15887949932979,-6.338354110717773
-32.5470329370273,-33.34183120727539
6.78302352558366,-4.3922882080078125
7.65214812700771,-6.338354110717773
-5.68033021519985,-4.133483409881592
-14.0110886868556,-4.133483409881592
-14.564555056626377,-4.6118388175964355
12.5130070585648,-4.3922882080078125
4.61707819599477,-4.133483409881592
-0.606117284349385,-4.133483409881592
6.16833485535474,-4.133483409881592
-14.9881482561835,-7.422937393188477
-15.980825193882,-4.133483409881592
1.3025673342216,-4.353034019470215
-15.3669964559972,-4.3922882080078125
-6.22222765400135,-4.3922882080078125
-0.937872758031419,-4.6118388175964355
-14.055209894439,-4.854002475738525
-5.20898806907549,-4.353034019470215
-3.51488001849435,-4.353034019470215
0.650117329872427,-5.769068717956543
3.8417570351335,-4.405587673187256
-22.2160384187578,-10.306429862976074
-4.89979095035332,-5.073553085327148
-33.9369501784522,-10.127251625061035
-4.06766358306629,-8.589759826660156
1.11649237269139,-4.353034019470215
27.8877345966701,-6.338354110717773
-11.9287003329828,-4.353034019470215
-2.4690824914817,-5.100910186767578
7.960789166364423,-4.622554779052734
-8.37657147519698,-5.112807750701904
-17.6139119989163,-4.353034019470215
-4.79548610970282,-4.6118388175964355
-5.52407468128231,-6.338354110717773
-40.8001827319698,-37.13345718383789
-22.1374028431766,-4.6118388175964355
-41.6184891502181,-12.032132148742676
8.62734190041881,-4.133483409881592
-7.47282955279261,-11.336841583251953
-6.6851824220026,-4.6118388175964355
0.315578814023026,-10.127251625061035
-8.24513254299302,-4.133483409881592
-3.70048107242709,-4.544920444488525
10.412796900842,-5.073553085327148
-24.5745022253841,-11.65403938293457
-7.86764307950133,-4.664392471313477
-50.3712263871724,-35.11886978149414
5.4162891194034,-4.990744113922119
1.00582257448986,-4.353034019470215
7.87465608096032,-4.6118388175964355
-17.5201882861416,-4.6118388175964355
-17.5589533745204,-5.769068717956543
5.35914620052196,-4.353034019470215
0.150997296330576,-4.133483409881592
1.3852567399597,-5.073553085327148
-1.61695385405742,-4.133483409881592
0.8319171014720902,-4.353034019470215
1.26290835483175,-4.3922882080078125
5.81602235619721,-4.353034019470215
10.6714363442266,-4.3922882080078125
-0.244141011587675,-6.249873638153076
-3.60324753039327,-4.353034019470215
8.2662332788314,-4.854002475738525
11.5630740554485,-4.133483409881592
-2.59646759810543,-4.133483409881592
11.920217768321,-4.353034019470215
-48.0500853547529,-10.386056900024414
-9.64449610725007,-6.338354110717773
-10.3818378064521,-4.353034019470215
-3.70940047949397,-4.133483409881592
-3.35704532399536,-4.353034019470215
