Drug A,Drug B,Cell Line Name,Score,Pred Score
Sunitinib,Dasatinib,HCT116,4.2006804390709,12.24481201171875
Sunitinib,Erlotinib,MDAMB436,4.76541245752904,7.343177795410156
Sunitinib,geldanamycin,A427,5.87221574658101,-10.03424072265625
metformin,Lapatinib,SK-OV-3,-12.955988512618,-5.3829755783081055
dexamethasone,Sunitinib,RPMI7951,-14.4061745570978,-13.307674407958984
Sunitinib,Erlotinib,HT29,13.644333664082708,15.443042755126951
dexamethasone,Lapatinib,SK-OV-3,7.522446474796843,-4.650423049926758
paclitaxel,geldanamycin,SKMES1,2.858782897786812,-10.27950668334961
metformin,Vorinostat,SK-OV-3,-49.8653288018085,-6.583835601806641
Vorinostat,Dasatinib,NCIH520,-4.029904705212941,-0.7617015838623047
metformin,Dasatinib,A2058,-6.2026319104393295,-4.783900737762451
paclitaxel,Dasatinib,RKO,4.452168509343501,-5.780898571014404
geldanamycin,Sorafenib,OVCAR3,-16.475900892606802,-7.566781997680664
metformin,Lapatinib,A2058,-11.03094492075089,-12.48249053955078
geldanamycin,Sorafenib,RPMI7951,-8.08045020128908,3.1972808837890625
paclitaxel,Lapatinib,A2780,1.39259946716825,0.8020734786987305
Vorinostat,Dasatinib,SKMEL30,-14.885807229381896,0.8134784698486328
dexamethasone,Dasatinib,A2058,-11.113180908425988,-4.551887035369873
paclitaxel,Erlotinib,CAOV3,5.506094216928792,1.3680047988891602
paclitaxel,Erlotinib,LOVO,5.29091659278858,-7.7594313621521
Lapatinib,Erlotinib,NCIH2122,3.42106467876526,-1.0225248336791992
Lapatinib,Erlotinib,UWB1289,5.162821279449693,2.556203842163086
paclitaxel,Dasatinib,HT29,6.020551076354931,-4.79764986038208
Lapatinib,geldanamycin,A427,0.8086942897832163,-9.855143547058104
dexamethasone,Sunitinib,UWB1289,-8.80546181278599,-12.688579559326172
vinblastine,Vorinostat,NCI-H460,-7.42349600405968,-4.709867000579834
Sunitinib,Sorafenib,NCIH2122,-14.4731176558811,1.306060791015625
dexamethasone,Erlotinib,HT144,-35.5448186771701,-9.005880355834961
paclitaxel,Erlotinib,SW837,-1.657597602265355,-6.094969749450684
dexamethasone,Sunitinib,SK-OV-3,-1.930224441335125,-17.66574478149414
Vorinostat,Lapatinib,NCI-H460,-10.398648228661925,-4.290988922119141
paclitaxel,Lapatinib,MDAMB436,-1.6521884315998507,-4.149993419647217
Lapatinib,geldanamycin,VCAP,1.3131129859732091,-12.43155288696289
paclitaxel,Erlotinib,SKMEL30,-0.1240821746904601,-1.2375173568725586
dexamethasone,Vorinostat,UACC62,-35.1709788883515,-5.95743465423584
vinblastine,Dasatinib,CAOV3,0.6771989561182002,-4.250470161437988
Vorinostat,Sunitinib,HT144,-5.8677981963370005,-1.9900588989257808
paclitaxel,Erlotinib,MDAMB436,0.7982616963508231,-6.109546661376953
vinblastine,Sunitinib,UACC62,2.595279020812243,-10.924999237060549
geldanamycin,Sorafenib,OCUBM,6.9472187772133225,0.131591796875
dexamethasone,Erlotinib,A2058,-41.1395198834054,-11.336974143981934
dexamethasone,Vorinostat,HT29,-35.4604736838065,-6.97464656829834
Lapatinib,Erlotinib,NCIH520,7.87379173269718,0.7397298812866211
metformin,Vorinostat,A2058,-8.72128086410909,-5.974568843841553
vinblastine,Sunitinib,OV90,-82.13826531723697,-9.866399765014648
dexamethasone,Sunitinib,HT29,-9.70693692529289,-17.474239349365234
metformin,Sunitinib,PA1,-61.4386715672369,-10.00755500793457
Lapatinib,Sorafenib,NCIH520,7.10938257895085,2.4433822631835938
Sunitinib,geldanamycin,LOVO,0.4007388327427847,1.3601226806640625
paclitaxel,Sorafenib,UWB1289,-0.7455370396145937,-4.194209098815918
vinblastine,Erlotinib,HT29,1.674966057420845,-8.40313720703125
paclitaxel,Erlotinib,A375,11.877856996640997,-2.6337029933929443
Sunitinib,Sorafenib,A2058,-0.9096556467231308,-13.720306396484377
vinblastine,Dasatinib,UACC62,-1.4680391508473674,-4.804139614105225
dexamethasone,Sorafenib,CAOV3,15.6414782015599,-16.201404571533203
geldanamycin,Sorafenib,VCAP,-10.35739215730591,1.5133895874023438
paclitaxel,Sorafenib,A427,1.926107182225645,0.1177825927734375
Erlotinib,Dasatinib,NCIH23,6.99756701325662,3.3112449645996094
Vorinostat,Erlotinib,OVCAR3,3.54836143321337,-5.405170440673828
vinblastine,Vorinostat,A2058,-7.726553411266567,-5.537131309509277
metformin,Vorinostat,PA1,-48.51478094223695,-6.136977195739746
Vorinostat,geldanamycin,RKO,-3.0453156276270903,-4.535897254943848
Vorinostat,Dasatinib,SKMES1,-3.454798154796729,0.8283271789550781
Erlotinib,Dasatinib,CAOV3,9.503977484174175,2.799869537353516
Sunitinib,Erlotinib,SW837,6.001532732018722,8.902996063232422
vinblastine,geldanamycin,SK-OV-3,1.775572054007981,-7.969590663909912
paclitaxel,Erlotinib,RKO,-2.6871577689602653,-3.4031424522399902
metformin,Dasatinib,NCIH23,-7.920344649869953,-4.831674575805664
Lapatinib,geldanamycin,OV90,2.578081311550471,-11.945672988891602
Vorinostat,Sunitinib,T-47D,-14.434457477598505,4.493616104125977
vinblastine,Sorafenib,PA1,-1.338045882914232,-11.805553436279297
metformin,Sunitinib,SKMES1,-44.1817825469333,-30.334243774414062
dexamethasone,Dasatinib,NCIH520,2.4314234692194163,-5.154356956481934
paclitaxel,Sunitinib,RKO,-2.35314836228574,-2.352602005004883
Vorinostat,Sunitinib,PA1,-2.07036107592124,5.994649887084961
dexamethasone,Dasatinib,SKMEL30,-6.560167066336443,-5.646268844604492
