Drug A,Drug B,Cell Line Name,Score,Pred Score
Mitotane,Docetaxel,LOX IMVI,19.33333333333333,0.923749566078186
Fulvestrant,Tretinoin,NCI-H226,-0.4444444444444444,-1.89456844329834
Vorinostat,Docetaxel,PC-3,-3.2222222222222223,0.0281212925910949
Dasatinib,Celecoxib,A498,1.7777777777777777,-2.3369994163513184
Mitotane,Paclitaxel,OVCAR-5,-2.0,-2.2155418395996094
Dasatinib,Docetaxel,MDA-MB-231/ATCC,0.4444444444444444,-3.1962103843688965
Romidepsin,Cladribine,RXF 393,2.7777777777777777,-1.8021047115325928
Everolimus,Dasatinib,UACC-257,-5.0,-2.358214855194092
Megestrol acetate,Lenalidomide,UACC-62,-0.1111111111111111,-2.089900255203247
Vorinostat,Paclitaxel,SNB-75,-14.666666666666666,0.1461917161941528
Mitotane,Everolimus,KM12,-0.5555555555555556,-1.8387689590454104
Fulvestrant,Tretinoin,A498,-1.6666666666666667,-1.7865006923675537
Nilotinib,Tretinoin,TK-10,0.8888888888888888,-0.7296158075332642
Everolimus,Sirolimus,COLO 205,4.888888888888889,-2.053589105606079
Mitotane,Dasatinib,M14,0.8888888888888888,-3.913362503051758
Paclitaxel,Nilotinib,HS 578T,29.0,3.288127183914185
Megestrol acetate,Gefitinib,A549/ATCC,1.5555555555555556,-2.328508853912353
Paclitaxel,Tretinoin,A498,9.77777777777778,9.710975646972656
Dasatinib,Docetaxel,MCF7,-3.4444444444444446,-3.2071776390075684
Fulvestrant,Celecoxib,OVCAR-8,-3.2222222222222223,-2.03699254989624
Thalidomide,Docetaxel,OVCAR-5,-3.333333333333333,-3.159088611602783
Streptozocin,Paclitaxel,SK-MEL-28,4.222222222222222,-1.5915708541870115
Mitotane,Tretinoin,LOX IMVI,-9.88888888888889,-0.3587270379066467
Vorinostat,Paclitaxel,NCI-H522,-9.666666666666666,-1.7601499557495115
Docetaxel,Nilotinib,MDA-MB-231/ATCC,-15.0,6.286433219909668
Everolimus,Tretinoin,IGROV1,-7.222222222222222,-2.1352334022521973
Dasatinib,Docetaxel,MDA-MB-468,-1.0,1.4372279644012451
Romidepsin,Cladribine,SN12C,15.666666666666666,0.9955108761787416
Megestrol acetate,Lenalidomide,OVCAR-3,-2.2222222222222223,-2.292178153991699
Dasatinib,Sirolimus,HCT-116,2.0,-0.2295634746551513
Mitotane,Celecoxib,CCRF-CEM,-2.111111111111111,-1.7359304428100586
Streptozocin,Docetaxel,BT-549,1.3333333333333333,0.8119677305221558
Everolimus,Cladribine,OVCAR-5,-4.444444444444445,-2.3527212142944336
Everolimus,Nilotinib,HS 578T,-17.22222222222222,-3.2374181747436523
Mitotane,Sirolimus,RXF 393,-14.333333333333334,-2.174865961074829
Mitotane,Cladribine,IGROV1,-4.888888888888889,-4.024537086486816
Vorinostat,Tretinoin,MDA-MB-231/ATCC,-24.33333333333333,-2.382200002670288
Docetaxel,Sirolimus,RXF 393,-3.2222222222222223,7.330101013183594
Romidepsin,Sirolimus,A498,1.4444444444444444,-2.800656795501709
Everolimus,Sirolimus,MDA-MB-231/ATCC,1.2222222222222223,-2.470210790634156
Paclitaxel,Cladribine,MDA-MB-468,8.333333333333334,2.790058135986328
Dasatinib,Docetaxel,KM12,1.3333333333333333,-0.9311685562133788
