Drug A,Drug B,Cell Line Name,Score,Pred Score
Dasatinib,Docetaxel,HCT-15,-4.777777777777778,-3.351040363311768
Streptozocin,Tretinoin,HOP-62,-12.0,-7.850244998931885
Thalidomide,Paclitaxel,NCI-H322M,1.8888888888888888,-1.9050235748291016
Mitotane,Sirolimus,SN12C,-7.666666666666667,1.0402182340621948
Sirolimus,Cladribine,NCI-H322M,-18.55555555555556,-3.2844655513763428
Romidepsin,Paclitaxel,LOX IMVI,-2.333333333333333,-1.6019349098205566
Fulvestrant,Celecoxib,HCT-15,-8.0,-0.9695605039596558
Everolimus,Romidepsin,HS 578T,1.1111111111111112,-0.7995754480361938
Mitotane,Cladribine,OVCAR-3,-3.2222222222222223,-3.129943609237671
Fulvestrant,Paclitaxel,SK-OV-3,-9.88888888888889,-2.69376277923584
Paclitaxel,Sirolimus,BT-549,2.2222222222222223,1.81504225730896
Streptozocin,Paclitaxel,HOP-62,-0.8888888888888888,-6.893873691558838
Docetaxel,Sirolimus,K-562,5.222222222222222,3.17824125289917
Streptozocin,Cladribine,CCRF-CEM,-4.888888888888889,-5.916896820068359
Fulvestrant,Sirolimus,SF-539,-9.444444444444445,-0.786713182926178
Streptozocin,Paclitaxel,A498,-7.777777777777778,-7.807475090026855
Vorinostat,Docetaxel,NCI-H460,-2.2222222222222223,-1.1637334823608398
Romidepsin,Docetaxel,SK-MEL-5,-1.4444444444444444,-1.2012555599212646
Everolimus,Sirolimus,A549/ATCC,4.222222222222222,-0.531255841255188
Tretinoin,Celecoxib,ACHN,-2.0,-2.933555603027344
Thalidomide,Mitotane,SK-MEL-28,0.8888888888888888,-1.770087957382202
Everolimus,Paclitaxel,HS 578T,8.0,-2.113284111022949
Sirolimus,Tretinoin,SF-268,1.7777777777777777,-2.847677230834961
Vorinostat,Tretinoin,SN12C,0.8888888888888888,-3.031484603881836
Everolimus,Dasatinib,SW-620,-1.6666666666666667,-1.390900731086731
Paclitaxel,Nilotinib,T-47D,-21.11111111111111,-2.8851804733276367
Thalidomide,Paclitaxel,MCF7,-1.3333333333333333,0.9343826770782472
Vorinostat,Paclitaxel,PC-3,-8.777777777777779,-1.669372797012329
Paclitaxel,Sirolimus,OVCAR-4,-2.555555555555556,1.9457449913024905
Vorinostat,Tretinoin,IGROV1,-1.8888888888888888,-3.0532867908477783
Streptozocin,Cladribine,SF-268,-4.111111111111111,-6.779866218566895
Fulvestrant,Romidepsin,M14,-2.555555555555556,-0.539928138256073
Vorinostat,Paclitaxel,KM12,1.6666666666666667,-1.9455957412719729
Fulvestrant,Paclitaxel,HCT-116,-4.0,-2.0718064308166504
