Drug A,Drug B,Cell Line Name,Score,Pred Score
Docetaxel,Tretinoin,UACC-257,8.88888888888889,17.30900764465332
Fulvestrant,Paclitaxel,HOP-62,0.3333333333333333,-0.4451960325241089
Tretinoin,Cladribine,UACC-257,-1.8888888888888888,-3.311485767364502
Everolimus,Tretinoin,HS 578T,2.555555555555556,-0.6287881135940552
Romidepsin,Docetaxel,SN12C,-3.111111111111111,-2.8143744468688965
Mitotane,Nilotinib,SF-268,-5.222222222222222,-6.125580787658691
Fulvestrant,Everolimus,OVCAR-3,13.88888888888889,-0.915339469909668
Thalidomide,Mitotane,OVCAR-3,1.8888888888888888,-5.112184047698975
Sirolimus,Cladribine,SF-268,-3.111111111111111,-3.926417589187622
Streptozocin,Paclitaxel,CAKI-1,-3.6666666666666665,-4.780525207519531
Thalidomide,Tretinoin,KM12,-4.888888888888889,-3.654214143753052
Vorinostat,Tretinoin,T-47D,7.333333333333333,-3.80489730834961
Everolimus,Dasatinib,K-562,-2.7777777777777777,0.8055112361907959
Mitotane,Everolimus,HCT-116,1.2222222222222223,-1.657954454421997
Romidepsin,Cladribine,NCI-H522,-2.111111111111111,-1.9739079475402832
Vorinostat,Sirolimus,SW-620,3.4444444444444446,-1.9702725410461424
Docetaxel,Celecoxib,A498,6.444444444444445,16.016529083251953
Dasatinib,Sirolimus,RPMI-8226,-8.444444444444445,-1.593423843383789
Docetaxel,Celecoxib,NCI-H322M,-10.0,3.829745769500733
Fulvestrant,Dasatinib,A549/ATCC,7.111111111111111,-0.1405521631240844
Docetaxel,Sirolimus,HCC-2998,-0.5555555555555556,3.1840076446533203
Sirolimus,Mitotane,A498,0.8888888888888888,-2.429442882537842
Megestrol acetate,Gefitinib,COLO 205,2.7777777777777777,-3.12125301361084
Mitotane,Dasatinib,SK-MEL-5,-10.555555555555555,-1.246145248413086
Tretinoin,Cladribine,SR,-8.11111111111111,-3.3631067276000977
Nilotinib,Celecoxib,A549/ATCC,-4.111111111111111,-3.9973626136779785
Thalidomide,Sirolimus,CAKI-1,0.1111111111111111,-2.6493635177612305
Thalidomide,Sirolimus,SF-539,3.4444444444444446,-2.5505497455596924
Fulvestrant,Celecoxib,SR,-12.444444444444445,-3.709210634231568
Vorinostat,Sirolimus,A498,-5.777777777777778,-2.3453369140625
Streptozocin,Sirolimus,U251,-0.4444444444444444,-2.085467338562012
Fulvestrant,Paclitaxel,LOX IMVI,-20.88888888888889,-2.322176218032837
Mitotane,Paclitaxel,UACC-257,-10.444444444444445,-1.1255004405975342
Mitotane,Paclitaxel,HOP-62,-5.444444444444445,-2.7855615615844727
Fulvestrant,Sirolimus,BT-549,-2.555555555555556,-1.1457881927490234
Mitotane,Nilotinib,HS 578T,-1.2222222222222223,-6.247323989868164
Fulvestrant,Sirolimus,NCI-H23,-5.111111111111111,-1.193312644958496
Mitotane,Docetaxel,NCI-H226,15.333333333333334,-1.023926019668579
Tretinoin,Celecoxib,SK-MEL-28,-10.0,-2.575882196426392
Gefitinib,Lenalidomide,OVCAR-8,0.1111111111111111,-3.546955347061157
Vorinostat,Sirolimus,SN12C,-0.6666666666666666,-2.382246971130371
Paclitaxel,Sirolimus,SW-620,1.7777777777777777,0.5771782398223877
Mitotane,Dasatinib,SF-539,1.6666666666666667,-0.7902717590332031
Mitotane,Nilotinib,SN12C,-16.555555555555557,-6.068436145782471
Romidepsin,Nilotinib,SW-620,2.333333333333333,-7.268375873565674
Dasatinib,Romidepsin,NCI-H522,-5.222222222222222,-3.0207598209381104
Everolimus,Nilotinib,OVCAR-3,-3.0,-4.716294288635254
Streptozocin,Sirolimus,UACC-62,-4.333333333333333,-1.6902260780334473
Romidepsin,Docetaxel,OVCAR-5,-5.0,-1.7820484638214111
Fulvestrant,Celecoxib,SK-MEL-5,-3.888888888888889,-2.685006618499756
Fulvestrant,Sirolimus,OVCAR-4,-6.666666666666667,-0.8149623870849609
Vorinostat,Paclitaxel,DU-145,0.5555555555555556,-1.8961741924285889
Nilotinib,Tretinoin,HCT-116,-3.2222222222222223,-3.9639058113098153
Mitotane,Tretinoin,IGROV1,0.4444444444444444,-2.5557303428649902
Streptozocin,Cladribine,MDA-MB-468,-3.4444444444444446,-4.304073810577393
Docetaxel,Nilotinib,UACC-257,2.111111111111111,-4.027854919433594
Nilotinib,Cladribine,EKVX,-6.666666666666667,-5.339362144470215
Everolimus,Vorinostat,NCI-H322M,-4.333333333333333,-1.8137736320495603
Docetaxel,Tretinoin,SNB-75,23.0,12.960987091064451
Paclitaxel,Sirolimus,RPMI-8226,-6.888888888888889,0.3787393569946289
Romidepsin,Paclitaxel,IGROV1,-2.555555555555556,-2.932456016540528
Tretinoin,Cladribine,KM12,-3.555555555555556,-3.2885684967041016
Streptozocin,Cladribine,CAKI-1,-5.0,-3.9888315200805664
Docetaxel,Tretinoin,CCRF-CEM,21.88888888888889,24.52710723876953
Thalidomide,Paclitaxel,SF-539,-4.777777777777778,-3.5795681476593018
Streptozocin,Cladribine,A498,-4.888888888888889,-3.2293708324432373
Megestrol acetate,Lenalidomide,NCI-H322M,-14.22222222222222,-3.522681713104248
Dasatinib,Sirolimus,MCF7,1.6666666666666667,-1.076719045639038
Paclitaxel,Sirolimus,DU-145,5.0,3.447521448135376
Fulvestrant,Romidepsin,LOX IMVI,6.111111111111111,-0.1435725688934326
Streptozocin,Docetaxel,OVCAR-5,-2.555555555555556,-2.564976215362549
Paclitaxel,Cladribine,IGROV1,1.6666666666666667,-2.839873075485229
Fulvestrant,Dasatinib,OVCAR-5,-1.1111111111111112,-2.201653242111206
Paclitaxel,Celecoxib,NCI-H460,24.11111111111111,19.11821746826172
Paclitaxel,Tretinoin,SK-MEL-28,2.4444444444444446,26.148090362548828
Paclitaxel,Tretinoin,COLO 205,47.333333333333336,22.95248794555664
Fulvestrant,Tretinoin,NCI-H522,5.222222222222222,-2.5331082344055176
Everolimus,Romidepsin,NCI-H322M,-7.555555555555555,-2.0034749507904053
Thalidomide,Cladribine,HS 578T,-4.777777777777778,-5.949630737304688
Paclitaxel,Celecoxib,A549/ATCC,12.333333333333334,13.381997108459473
Thalidomide,Cladribine,NCI-H23,-13.555555555555555,-6.264866828918457
Everolimus,Vorinostat,TK-10,-2.111111111111111,-1.522968053817749
Streptozocin,Paclitaxel,NCI-H23,-4.777777777777778,-4.231195449829102
Docetaxel,Tretinoin,IGROV1,12.88888888888889,20.64781951904297
