Drug A,Drug B,Cell Line Name,Study Name,Score,Pred Score
Vorinostat,Sunitinib,CCRF-CEM,ALMANAC,-15.9638552996211,-8.791698455810547
Pazopanib,Sunitinib,SK-MEL-2,FRIEDMAN,3.25229928350652,-3.4673900604248047
Fulvestrant,Sorafenib,EKVX,ALMANAC,-7.23696935762981,-3.1854190826416016
RAF265,Lenalidomide,A2058,FRIEDMAN,-10.4900172010652,-8.29771900177002
Gefitinib,Crizotinib,OVCAR-4,ALMANAC,-2.75959313362692,-3.174408435821533
Lestaurtinib,Erlotinib,A101D,FRIEDMAN,-1.07345298944883,-1.9551029205322263
Vemurafenib,Crizotinib,SW-620,ALMANAC,-19.5743781970185,-8.380669593811035
Axitinib,Vorinostat,T-47D,ALMANAC,-5.28089706800535,-10.332364082336426
Crizotinib,Ruxolitinib,HOP-62,ALMANAC,-4.05858379609111,-5.739370822906494
Axitinib,Vemurafenib,MOLT-4,ALMANAC,-19.9619162743787,-5.604777812957764
Vismodegib,Gefitinib,KM12,ALMANAC,-8.80515197423557,0.9748528003692628
Palbociclib,Lenalidomide,COLO 800,FRIEDMAN,-12.4418037720741,-7.3226213455200195
Abiraterone,thalidomide,LOX IMVI,ALMANAC,-31.3754958237612,-4.0297627449035645
Vandetanib,Fulvestrant,SR,ALMANAC,2.20034277164746,1.1304750442504885
Pazopanib,VX-702,A375,FRIEDMAN,-5.97962814439066,-7.855382919311523
Nilotinib,Pioglitazone,SKMEL30,FRIEDMAN,-3.26106949312708,-9.225751876831056
Vandetanib,mitotane,LOX IMVI,ALMANAC,-14.531057011445,-8.979789733886719
Navitoclax,Ruxolitinib,HDLM-2,NCATS_HL,8.24712416579437,6.975996494293213
celecoxib,Romidepsin,HT29,ALMANAC,-34.8260914967314,-10.713043212890623
Romidepsin,thalidomide,SR,ALMANAC,-1.71627039012234,-11.689863204956056
Palbociclib,SNS-032,RVH-421,FRIEDMAN,0.0161474449667711,-5.533418655395508
Nilotinib,paclitaxel,A498,ALMANAC,-11.1767817248896,-26.81064414978028
Vemurafenib,Ruxolitinib,CAKI-1,ALMANAC,6.61234507361516,-10.376995086669922
Lenalidomide,Fulvestrant,UACC-257,ALMANAC,3.46450312480079,-1.4103790521621704
vinblastine,Lapatinib,NCIH1650,ONEIL,-9.72499716390718,-8.339397430419922
Vismodegib,RAF265,LOX IMVI,FRIEDMAN,-8.01455617901491,-8.414258003234863
Lenalidomide,Dasatinib,SK-MEL-2,ALMANAC,-7.07978127013736,-4.764803886413574
Ruxolitinib,mitotane,COLO 205,ALMANAC,2.10214232920855,-9.1882963180542
Pazopanib,Lenalidomide,G-361,FRIEDMAN,-15.9567056480827,-6.576920986175537
Lapatinib,Sorafenib,MCF7,ALMANAC,-10.9423103600892,-6.952274322509766
VX-702,Lestaurtinib,COLO 792,FRIEDMAN,-8.36536659586984,-5.213169097900391
raloxifene,thalidomide,SR,ALMANAC,3.15732143671005,-9.80858039855957
Nilotinib,Sorafenib,NCI-H460,ALMANAC,3.5286739368204,-6.319458961486816
raloxifene,Gefitinib,A498,ALMANAC,-2.9565431450934,-0.634465217590332
Palbociclib,Vatalanib,COLO 829,FRIEDMAN,-12.1876339975777,-4.816473484039307
Bexarotene,Vatalanib,SK-MEL-28,FRIEDMAN,19.144905115456,-7.790740013122559
Gefitinib,MEGESTROL ACETATE,MDA-MB-468,ALMANAC,-7.66458533619513,-5.290182113647461
VX-702,Vismodegib,UACC-257,FRIEDMAN,-5.84950608985589,-10.460854530334473
Lapatinib,Erlotinib,RKO,ONEIL,-6.32558602127377,-0.6971893310546875
Gefitinib,Vemurafenib,A549,ALMANAC,-3.19267551991861,-2.6220741271972656
Axitinib,celecoxib,OVCAR-4,ALMANAC,-0.443135773009891,-6.981499671936035
VX-702,Tanespimycin,IPC-298,FRIEDMAN,-4.33435111541994,-8.813474655151367
raloxifene,Vismodegib,UACC-257,ALMANAC,1.48847326133458,-4.241272449493408
Vorinostat,Lapatinib,786-0,ALMANAC,-1.26492792033317,-6.992576599121094
Erlotinib,Cediranib,WT2-iPS,FRIEDMAN,-0.263720277955744,-2.000436305999756
Vemurafenib,Crizotinib,HCT-15,ALMANAC,-5.75629157598079,-4.187064170837402
Vemurafenib,Lapatinib,UO-31,ALMANAC,2.26081935137673,-7.039651870727539
Sunitinib,geldanamycin,OCUBM,ONEIL,6.80321923705408,-2.3853237628936768
gemfibrozil,Ruxolitinib,L-1236,NCATS_HL,-2.60313908817288,-15.758935928344728
raloxifene,Sunitinib,ACHN,ALMANAC,-7.5005989124769,-2.4138548374176025
Enzastaurin,Vatalanib,451Lu,FRIEDMAN,0.656478126366572,-6.1022725105285645
Fingolimod,Sorafenib,MeWo,FRIEDMAN,-15.7805623566002,-10.452017784118652
Gefitinib,Navitoclax,HCC1419,ASTRAZENECA,-0.275603304223254,-9.678386688232422
Vismodegib,Nilotinib,SF-268,ALMANAC,3.41734984850919,-10.584346771240234
raloxifene,Vandetanib,A549,ALMANAC,-4.3427347248035,-3.862710952758789
Navitoclax,Erlotinib,IST-MEL1,FRIEDMAN,12.0251565642469,7.91584300994873
raloxifene,Vismodegib,NCI-H522,ALMANAC,-12.3493290714203,-5.716381549835205
Axitinib,Gefitinib,A498,ALMANAC,10.2549700840786,-3.710134029388428
Vismodegib,Sorafenib,NCIH23,ALMANAC,-17.889314030948,-4.6808271408081055
metformin,Vorinostat,LOVO,ONEIL,-35.0272315856836,-8.597270965576172
Lenalidomide,Fulvestrant,NCI-H322M,ALMANAC,3.0347291101173,1.325829029083252
Vemurafenib,paclitaxel,EKVX,ALMANAC,-21.5358850098833,-9.650933265686035
Nilotinib,Sorafenib,COLO 792,FRIEDMAN,-13.909077807426,-7.42662239074707
Pazopanib,Enzastaurin,A2058,FRIEDMAN,3.60335263722705,-6.742650032043457
Tideglusib,Erlotinib,SKMEL30,FRIEDMAN,6.37465416420459,-1.0755571126937866
Enzastaurin,Vismodegib,A101D,FRIEDMAN,13.5606351149086,-9.165922164916992
Lapatinib,RAF265,WT2-iPS,FRIEDMAN,-10.3723838915222,-6.050127029418945
Vemurafenib,Lenalidomide,RPMI-8226,ALMANAC,1.73226480653365,-4.29805850982666
Navitoclax,Pazopanib,RPMI7951,FRIEDMAN,3.39692796274759,5.793020725250244
MEGESTROL ACETATE,Imatinib,TK-10,ALMANAC,-1.22810079344137,-9.43584442138672
Linsitinib,Fingolimod,WM115,FRIEDMAN,-31.3559031377909,-7.135576248168945
Nilotinib,Sunitinib,WT2-iPS,FRIEDMAN,-19.6013720092394,-6.758948802947998
Vandetanib,Nilotinib,EKVX,ALMANAC,-3.47150733776869,-9.466798782348633
Lenalidomide,Vorinostat,UO-31,ALMANAC,-3.89684870609922,-8.75084400177002
VX-702,Vatalanib,WT2-iPS,FRIEDMAN,5.61385942547688,-8.386683464050293
MEGESTROL ACETATE,Vemurafenib,ACHN,ALMANAC,-7.79802338069635,-7.63620138168335
Lenalidomide,SNS-032,MeWo,FRIEDMAN,-21.6044504485756,-5.520512104034424
Axitinib,Fulvestrant,HOP-62,ALMANAC,6.45258757053858,-0.7746959924697876
Sunitinib,Erlotinib,COLO 800,FRIEDMAN,-37.38256536328,0.2988139986991882
Axitinib,thalidomide,COLO 205,ALMANAC,5.09415150811363,-7.893307209014893
Ruxolitinib,Tideglusib,SK-MEL-2,FRIEDMAN,-11.2245842888641,-4.36342716217041
