Drug A,Drug B,Cell Line Name,Score,Pred Score
MEGESTROL ACETATE,PACLITAXEL,Caki-1,-20.23,-21.091583251953125
MEGESTROL ACETATE,LAPATINIB,K-562,-14.31,-10.247220993041992
TRETINOIN,PACLITAXEL,RPMI-8226,6.23,-6.461887359619141
CRIZOTINIB,PACLITAXEL,MCF-7,-4.65,-14.57332992553711
ABIRATERONE,VANDETANIB,SF295,0.55,-3.160755157470703
VISMODEGIB,SUNITINIB,UACC-257,0.37,-8.62124252319336
DOCETAXEL,LAPATINIB,U-251MG,26.61,-3.8359451293945312
RUXOLITINIB,PACLITAXEL,OVCAR-4,-65.94,-13.977951049804688
IMATINIB,ARSENIC TRIOXIDE,UACC-62,-25.43,-18.71666717529297
VANDETANIB,NILOTINIB,M14,4.75,-4.4351806640625
LENALIDOMIDE,PACLITAXEL,786-O,-27.52,-15.446247100830078
DASATINIB,SORAFENIB,MDA-MB-468,-2.69,1.027435302734375
CELECOXIB,DASATINIB,Caki-1,-6.27,-12.176918029785156
VANDETANIB,THALIDOMIDE,T-47D,7.65,7.297876358032227
LAPATINIB,THALIDOMIDE,NCI-H460,-0.72,0.9894676208496094
VANDETANIB,ABIRATERONE,HCC2998,-4.04,-9.598102569580078
CRIZOTINIB,DASATINIB,SW620,4.26,15.407272338867188
CRIZOTINIB,MITOTANE,UACC-257,-1.03,3.108095169067383
DOCETAXEL,MITOTANE,HOP-92,-6.33,-6.314922332763672
MEGESTROL ACETATE,DOCETAXEL,Caki-1,-78.37,-21.091602325439453
SULFASALAZINE,RUXOLITINIB,L-1236,-25.822,-28.468395233154297
CRIZOTINIB,FULVESTRANT,UO-31,2.56,-11.534135818481444
CELECOXIB,THALIDOMIDE,NCI-H522,-2.03,-0.1899528503417968
MEGESTROL ACETATE,LAPATINIB,U-251MG,2.11,-7.196887969970703
LOVASTATIN,RUXOLITINIB,L-1236,-5.19,-6.991584777832031
GABAPENTIN,RUXOLITINIB,L-1236,-51.926,-8.667953491210938
VANDETANIB,LAPATINIB,RXF 393L,-12.05,9.483917236328123
RUXOLITINIB,RALOXIFENE,MOLT-4,-0.73,-10.173332214355469
DASATINIB,SORAFENIB,NCI-H460,0.9159999999999998,48.04252624511719
DOCETAXEL,LAPATINIB,TK-10,0.23,-8.83871078491211
AXITINIB,GEFITINIB,NCI-H460,-0.36,-11.768024444580078
FULVESTRANT,THALIDOMIDE,DU145,-7.27,-0.3504238128662109
PACLITAXEL,SORAFENIB,UWB1.289,-0.745,-12.883224487304688
ROMIDEPSIN,THALIDOMIDE,SW620,-69.07,-25.17058181762696
LENALIDOMIDE,NILOTINIB,SF268,-1.17,-12.836597442626951
CRIZOTINIB,ABIRATERONE,EKVX,-25.94,-12.663980484008787
VANDETANIB,FULVESTRANT,RXF 393L,0.84,-15.396133422851562
FULVESTRANT,ARSENIC TRIOXIDE,PC-3,0.97,-28.58693504333496
CRIZOTINIB,DASATINIB,DU145,0.77,2.509796142578125
IMATINIB,SORAFENIB,SK-MEL-5,-4.68,1.26190185546875
VISMODEGIB,ABIRATERONE,OVCAR-3,-7.7,-7.140678405761719
LENALIDOMIDE,DASATINIB,T-47D,-9.15,5.121738433837891
RUXOLITINIB,AXITINIB,NCI-H23,6.17,4.9308013916015625
DASATINIB,THALIDOMIDE,SF268,0.11,-2.008819580078125
FULVESTRANT,THALIDOMIDE,UACC-62,-3.0,-3.025402069091797
VISMODEGIB,TRETINOIN,SF295,-0.94,-3.2667694091796875
CRIZOTINIB,VISMODEGIB,EKVX,-5.07,-21.9822940826416
RUXOLITINIB,ARSENIC TRIOXIDE,RXF 393L,-6.5,-31.51544952392578
ABIRATERONE,VEMURAFENIB,SR,-4.75,-27.29256820678711
RUXOLITINIB,LENALIDOMIDE,MDA-MB-468,3.25,-7.896591186523437
VANDETANIB,NILOTINIB,OVCAR-5,-5.53,-5.065521240234375
ABIRATERONE,TRETINOIN,UO-31,13.77,-2.085538864135742
DOCETAXEL,LAPATINIB,CCRF-CEM,-59.79,2.6895103454589844
RUXOLITINIB,GEFITINIB,OVCAR-3,-5.91,-4.07098388671875
RALOXIFENE,ABIRATERONE,UACC-62,1.08,9.15457534790039
DASATINIB,LAPATINIB,SF295,-67.5,-3.8878326416015625
TRETINOIN,SORAFENIB,EKVX,8.1,-14.855819702148438
NILOTINIB,LAPATINIB,HOP-92,-2.97,-14.695831298828123
VANDETANIB,ROMIDEPSIN,NCI-H23,-21.57,-40.68912506103516
DASATINIB,THALIDOMIDE,HT-29,-10.61,30.99433135986328
AXITINIB,RUXOLITINIB,LOX-IMVI,3.71,2.104757308959961
RUXOLITINIB,CRIZOTINIB,ACHN,-9.17,-54.78268051147461
