Drug A,Drug B,Cell Line Name,Score,Pred Score
VISMODEGIB,LENALIDOMIDE,NCI-H322M,-6.27,-5.293797492980957
CRIZOTINIB,RUXOLITINIB,786-O,0.82,-13.88111686706543
MEGESTROL ACETATE,ROMIDEPSIN,MDA-MB-468,-57.05,-43.56425094604492
DEXAMETHASONE,ERLOTINIB,SK-MES-1,-11.7,-7.393683433532715
IMATINIB,FULVESTRANT,HOP-62,-1.21,-5.165180206298828
MEGESTROL ACETATE,LAPATINIB,HOP-92,-47.93,-12.285903930664062
RALOXIFENE,MEGESTROL ACETATE,HCT 15,-3.21,-6.927558898925781
VISMODEGIB,SORAFENIB,U-251MG,-2.84,-6.46673583984375
GEFITINIB,DASATINIB,TK-10,7.02,1.8854520320892327
RALOXIFENE,MITOTANE,HCC2998,10.1,-0.9964218139648438
RUXOLITINIB,ARSENIC TRIOXIDE,HCT 15,-6.79,-19.153711318969727
RALOXIFENE,NILOTINIB,PC-3,-1.82,-0.999885082244873
GEFITINIB,THALIDOMIDE,UO-31,-9.92,-1.8797273635864256
AXITINIB,VEMURAFENIB,MDA-MB-231,-2.22,-8.212913513183594
ABIRATERONE,DASATINIB,HCC2998,-7.19,-4.128868103027344
NILOTINIB,LAPATINIB,SN12C,-29.44,-4.80527925491333
VANDETANIB,CELECOXIB,PC-3,-0.66,-1.6426173448562622
CRIZOTINIB,RUXOLITINIB,NCI-H460,-9.62,-13.95326042175293
PACLITAXEL,SORAFENIB,M14,0.82,-7.517196178436279
RUXOLITINIB,GEFITINIB,IGROV-1,4.92,-11.26446533203125
TAURINE,RUXOLITINIB,L-1236,-33.024,-17.304990768432617
PACLITAXEL,DASATINIB,SW837,3.605,-4.14964485168457
VISMODEGIB,SUNITINIB,OVCAR-4,-1.35,-4.271987915039063
METFORMIN,SUNITINIB,OV-90,5.5325,-31.04363250732422
DOCETAXEL,MITOTANE,DU145,5.08,-0.9806356430053712
GLICLAZIDE,RUXOLITINIB,L-1236,-46.51,-20.77001953125
DOCETAXEL,ARSENIC TRIOXIDE,SF268,0.25,3.2148876190185547
VEMURAFENIB,SUNITINIB,LOX-IMVI,-10.51,-4.639313697814941
VISMODEGIB,RUXOLITINIB,Caki-1,10.03,-5.520089149475098
GEFITINIB,ARSENIC TRIOXIDE,UO-31,-10.24,-1.3244380950927734
DASATINIB,LAPATINIB,Caki-1,0.13,-9.365789413452148
ABIRATERONE,LENALIDOMIDE,M14,-7.48,-9.94259262084961
VANDETANIB,IMATINIB,SK-MEL-5,-12.14,-5.167210578918457
TRETINOIN,DASATINIB,HCT 116,3.97,-0.5883331298828125
GEFITINIB,SUNITINIB,IGROV-1,-5.22,-8.22201919555664
GEFITINIB,CRIZOTINIB,M14,5.18,-5.522662162780762
ABIRATERONE,DASATINIB,MDA-MB-231,17.47,-2.100113868713379
VEMURAFENIB,RUXOLITINIB,OVCAR-5,4.22,-20.354644775390625
