Drug A,Drug B,Cell Line Name,Score,Pred Score
ROMIDEPSIN,MITOTANE,SR,-61.34,-38.70899200439453
IMATINIB,DOCETAXEL,BT-549,8.94,-12.348917007446287
VISMODEGIB,CELECOXIB,NCI-H322M,-1.47,-4.226655960083008
LUMACAFTOR,RUXOLITINIB,L-1236,-4.731,-14.52468967437744
VISMODEGIB,TRETINOIN,UO-31,11.0,-5.784061908721924
DOCETAXEL,MITOTANE,MDA-MB-231,0.49,-4.470598220825195
SORAFENIB,MITOTANE,A-498,6.78,-3.608822822570801
PACLITAXEL,THALIDOMIDE,UACC-257,-64.7,-5.829006195068359
VISMODEGIB,MITOTANE,KM12,6.93,-5.065661430358887
RUXOLITINIB,DASATINIB,HT-29,-16.1,-1.9683260917663568
SUNITINIB,MITOTANE,OVCAR-5,-1.97,-4.152482986450195
THALIDOMIDE,ARSENIC TRIOXIDE,HT-29,-17.5,-14.830952644348145
VEMURAFENIB,ROMIDEPSIN,HOP-92,-74.98,-39.04188537597656
VISMODEGIB,LAPATINIB,NCI-H23,-2.97,-3.047412872314453
AXITINIB,DASATINIB,OVCAR-4,-5.3,-2.679464817047119
PACLITAXEL,SUNITINIB,A-427,4.19,-5.330291748046875
VISMODEGIB,AXITINIB,SK-OV-3,5.46,-4.351410865783691
CRIZOTINIB,PACLITAXEL,T-47D,-4.99,-9.697075843811035
VISMODEGIB,AXITINIB,HT-29,-1.43,-7.93843412399292
CELECOXIB,IMATINIB,Caki-1,-13.62,-5.3864030838012695
MITOTANE,ARSENIC TRIOXIDE,NCI-H226,-28.16,-12.576311111450195
VEMURAFENIB,ABIRATERONE,HOP-62,-3.77,-4.522702693939209
SUNITINIB,SORAFENIB,NCI-H2122,-11.535,-3.898998737335205
NILOTINIB,DOCETAXEL,SF295,-4.12,-9.780048370361328
DASATINIB,SUNITINIB,OVCAR-5,0.0,-10.191707611083984
VANDETANIB,PACLITAXEL,SN12C,-1.67,-12.520109176635742
SUNITINIB,LAPATINIB,SK-MES-1,8.0725,-6.639400482177734
THALIDOMIDE,ARSENIC TRIOXIDE,NCI-H226,-20.45,-11.59829330444336
ABIRATERONE,CELECOXIB,IGROV-1,3.32,-5.928776741027832
RALOXIFENE,AXITINIB,IGROV-1,-0.18,-7.563533782958984
RUXOLITINIB,SUNITINIB,OVCAR-5,-3.06,-8.356260299682617
MEGESTROL ACETATE,ARSENIC TRIOXIDE,HT-29,-57.29,-15.77666473388672
CRIZOTINIB,ROMIDEPSIN,SF268,-11.48,-20.84558868408203
VANDETANIB,FULVESTRANT,NCI-H322M,-8.71,-4.973421096801758
VEMURAFENIB,VEMURAFENIB,CCRF-CEM,3.63,-6.099604606628418
DASATINIB,MITOTANE,BT-549,-0.48,-6.081789016723633
AXITINIB,DOCETAXEL,COLO 205,-27.58,-11.076692581176758
VISMODEGIB,LENALIDOMIDE,HT-29,-15.27,-8.403371810913086
VISMODEGIB,CELECOXIB,OVCAR-3,-7.28,-4.750588417053223
VISMODEGIB,SUNITINIB,SNB-75,-1.89,-4.42161750793457
ABIRATERONE,DOCETAXEL,TK-10,10.19,-11.364152908325195
LENALIDOMIDE,CRIZOTINIB,UO-31,-1.75,-10.469411849975586
RALOXIFENE,IMATINIB,SK-MEL-2,-3.04,-6.249650478363037
IMATINIB,DOCETAXEL,A-498,10.94,-10.268169403076172
VANDETANIB,AXITINIB,SF539,4.86,-5.488132953643799
RALOXIFENE,PACLITAXEL,A-498,-19.21,-12.89570140838623
LEVOSIMENDAN,RUXOLITINIB,L-1236,-38.72,-16.946609497070312
RALOXIFENE,THALIDOMIDE,T-47D,-0.96,-10.294770240783691
VEMURAFENIB,CELECOXIB,786-O,3.67,-6.038968563079834
NILOTINIB,FULVESTRANT,MDA-MB-468,-0.26,-4.902578830718994
ABIRATERONE,VISMODEGIB,SF268,-35.44,-5.627865791320801
AXITINIB,VISMODEGIB,SK-MEL-2,-1.68,-9.876514434814451
SUNITINIB,FULVESTRANT,HCC2998,-1.55,-4.403253555297852
LENALIDOMIDE,CRIZOTINIB,HCT 116,-24.94,-11.75983715057373
VANDETANIB,SORAFENIB,A-498,-10.84,-7.515309333801269
GEFITINIB,MITOTANE,UACC-62,-7.39,-3.4924912452697754
GEFITINIB,MITOTANE,SK-OV-3,-15.25,-4.932901859283447
CRIZOTINIB,PACLITAXEL,HCC2998,-2.18,-11.05555534362793
TRETINOIN,SORAFENIB,DU145,10.58,-6.840830326080322
AXITINIB,FULVESTRANT,SK-MEL-5,-5.35,-3.977240085601807
ABIRATERONE,DOCETAXEL,SNB-75,-13.15,-11.524927139282228
CELECOXIB,LAPATINIB,SK-OV-3,-33.91,-1.000410556793213
AXITINIB,SUNITINIB,BT-549,-0.81,-2.703547239303589
NILOTINIB,DOCETAXEL,SK-OV-3,-0.25,-9.118796348571776
PACLITAXEL,LAPATINIB,HCT 15,3.12,-3.965888977050781
RUXOLITINIB,TRETINOIN,NCI-H460,-4.86,-5.347569465637207
PACLITAXEL,LAPATINIB,PC-3,4.24,-2.5971333980560303
AXITINIB,DOCETAXEL,NCI-H322M,-18.72,-10.521446228027344
AXITINIB,SUNITINIB,Caki-1,-1.63,-0.2372760772705078
LENALIDOMIDE,DASATINIB,SF539,0.71,-4.029318809509277
MEGESTROL ACETATE,THALIDOMIDE,SR,3.43,-5.278901100158691
VISMODEGIB,CELECOXIB,T-47D,6.11,-4.853618144989014
IMATINIB,PACLITAXEL,SF539,-16.36,-11.043814659118652
GEFITINIB,VEMURAFENIB,RPMI-8226,-3.38,-5.9200968742370605
VEMURAFENIB,ROMIDEPSIN,UACC-62,-9.11,-33.0755615234375
GEFITINIB,CRIZOTINIB,TK-10,-1.43,-2.402796745300293
GEFITINIB,FULVESTRANT,SN12C,-1.79,-3.874342441558838
LENALIDOMIDE,MEGESTROL ACETATE,ACHN,-2.39,-4.793501377105713
VISMODEGIB,LENALIDOMIDE,MOLT-4,-28.59,-7.655508518218994
VANDETANIB,LAPATINIB,NCI-H460,8.27,-1.883960008621216
RALOXIFENE,PACLITAXEL,A-549,-40.27,-9.901407241821287
SORAFENIB,MITOTANE,SF539,5.53,-6.175846576690674
NILOTINIB,SUNITINIB,SN12C,-15.83,-4.0499267578125
THALIDOMIDE,ARSENIC TRIOXIDE,OVCAR-3,-39.23,-14.045629501342772
