Drug A,Drug B,Cell Line Name,Score,Pred Score
metformin,geldanamycin,NCIH520,-17.2817979072755,-14.190755844116213
Lapatinib,geldanamycin,HT144,5.79128728304933,-4.636415004730225
Erlotinib,Sorafenib,A375,3.7921116228684086,-3.2726621627807617
vinblastine,geldanamycin,MDAMB436,0.51700222845629,-12.190011978149414
Sunitinib,Sorafenib,OCUBM,1.0966146270020711,-2.878488540649414
metformin,Vorinostat,NCIH23,-6.613686761665703,-3.614190816879273
metformin,geldanamycin,SW-620,-39.873530292237,-9.631202697753906
metformin,Vorinostat,LOVO,-35.0272315856836,-13.773114204406738
Sunitinib,Erlotinib,RKO,0.2475632146873464,-6.195149421691895
vinblastine,Sorafenib,HCT116,5.59963570142504,-2.974386215209961
vinblastine,Dasatinib,SW837,5.29419053806362,-3.665026187896729
Lapatinib,Sorafenib,OV90,6.457932781589695,-4.190464973449707
vinblastine,Erlotinib,A2058,6.4251548431743295,-8.852605819702148
metformin,geldanamycin,OCUBM,-19.7885249955934,-15.831449508666992
vinblastine,Sorafenib,RPMI7951,-2.4097304318056905,-7.178544044494629
Sunitinib,Dasatinib,SK-OV-3,7.543407488617369,-7.762700080871582
Sunitinib,Erlotinib,SKMEL30,1.83593808226401,-2.535494327545166
Erlotinib,geldanamycin,NCIH23,-1.5082203021212124,-4.181973457336426
vinblastine,Sorafenib,SKMEL30,5.99108205682079,-10.565427780151367
Sunitinib,Sorafenib,RPMI7951,-18.1797235112709,-2.5232810974121094
metformin,Erlotinib,UWB1289,-12.840088322870097,-3.4704880714416504
Sunitinib,Dasatinib,OVCAR3,-2.23616712442702,-2.68704891204834
vinblastine,Vorinostat,NCIH1650,-4.662511414401839,-10.292176246643066
Vorinostat,Erlotinib,OCUBM,3.41802282280863,-0.0771530866622924
metformin,geldanamycin,NCIH2122,-12.0320822507053,-17.9818058013916
dexamethasone,geldanamycin,OVCAR3,-25.9801803981754,-28.184062957763672
Lapatinib,geldanamycin,NCIH23,-5.97419023328963,-4.03269100189209
Sunitinib,geldanamycin,T-47D,15.4186986077963,-2.8956706523895264
paclitaxel,geldanamycin,OCUBM,4.480465220149085,7.377378940582275
metformin,Dasatinib,NCIH1650,-13.2363849677504,-7.553011894226074
dexamethasone,Sunitinib,HT144,-9.362863686069195,-14.732075691223145
Lapatinib,Erlotinib,A2058,4.128157012788561,-8.419297218322754
vinblastine,Vorinostat,RPMI7951,2.26767773086615,-10.34857940673828
metformin,Sunitinib,NCIH520,-24.1634597090208,-9.279046058654783
Dasatinib,Sorafenib,A427,10.013204486477417,-2.5284459590911865
dexamethasone,Lapatinib,UWB1289,-31.934070451053,-13.011375427246094
Dasatinib,geldanamycin,SKMEL30,-22.9515728231767,-3.625126361846924
dexamethasone,geldanamycin,OV90,-11.219410776078313,-23.806804656982425
vinblastine,Erlotinib,A2780,6.00089213826483,-9.978261947631836
metformin,Sorafenib,PA1,-28.9638748432599,-11.433690071105955
Lapatinib,Dasatinib,MDAMB436,3.11049964318654,0.7352302074432373
Vorinostat,Sorafenib,HCT116,-1.073248118887358,-3.0638246536254883
dexamethasone,geldanamycin,LOVO,-10.249148139079496,-21.12014579772949
metformin,Dasatinib,HCT116,-13.14009076535719,-54.28310775756836
Erlotinib,Sorafenib,SKMEL30,0.7364260970712593,-3.001455307006836
