Actual,Predicted
-17.9,-1.1800000000000002
-2.55,-13.712499999999997
5.08,2.1700000000000004
-28.831,-29.121999999999996
-8.91,-3.336
5.265000000000001,-4.038
-4.16,-12.041999999999998
7.09,5.889999999999999
0.23,-5.569999999999999
-38.75,-19.733999999999998
-11.07,-3.7840000000000003
1.5,-2.4200000000000004
-0.52,0.35399999999999976
-4.68,-5.409999999999999
-8.22,-16.06
2.5925,0.587
-2.96,1.56
-80.0,-68.99000000000001
-75.32,-64.484
-68.78,-23.267999999999997
-4.41,-23.089999999999996
1.12,-8.244
-2.14,-0.7839999999999998
-0.87,1.194
-0.66,-2.504
-15.01,-17.904000000000003
-12.23,-29.562
-11.38,-11.097999999999999
17.43,-40.9981
5.28,3.3019999999999996
-0.44,2.6062000000000003
-12.0,0.9679999999999997
-1.45,-6.9079999999999995
-1.36,-9.596
1.5,-0.7200000000000001
14.15,-3.6479999999999997
2.07,-6.0280000000000005
-1.56,-1.7079999999999997
4.23,-1.9240000000000002
-30.18,-9.343
-11.16,-25.982266666666668
-17.64,-13.094000000000003
-49.14,-24.966
0.68,0.184
-1.42,2.062
-9.74,-4.730000000000001
-6.13,0.1879999999999999
-0.71,3.2339999999999995
-22.22,-21.06
-3.86,-3.186
-9.15,-5.8420000000000005
-2.08,-21.916000000000004
-3.89,2.2019999999999995
-13.09,-9.258
-6.415,-20.97
-0.72,-1.52
6.02,2.816
-40.89,-11.654000000000002
4.4,-6.75
-6.57,-7.32
5.02,-1.0039999999999998
-2.75,-7.264000000000001
-12.23,-8.586
-28.07,-23.6301
-17.98,-10.904
-2.85,-0.5039999999999999
-10.24,-6.279999999999999
-4.1,-43.33200000000001
-2.89,-4.390000000000001
-2.4,-2.0020000000000002
-0.22,-6.158
-15.04,2.3328
-9.84,-3.592
-1.33,-4.452
-22.79,-21.8534
4.61,2.52
-17.51,-11.446
4.87,-8.574
-21.94,-17.894
-3.25,-1.432
-33.48,-8.393999999999998
-3.3,-5.104000000000001
7.74,-6.096000000000001
3.41,-24.752000000000002
2.67,7.3340000000000005
7.22,0.9300000000000003
-12.15,-10.518
-2.07,-1.4300000000000002
3.96,-0.25750000000000006
-52.23,-44.18
-2.86,-1.996
-5.23,-4.91
-12.18,-10.290000000000001
1.93,-9.226
0.89,1.672
-20.56,-41.33800000000001
-1.62,1.5699999999999998
-0.5,-2.47
-8.48,0.25
2.71,-16.906
-8.64,-9.552
-0.45,-0.08600000000000012
-5.57,-2.722
5.3175,2.884
