Actual,Predicted
-47.36,-6.388000000000002
-13.44,-5.590000000000001
-53.37,-40.35999999999999
3.07,-2.018
-1.84,-9.379999999999999
-4.72,-5.182
0.1,2.6079999999999997
5.54,-3.345999999999999
-2.14,-1.7340000000000004
-0.25,-7.980000000000001
-11.24,-5.422
-20.43,-34.732
-4.64,0.5280000000000002
-4.96,-25.338
-3.99,-2.6380000000000003
1.98,-4.92
-0.16,-12.648
-11.47,-2.572
10.92,10.081999999999999
-9.76,-5.247999999999999
-27.04,-7.2935
8.81,-20.586000000000002
-0.97,2.5359999999999996
-36.5,-13.498
-63.14,-57.114
-9.93,-8.262
-11.85,-6.622
-12.97,-21.93
-8.32,-6.5
3.56,4.298
1.68,0.7520000000000001
4.9,2.472
-3.54,-3.492
-7.2,-8.156
7.89,2.0859999999999994
-1.4,-1.286
-53.21,-49.196000000000005
-25.57,-7.164
1.52,-3.028
-1.47,-1.234
10.26,-2.252
-0.54,-2.3799999999999994
-18.4,-21.316000000000003
-37.12,-2.318
2.06,-9.128
-2.732,-18.571499999999997
0.19,0.086
-39.33,-25.164
-1.45,-5.8260000000000005
-1.09,0.43
0.07,-4.932
-19.63,-20.18
-24.86,-37.06
-2.29,-7.504
0.29,-24.28
-32.82,-11.088
-7.06,-3.0439999999999996
5.42,11.662
-0.61,-2.2640000000000002
-15.48,-4.672
-10.34,-6.992
-43.597,-27.904000000000003
-8.76,-11.459999999999999
4.93,-8.373999999999999
3.12,-6.074
-10.26,-17.43
-26.32,-17.82
3.32,2.6820000000000004
-29.32,-17.604000000000003
-1.6125,-9.0835
-71.9,-9.008000000000001
5.06,6.746
-4.53,0.26000000000000006
-2.09,-5.868
-4.01,-1.1
2.44,0.6399999999999999
2.28,-1.0900000000000003
3.98,1.9140000000000001
2.66,-19.802
-7.25,-3.282
-15.1,-20.224
3.96,-1.6939999999999997
-0.28,-4.632000000000001
-4.57,-10.248
-43.82,-31.701999999999998
-34.97,-11.45
-3.11,-33.858
2.35,0.8019999999999999
4.67,-8.482000000000001
2.9725,2.128
-20.82,-43.717999999999996
-5.75,-13.658000000000001
-7.98,-3.9939999999999998
-2.02,-4.75
-4.18,-22.863999999999997
-3.97,-2.0344
-5.64,-0.2
14.6825,7.319
-7.44,-7.736
-3.5,-1.714
2.48,-5.246
20.6,15.123999999999999
-39.64,-21.578
-2.3,-7.677
-34.774,-1.2785999999999997
-4.73,-0.8459999999999999
3.36,-5.590000000000001
2.09,-5.781999999999999
-18.56,-23.064
7.6,-10.268
-4.84,1.544
-1.1,-0.2639999999999997
-0.94,-0.834
5.87,-7.578
4.14,-1.452
-14.82,-11.086
3.21,-1.1720000000000002
-3.38,0.7839999999999997
-15.43,-7.378
-3.72,-2.9610000000000003
-33.51,-8.450000000000001
-8.67,-6.944
-0.32,-3.1879999999999997
-87.98,-58.324
-28.83,-27.588
-7.78,-22.824
-44.65,-14.392
-4.66,-1.9880000000000002
6.265000000000001,5.032
-37.86,-29.993199999999995
-3.84,0.524
-1.4,-9.38
-3.27,-4.354
1.27,0.31199999999999994
-2.66,-1.9140000000000001
1.9,3.3980000000000006
-10.51,-7.409999999999999
-80.74000000000001,-10.197
5.87,-1.416
0.24,0.33399999999999996
-6.26,-2.6420000000000003
-77.2,-0.8320000000000001
-3.73,-4.012
-5.22,-11.798
-18.71,-15.132
2.35,-2.4899999999999998
6.88,0.868
-61.83,-20.447999999999997
2.2625,-3.7805
-4.18,2.492
7.25,1.9060000000000001
-7.66,-6.768000000000001
-4.58,-11.227999999999998
-15.14,-14.173999999999998
1.0,1.2719999999999998
-3.0,-0.6114999999999998
-6.95,-5.67
0.66,-1.64
-0.09,-3.8840000000000003
1.91,-0.23000000000000026
-18.98,-5.255999999999999
-7.62,-17.426
-0.36,-3.122
-10.07,-11.370000000000001
-11.76,-39.336
-5.45,-8.012
-27.56,-17.078
-14.26,-5.96
-34.32,-34.44199999999999
-4.071,-13.3052
2.79,8.804
-60.15,-62.82399999999999
-16.03,-12.478
3.3025,-14.968999999999998
17.47,1.3681999999999999
5.78,3.5608000000000004
1.99,-4.586
-7.77,-14.402000000000001
-0.12,0.30999999999999994
-66.55,-7.9079999999999995
-3.27,-0.19000000000000003
-3.61,-3.5260000000000007
-2.86,-4.354
-5.297499999999999,-9.024
4.46,-0.7340000000000001
-1.17,-5.838
1.6,-3.4520000000000004
-0.55,3.5608000000000004
5.37,-2.6919999999999997
21.29,9.186
-0.66,-52.620000000000005
2.53,4.346
-1.72,1.4555000000000002
-15.54,-12.249599999999997
-1.74,1.032
-3.49,-4.968
-5.1625000000000005,-15.901999999999997
2.16,-7.01
-6.15,-7.586
-4.26,-0.766
-2.59,4.446
-16.68,-11.701999999999998
-41.26,-43.57000000000001
1.41,-21.0923
-2.83,-2.572
2.87,-26.094
-4.41,0.649
-16.98,-5.772
-3.08,-6.064
0.76,1.1039999999999999
-6.06,-13.678
-0.45,-4.8260000000000005
10.5,-4.704
-0.95,-0.7880000000000003
-3.16,-4.624
-33.66,-8.014
4.23,3.872000000000001
-0.07,-11.31
-35.01,-36.812
-3.11,-5.764
-1.86,1.5379999999999998
-6.4,-4.046
18.2,10.458000000000002
4.131,-10.5162
-1.49,1.534
-3.52,-5.738
-8.95,-4.6160000000000005
-32.26,-10.126
3.33,-14.806000000000001
-51.72,-19.178
6.15,-17.258
-31.43,-7.5760000000000005
0.46,-3.476
-62.86,-22.424
-0.49,0.142
-9.33,-1.2600000000000002
-4.37,-3.5784999999999996
-81.34,-31.189999999999998
-3.59,-4.69
8.28,3.8259999999999996
-0.49,-17.588
3.84,1.318
-7.1,-5.1775
-1.44,2.006
-4.8,-34.122
8.835,8.355
-5.22,-2.3659999999999997
-1.6,1.318
6.75,4.676
-12.57,3.8980000000000006
-2.53,-1.8240000000000003
5.97,-0.1880000000000001
2.56,-4.068
-7.23,-6.798
-15.21,-3.5739999999999994
-3.62,-16.438
-6.25,-18.758
-72.91,-60.513999999999996
3.1,-6.024
-0.44,-0.6539999999999998
4.77,-1.9540000000000002
-3.56,-16.942
