Drug A,Drug B,Cell Line Name,Score,Pred Score
Sunitinib,Dasatinib,HCT116,4.2006804390709,-1179.35400390625
Sunitinib,Erlotinib,MDAMB436,4.76541245752904,-119.50540161132812
Sunitinib,geldanamycin,A427,5.87221574658101,-194.995361328125
metformin,Lapatinib,SK-OV-3,-12.955988512618,-242.697509765625
dexamethasone,Sunitinib,RPMI7951,-14.4061745570978,-133.74203491210938
Sunitinib,Erlotinib,HT29,13.644333664082708,-98.1773681640625
dexamethasone,Lapatinib,SK-OV-3,7.522446474796843,-299.4376220703125
paclitaxel,geldanamycin,SKMES1,2.858782897786812,149.3037109375
metformin,Vorinostat,SK-OV-3,-49.8653288018085,30.9285888671875
Vorinostat,Dasatinib,NCIH520,-4.029904705212941,-1306.649658203125
metformin,Dasatinib,A2058,-6.2026319104393295,-553.531494140625
paclitaxel,Dasatinib,RKO,4.452168509343501,66.69915771484375
geldanamycin,Sorafenib,OVCAR3,-16.475900892606802,-423.212890625
metformin,Lapatinib,A2058,-11.03094492075089,41.94514465332031
geldanamycin,Sorafenib,RPMI7951,-8.08045020128908,1281.259033203125
paclitaxel,Lapatinib,A2780,1.39259946716825,323.24835205078125
Vorinostat,Dasatinib,SKMEL30,-14.885807229381896,-560.1591796875
dexamethasone,Dasatinib,A2058,-11.113180908425988,-342.318603515625
paclitaxel,Erlotinib,CAOV3,5.506094216928792,368.4405212402344
paclitaxel,Erlotinib,LOVO,5.29091659278858,110.15005493164062
Lapatinib,Erlotinib,NCIH2122,3.42106467876526,273.48797607421875
Lapatinib,Erlotinib,UWB1289,5.162821279449693,386.745361328125
paclitaxel,Dasatinib,HT29,6.020551076354931,-164.2083740234375
Lapatinib,geldanamycin,A427,0.8086942897832163,2113.544677734375
dexamethasone,Sunitinib,UWB1289,-8.80546181278599,-51.3856201171875
vinblastine,Vorinostat,NCI-H460,-7.42349600405968,-761.8153686523438
Sunitinib,Sorafenib,NCIH2122,-14.4731176558811,525.8585205078125
dexamethasone,Erlotinib,HT144,-35.5448186771701,40.31512451171875
paclitaxel,Erlotinib,SW837,-1.657597602265355,300.7015991210937
dexamethasone,Sunitinib,SK-OV-3,-1.930224441335125,-228.18524169921875
Vorinostat,Lapatinib,NCI-H460,-10.398648228661925,-86.60763549804688
paclitaxel,Lapatinib,MDAMB436,-1.6521884315998507,108.40315246582033
Lapatinib,geldanamycin,VCAP,1.3131129859732091,-0.372314453125
