Drug A,Drug B,Cell Line Name,Score,Pred Score
Docetaxel,Paclitaxel,MDA-MB-468,4.0,-0.1643145978450775
Dasatinib,Cladribine,HCT-116,-3.7777777777777777,-2.6842691898345947
Everolimus,Vorinostat,OVCAR-5,-0.5555555555555556,-0.1171676516532898
Everolimus,Dasatinib,SNB-75,-7.333333333333333,-0.1211364120244979
Thalidomide,Cladribine,LOX IMVI,-9.0,-3.208388566970825
Gefitinib,Lenalidomide,CCRF-CEM,-2.7777777777777777,-0.286401629447937
Sirolimus,Nilotinib,DU-145,-4.333333333333333,-0.2713642716407776
Fulvestrant,Dasatinib,TK-10,8.333333333333334,1.0409308671951294
Romidepsin,Nilotinib,HS 578T,-0.3333333333333333,-0.214734673500061
Sirolimus,Cladribine,NCI-H460,-2.2222222222222223,-3.5406241416931152
Fulvestrant,Romidepsin,HOP-62,0.4444444444444444,-0.1319145709276199
Mitotane,Sirolimus,OVCAR-3,-4.777777777777778,-0.2126269042491912
Fulvestrant,Sirolimus,NCI-H322M,-1.8888888888888888,-0.1884632557630539
Streptozocin,Mitotane,MOLT-4,4.0,-0.3875855207443237
Gefitinib,Lenalidomide,MDA-MB-468,0.5555555555555556,-0.4200801849365234
Romidepsin,Tretinoin,SF-539,7.333333333333333,-0.1313780844211578
Streptozocin,Mitotane,SK-MEL-28,-4.333333333333333,-0.7771247625350952
Fulvestrant,Vorinostat,CCRF-CEM,-9.0,-0.1380635797977447
Fulvestrant,Celecoxib,SK-MEL-28,-6.888888888888889,-0.1348950862884521
Fulvestrant,Cladribine,786-0,0.6666666666666666,-2.038063764572144
Megestrol acetate,Lenalidomide,MCF7,-12.555555555555555,-0.1923139095306396
Tretinoin,Cladribine,A549/ATCC,-2.333333333333333,-1.6412360668182373
Vorinostat,Celecoxib,NCI-H226,-5.111111111111111,-0.1293704956769943
Everolimus,Vorinostat,MCF7,-4.888888888888889,-0.1211682856082916
Tretinoin,Celecoxib,EKVX,1.3333333333333333,-0.1588956713676452
Vorinostat,Nilotinib,OVCAR-4,-9.22222222222222,-0.2029418349266052
Fulvestrant,Dasatinib,NCI-H522,-1.3333333333333333,6.145539283752441
Romidepsin,Paclitaxel,SK-MEL-5,-4.666666666666667,-0.1955690383911132
Mitotane,Docetaxel,KM12,-3.888888888888889,-0.1698757410049438
Fulvestrant,Tretinoin,HT29,2.7777777777777777,-0.1315386444330215
Sirolimus,Tretinoin,RXF 393,0.4444444444444444,-0.110440045595169
Dasatinib,Romidepsin,OVCAR-3,-5.888888888888889,-0.0845784395933151
Everolimus,Celecoxib,NCI-H226,-3.888888888888889,-0.1259255707263946
Mitotane,Nilotinib,A498,-6.555555555555555,-0.2579748034477234
Streptozocin,Sirolimus,OVCAR-3,-11.444444444444445,-0.6378916501998901
Dasatinib,Docetaxel,BT-549,-1.3333333333333333,-0.1736298501491546
Docetaxel,Sirolimus,SK-MEL-28,-1.6666666666666667,-0.163484126329422
Streptozocin,Paclitaxel,SF-268,-7.888888888888889,-0.1798060089349746
Docetaxel,Celecoxib,NCI-H522,15.444444444444445,-0.3923543691635132
Nilotinib,Celecoxib,COLO 205,-6.222222222222222,-0.0771972760558128
Vorinostat,Sirolimus,SF-539,-2.888888888888889,-0.2017402797937393
Vorinostat,Cladribine,SF-268,-9.77777777777778,-0.3680045008659363
Docetaxel,Tretinoin,MDA-MB-468,24.77777777777778,-0.1423749774694442
Thalidomide,Docetaxel,OVCAR-3,-15.0,-0.2880280613899231
Thalidomide,Cladribine,786-0,-8.0,-2.3559889793396
Mitotane,Celecoxib,NCI-H226,-0.6666666666666666,-0.1234186589717865
Vorinostat,Cladribine,HCC-2998,1.6666666666666667,-0.1443193554878235
Thalidomide,Paclitaxel,BT-549,-0.6666666666666666,-0.1273877620697021
Vorinostat,Nilotinib,OVCAR-8,-10.333333333333334,-0.2826533913612366
Dasatinib,Tretinoin,BT-549,-7.222222222222222,-0.1378364861011505
Vorinostat,Sirolimus,NCI-H226,-4.333333333333333,-0.1830393224954605
Sirolimus,Celecoxib,KM12,0.8888888888888888,-0.1531884670257568
Fulvestrant,Tretinoin,SK-MEL-28,-0.4444444444444444,-0.1385398060083389
Sirolimus,Celecoxib,HS 578T,9.666666666666666,-0.1316098719835281
Everolimus,Celecoxib,DU-145,-4.222222222222222,-0.1174607053399086
Paclitaxel,Sirolimus,SNB-75,4.888888888888889,-0.1962611675262451
Everolimus,Dasatinib,MCF7,-5.222222222222222,1.8438467979431152
Fulvestrant,Vorinostat,T-47D,2.333333333333333,-0.1337886154651641
Paclitaxel,Celecoxib,KM12,17.444444444444443,-0.1785042732954025
Romidepsin,Nilotinib,HCT-116,-4.444444444444445,-0.2756367921829223
Streptozocin,Sirolimus,NCI-H226,-7.0,-0.2017070651054382
Thalidomide,Cladribine,HCT-15,-0.7777777777777778,-2.481718063354492
Vorinostat,Tretinoin,HT29,-7.333333333333333,-0.1314000487327575
Sirolimus,Cladribine,CCRF-CEM,-3.333333333333333,-3.204028606414795
Romidepsin,Nilotinib,MDA-MB-468,-5.555555555555555,-0.1552214473485946
Docetaxel,Tretinoin,BT-549,25.11111111111111,-0.1342865228652954
Everolimus,Dasatinib,KM12,-2.0,-1.4867922067642212
Docetaxel,Tretinoin,MDA-MB-231/ATCC,21.55555555555556,0.0508805736899375
Docetaxel,Fulvestrant,CCRF-CEM,3.888888888888889,0.1922568380832672
Vorinostat,Nilotinib,RPMI-8226,1.7777777777777777,-0.1446215063333511
Nilotinib,Tretinoin,UO-31,-2.2222222222222223,-0.0870345383882522
Vorinostat,Paclitaxel,SN12C,1.1111111111111112,-3.4827139377593994
Mitotane,Tretinoin,SN12C,0.1111111111111111,-0.1446374803781509
Nilotinib,Celecoxib,HCT-116,-4.777777777777778,-0.0546445176005363
Mitotane,Dasatinib,SK-MEL-28,-1.6666666666666667,-0.1791057586669922
Everolimus,Vorinostat,UACC-257,-6.0,-0.1310145258903503
Streptozocin,Mitotane,HT29,-3.6666666666666665,-2.265094757080078
Fulvestrant,Cladribine,A549/ATCC,-3.555555555555556,-1.758479356765747
Everolimus,Cladribine,A549/ATCC,-2.4444444444444446,-2.518049716949463
Fulvestrant,Everolimus,MDA-MB-231/ATCC,14.88888888888889,-0.1856959760189056
Everolimus,Tretinoin,SF-539,-9.22222222222222,-0.1078894883394241
Sirolimus,Mitotane,KM12,3.0,-0.1134641095995903
Romidepsin,Docetaxel,IGROV1,3.4444444444444446,-0.1651162505149841
Dasatinib,Romidepsin,UO-31,-0.1111111111111111,-0.141703575849533
Mitotane,Sirolimus,MOLT-4,-6.222222222222222,-0.1610365509986877
Sirolimus,Celecoxib,A549/ATCC,3.0,-0.1578325629234314
Romidepsin,Sirolimus,RXF 393,0.4444444444444444,-0.201831042766571
Mitotane,Docetaxel,HCT-15,-0.4444444444444444,-0.524613618850708
Mitotane,Docetaxel,SW-620,5.444444444444445,-1.7333062887191772
Mitotane,Nilotinib,K-562,-4.555555555555555,-0.1655807644128799
Everolimus,Vorinostat,BT-549,-7.111111111111111,-0.1203763931989669
Vorinostat,Cladribine,PC-3,-1.8888888888888888,-1.219084858894348
Docetaxel,Paclitaxel,SF-539,6.0,-0.1643145978450775
Cladribine,Celecoxib,K-562,2.4444444444444446,0.3164952993392944
Romidepsin,Tretinoin,A549/ATCC,15.0,-0.1294845938682556
Fulvestrant,Nilotinib,CCRF-CEM,-17.666666666666668,-0.2927823066711426
Thalidomide,Sirolimus,NCI-H522,2.2222222222222223,-0.2035136520862579
Dasatinib,Sirolimus,A498,4.888888888888889,0.6311269402503967
Docetaxel,Nilotinib,OVCAR-8,10.0,-0.006726324558258
Megestrol acetate,Gefitinib,SK-MEL-5,-12.0,-0.1173578947782516
Romidepsin,Tretinoin,MDA-MB-468,-1.2222222222222223,-0.1308739632368087
Paclitaxel,Celecoxib,A498,4.777777777777778,-0.8313168287277222
Nilotinib,Mitotane,ACHN,-7.333333333333333,-0.1037131249904632
Mitotane,Everolimus,TK-10,-4.666666666666667,-0.2197231650352478
Tretinoin,Cladribine,OVCAR-3,10.444444444444445,-0.9725393056869508
Vorinostat,Tretinoin,UO-31,-1.5555555555555556,-0.1306083351373672
Paclitaxel,Tretinoin,SF-539,34.55555555555556,-0.1411902457475662
Paclitaxel,Nilotinib,OVCAR-4,-6.222222222222222,-0.2326781898736953
Romidepsin,Nilotinib,SK-MEL-5,-16.666666666666668,-0.2543389797210693
Mitotane,Cladribine,NCI-H226,-15.88888888888889,-0.1732926666736602
Gefitinib,Lenalidomide,SNB-75,-6.333333333333333,-0.1391325145959854
Vorinostat,Sirolimus,UO-31,6.444444444444445,-0.1885966360569
Nilotinib,Mitotane,KM12,-2.555555555555556,-0.126173198223114
Paclitaxel,Sirolimus,MDA-MB-468,1.5555555555555556,-0.218466579914093
Mitotane,Sirolimus,786-0,-1.7777777777777777,-0.1786288619041443
Mitotane,Celecoxib,SK-MEL-28,-9.0,-0.1248644888401031
Fulvestrant,Everolimus,MCF7,10.0,-0.1850840598344802
Romidepsin,Tretinoin,COLO 205,-6.555555555555555,-0.1296743154525756
Vorinostat,Cladribine,HCT-116,-4.444444444444445,-1.9100576639175413
Tretinoin,Celecoxib,HT29,-0.1111111111111111,-0.152677834033966
Streptozocin,Sirolimus,MDA-MB-468,-0.8888888888888888,-0.2710960209369659
Mitotane,Tretinoin,CCRF-CEM,6.444444444444445,-0.134428471326828
Fulvestrant,Tretinoin,HCC-2998,-3.4444444444444446,-0.1383646428585052
Romidepsin,Docetaxel,MDA-MB-231/ATCC,-1.6666666666666667,-0.40493243932724
Thalidomide,Mitotane,NCI-H522,-5.333333333333333,-0.6592456698417664
Streptozocin,Sirolimus,MCF7,-5.444444444444445,-0.1943908631801605
Megestrol acetate,Gefitinib,LOX IMVI,-8.0,-0.8364030718803406
Fulvestrant,Paclitaxel,OVCAR-8,-2.555555555555556,-0.7065032720565796
Fulvestrant,Dasatinib,OVCAR-4,0.5555555555555556,0.7813265323638916
Docetaxel,Fulvestrant,IGROV1,0.4444444444444444,-0.1331866234540939
Romidepsin,Cladribine,OVCAR-8,11.22222222222222,-0.319874107837677
