Score,Pred Score
-1.24763099974921,-6.670705318450928
-18.3596440451736,-3.0002739429473877
-33.1239857400473,-40.55948257446289
2.53639809293939,-6.921398162841797
-5.34836570502546,-3.583665609359741
-7.08818443049842,-7.7352776527404785
-4.82351552730086,-0.5156745910644531
-1.73588239984917,-5.063423156738281
-8.99917850711853,-6.065732955932617
-1.18991114546778,-4.721880912780762
2.65571229611472,-2.320392608642578
4.338369925074482,-6.771271705627441
-0.3887710448227697,-0.6874790191650391
-3.21680728227897,-0.3581821918487549
-10.3442831235297,-3.734015703201294
3.34168889787017,-3.168740749359131
-5.91642645602158,-8.081439018249512
2.75517896114404,-2.921779155731201
-12.0937100039059,-3.278801918029785
-3.60219336139636,-2.715320587158203
10.1321928625797,104.07424926757812
-4.99207054071392,-1.660696029663086
-9.56481118609292,-0.40233683586120605
-3.11357336169905,-4.286002159118652
6.76318196189672,-3.4892220497131348
-0.454246358138563,-0.8460464477539062
-13.0745594724457,-8.78474235534668
13.6931257715842,0.6335234642028809
-6.26792690294474,-2.2173049449920654
-34.48768519828235,-10.126538276672363
-12.7243755974588,-5.887038230895996
-6.5263413538703,-3.0146994590759277
0.808630882689279,-3.578685760498047
-7.49136158701149,-0.4835963249206543
-34.2151259362689,-3.7386550903320312
-9.69525351589588,-4.001286506652832
-6.62243899123703,-3.2831788063049316
-14.2432354632034,-6.044466972351074
-10.739322929783883,-9.285298347473145
-20.7592210135025,-13.502490997314453
1.44250342205316,-4.958737373352051
8.41219310197186,-5.451776504516602
-18.0994475986521,12.081378936767578
1.75418055571227,-3.1913957595825195
2.26287384238852,-9.161725044250488
-15.2075913210371,0.6483345031738281
-15.1780986513519,-22.200786590576172
-1.87225773277833,-2.385092258453369
-19.6897453691466,-13.10727310180664
-0.215349626945053,-5.321302890777588
7.23787804433036,-5.980420112609863
-0.790555102856174,-4.906150817871094
-8.84200611716976,-6.69346809387207
-2.41961721643837,-4.814520835876465
-22.0172861681957,-10.937962532043457
-9.92379550769087,-5.851734161376953
8.77468811841399,-4.045760154724121
-21.470650350883,-2.7004292011260986
-9.6538627550033,-3.7124688625335693
-15.8515752347255,-4.272162437438965
9.57737001627004,-6.11444091796875
10.1783535931409,-1.5746736526489258
-16.5117391433047,-24.251773834228516
-3.33546672456527,-3.5751664638519287
2.79185049167976,-6.028439998626709
-0.347821214648539,-4.855410575866699
1.82030493788631,-3.8658607006073
-2.27176194260238,0.7130818367004395
-22.429994240472,-6.490743637084961
-1.18375050870221,-5.205655097961426
-0.535791212822789,-9.145841598510742
-3.89359235610436,-0.2678736448287964
-1.86538365356632,-3.3951714038848877
-4.93683993075132,-3.418203353881836
-33.4208624987435,-36.38710021972656
-20.5195596469453,-28.919620513916016
-15.769639488747,-2.9896697998046875
-7.3422247187578,-6.105224609375
10.9551415369428,-14.01272201538086
-7.63687591021684,-29.843097686767578
-1.7364820411783,-3.620706558227539
1.33896272240888,-4.803239822387695
-28.282599832503,-9.055874824523926
6.56721118902929,-4.002120018005371
16.7878415404534,-4.476625442504883
-31.0634003231294,-5.803194046020508
-1.56227829139379,-8.24374008178711
-15.957982665262508,-19.10706329345703
-11.4882767345485,-7.253942966461182
-2.90944060560592,-3.93174409866333
-1.77708445288184,-6.114758491516113
-11.5624658502161,-4.970174789428711
-3.41443367743058,-3.67686128616333
-0.60201599357084,-8.921538352966309
4.0229125058703,-20.42862892150879
-3.05062376092584,-5.865817546844482
-2.65246225017647,-3.856004476547241
-3.66009325492376,4.819499969482422
-16.1824665756528,-24.33359146118164
2.83957900116803,1.0619652271270752
1.59602150887536,-0.5194964408874512
-0.119936341706098,-4.587892532348633
-22.715808365211,-4.665018081665039
1.51543116740358,0.29761815071105957
-77.030348131243,-50.53071212768555
-5.44468760268627,-2.6831836700439453
-3.6801673877213,-0.2730672359466553
-11.2768659682133,-2.531034231185913
-23.4677554902435,-21.003183364868164
-7.64747602086535,-1.1015675067901611
-8.45075054192652,-6.7832489013671875
-8.45540166667555,-1.0706534385681152
-11.8245821628218,-3.0591938495635986
3.77256113899207,-5.638396263122559
-60.6198560288691,-43.88692855834961
-15.0412339008878,-16.708709716796875
-5.22137904978888,9.92364501953125
-28.0743529888406,-5.237180709838867
-40.3290487066873,-14.906026840209961
-29.6510460765333,-5.506849765777588
8.85844799000542,-2.1218008995056152
-9.61483763107186,-3.6776978969573975
-42.351557745388,-45.541259765625
-4.95428850240969,-2.969999313354492
4.49361385996892,-3.386324882507324
-22.2170266917211,-41.057220458984375
4.91715498448547,-7.403311729431152
-0.881544534541474,-6.295590400695801
-7.87356450617307,-2.908430576324463
-8.56661001373037,-3.4281280040740967
-5.58661703532586,-4.54556941986084
-4.60240021215289,4.620864391326904
-4.65484937879652,-32.57695007324219
-39.9886465542646,-18.31716537475586
1.59717080847382,-3.5680317878723145
6.08629539763327,-2.695814609527588
-44.2558136562242,-8.480230331420898
-6.59050555463385,-2.8372511863708496
0.0289577069732519,-3.4877090454101562
0.848509482026241,7.510871887207031
-4.39171305610671,-5.320274353027344
1.13314537247705,-3.584420919418335
1.06702582093228,-6.1310858726501465
12.0149608610477,-1.7804691791534424
-9.65818162579716,-4.693324089050293
1.57353141700208,-3.274380922317505
-2.98944511765728,-3.1623589992523193
1.05528986401557,-8.30633544921875
-5.94625457370843,-1.000697135925293
-7.73546105669349,-12.248472213745117
0.600620391524009,-8.331642150878906
-43.5706770113257,-5.926368713378906
-1.18946411007816,-3.8783910274505615
-9.27371601102417,-22.38184356689453
-1.70032294462668,-4.09944486618042
-10.0642641242265,-6.368551254272461
0.507017345777541,-6.280267238616943
-13.0498253661471,10.108390808105469
-3.23941241504525,-0.7271828651428223
0.931223059432057,-3.4873011112213135
-19.4804616382454,-14.574838638305664
-5.25293160621848,-4.091877460479736
-7.40897884668765,-3.0804266929626465
14.2203729839232,-4.579498291015625
-1.61753522302246,-4.6711626052856445
-3.98838815199252,-6.7437944412231445
20.7528893268267,-12.423942565917969
-10.0872068956487,-4.065861701965332
-11.4842194523845,-2.4251530170440674
-5.18865418603288,-2.5919318199157715
-5.30505560830016,-5.294894218444824
-16.1727647772644,-1.531172752380371
-1.53339660756657,-11.195810317993164
-0.425015913549155,-5.018091678619385
-0.499805847852557,-3.6130623817443848
-29.4583403784029,-4.692371368408203
-4.38625561461316,-2.916461944580078
-3.16402261761375,-3.038710832595825
-23.5431167521632,-1.5131487846374512
4.76871527817711,-4.275843620300293
-3.93205178311265,-6.090394496917725
-0.366294280013912,-9.098403930664062
-6.22670977100427,-7.4047064781188965
-24.6496904460935,-19.504737854003906
-3.94466700808205,-4.825113296508789
-11.9197026048538,-3.909480094909668
-20.1772752998638,-16.814495086669922
-14.37706298,-0.6826772689819336
0.69880608022764,-4.570679664611816
-10.6748777036452,-10.960702896118164
-3.5546157663424616,-10.495356559753418
-9.22751588498008,-0.1690969467163086
0.0858324818502543,-2.906106948852539
10.2336360293719,-8.934277534484863
-3.92859842201623,-7.355338096618652
-0.629459034741789,-5.577075004577637
-1.64280979993693,-4.353896141052246
33.1692817280459,-15.734073638916016
-9.78101437339655,-6.7103400230407715
5.11621707720108,-2.3853812217712402
-5.00028834575103,-9.60358715057373
2.71549566941698,5.377945899963379
-18.1728341258768,-18.12815284729004
-22.9885411736149,-5.7169671058654785
0.28954198294427,-4.039223670959473
-1.76685941766311,-3.0380754470825195
-4.24269765556033,-5.890968322753906
-3.3653830462667,-4.020447731018066
2.62563249439665,-2.7169642448425293
3.38040808134016,-8.348417282104492
7.12524403341371,-4.114377975463867
5.40930161148711,-7.51579475402832
-3.19764180390847,-5.007341384887695
-8.14819094702134,-3.314939022064209
-0.621492158931936,-42.26229476928711
3.32016330729539,-2.52468204498291
-1.84654040646317,-4.85275411605835
7.62454569364223,-9.161308288574219
-14.3473197567307,-9.655738830566406
-53.5274005939103,-57.19282150268555
-15.1245013629393,-10.485612869262695
-29.4177128582233,-26.456846237182617
-8.29239212135156,-5.431827068328857
-7.70373216733883,-4.15488338470459
-3.10583538672095,-6.036259651184082
-11.8920273638182,-9.864496231079102
-24.8286323590583,-18.57876205444336
-8.57010574274575,-4.768198490142822
-42.0298495842523,-5.627811908721924
-17.7625333577658,-4.568707466125488
12.5127633123521,-0.6222913265228271
10.1951021653454,0.42958545684814453
-1.35063559308961,-2.3899717330932617
3.146795351186,-4.095848083496094
-42.4099588259267,-6.213404655456543
-2.41693410888695,-4.254709720611572
-2.09934439231176,-4.807934761047363
-23.7975619469203,-9.08823013305664
-7.91812532938375,-1.516063928604126
-6.55803814069395,0.0962066650390625
-9.81819766047035,-5.815468788146973
-1.52299525722757,-6.596636772155762
4.16684458753308,-8.099837303161621
2.50522942851161,0.7145700454711914
-8.61577582292012,-4.27485466003418
-63.2152074440748,-8.232784271240234
-46.9783940924146,-1.1475708484649658
-3.50376542633321,-5.498724460601807
-2.36194692003563,-8.616960525512695
15.1818428667049,-6.241706848144531
24.9926120907751,-7.168892860412598
4.3551169367036,-7.162960052490234
