Drug A,Drug B,Cell Line Name,Score,Pred Score
Dasatinib,Docetaxel,HCT-15,-4.777777777777778,-0.8426686525344849
Streptozocin,Tretinoin,HOP-62,-12.0,0.8884047269821167
Thalidomide,Paclitaxel,NCI-H322M,1.8888888888888888,-1.989594459533692
Mitotane,Sirolimus,SN12C,-7.666666666666667,-4.801189422607422
Sirolimus,Cladribine,NCI-H322M,-18.55555555555556,-6.350354671478272
Romidepsin,Paclitaxel,LOX IMVI,-2.333333333333333,-4.147516250610352
Fulvestrant,Celecoxib,HCT-15,-8.0,-0.6975938677787781
Everolimus,Romidepsin,HS 578T,1.1111111111111112,-3.2587218284606934
Mitotane,Cladribine,OVCAR-3,-3.2222222222222223,-2.106870174407959
Fulvestrant,Paclitaxel,SK-OV-3,-9.88888888888889,-3.7545151710510254
Paclitaxel,Sirolimus,BT-549,2.2222222222222223,-2.6057772636413574
Streptozocin,Paclitaxel,HOP-62,-0.8888888888888888,-2.291057109832764
Docetaxel,Sirolimus,K-562,5.222222222222222,7.103537559509277
Streptozocin,Cladribine,CCRF-CEM,-4.888888888888889,-1.3914942741394043
Fulvestrant,Sirolimus,SF-539,-9.444444444444445,-3.818062067031861
Streptozocin,Paclitaxel,A498,-7.777777777777778,-3.7342171669006334
Vorinostat,Docetaxel,NCI-H460,-2.2222222222222223,-4.706502914428711
Romidepsin,Docetaxel,SK-MEL-5,-1.4444444444444444,-1.4798345565795898
Everolimus,Sirolimus,A549/ATCC,4.222222222222222,-1.1057565212249756
Tretinoin,Celecoxib,ACHN,-2.0,-2.283079147338867
Thalidomide,Mitotane,SK-MEL-28,0.8888888888888888,-1.9108402729034424
Everolimus,Paclitaxel,HS 578T,8.0,-2.8254969120025635
Sirolimus,Tretinoin,SF-268,1.7777777777777777,0.8249117136001587
Vorinostat,Tretinoin,SN12C,0.8888888888888888,-3.8403801918029785
Everolimus,Dasatinib,SW-620,-1.6666666666666667,-1.79663348197937
Paclitaxel,Nilotinib,T-47D,-21.11111111111111,-1.561779499053955
Thalidomide,Paclitaxel,MCF7,-1.3333333333333333,-0.5545536279678345
Vorinostat,Paclitaxel,PC-3,-8.777777777777779,-4.134598731994629
Paclitaxel,Sirolimus,OVCAR-4,-2.555555555555556,-0.1901054382324218
Vorinostat,Tretinoin,IGROV1,-1.8888888888888888,-2.957653045654297
Streptozocin,Cladribine,SF-268,-4.111111111111111,-3.276214361190796
Fulvestrant,Romidepsin,M14,-2.555555555555556,1.067481517791748
Vorinostat,Paclitaxel,KM12,1.6666666666666667,-2.774444580078125
Fulvestrant,Paclitaxel,HCT-116,-4.0,-1.343495488166809
Sirolimus,Celecoxib,RPMI-8226,5.222222222222222,-0.7000280618667603
Nilotinib,Tretinoin,NCI-H322M,-31.55555555555556,1.3771284818649292
Mitotane,Docetaxel,IGROV1,6.777777777777778,-3.1601853370666504
Docetaxel,Cladribine,OVCAR-5,-12.11111111111111,-4.379562854766846
Dasatinib,Cladribine,DU-145,-4.777777777777778,-4.213460922241211
Mitotane,Docetaxel,NCI-H522,19.55555555555556,-1.261518120765686
Fulvestrant,Cladribine,SF-539,-7.333333333333333,-2.928114175796509
Everolimus,Dasatinib,UO-31,2.0,-0.6765775680541992
Romidepsin,Docetaxel,TK-10,0.6666666666666666,-1.3918607234954834
Fulvestrant,Romidepsin,OVCAR-8,2.333333333333333,-0.8259842395782471
Everolimus,Cladribine,NCI-H226,0.2222222222222222,-4.133557796478272
Dasatinib,Celecoxib,UACC-257,-4.111111111111111,1.4702043533325195
Romidepsin,Cladribine,RPMI-8226,-6.888888888888889,0.9843325018882751
Docetaxel,Celecoxib,SF-268,2.2222222222222223,5.282351493835449
Docetaxel,Cladribine,SF-268,-10.333333333333334,-3.63187837600708
Everolimus,Paclitaxel,KM12,-9.0,1.307884693145752
Fulvestrant,Cladribine,BT-549,-3.111111111111111,-1.1065943241119385
Thalidomide,Sirolimus,MOLT-4,-1.0,-1.208014965057373
Romidepsin,Tretinoin,SNB-75,1.6666666666666667,-2.043731212615967
Romidepsin,Nilotinib,NCI-H226,-3.2222222222222223,-4.069433212280273
