Drug A,Drug B,Cell Line Name,Score,Pred Score
Docetaxel,Paclitaxel,MDA-MB-468,4.0,-3.3487281799316406
Dasatinib,Cladribine,HCT-116,-3.7777777777777777,-1.511392593383789
Everolimus,Vorinostat,OVCAR-5,-0.5555555555555556,-6.006617546081543
Everolimus,Dasatinib,SNB-75,-7.333333333333333,-6.784559726715088
Thalidomide,Cladribine,LOX IMVI,-9.0,-1.872370719909668
Gefitinib,Lenalidomide,CCRF-CEM,-2.7777777777777777,-5.959135055541992
Sirolimus,Nilotinib,DU-145,-4.333333333333333,-3.345475196838379
Fulvestrant,Dasatinib,TK-10,8.333333333333334,-0.2334585189819336
Romidepsin,Nilotinib,HS 578T,-0.3333333333333333,-6.2765302658081055
Sirolimus,Cladribine,NCI-H460,-2.2222222222222223,-0.2772951126098633
Fulvestrant,Romidepsin,HOP-62,0.4444444444444444,-4.992331981658936
Mitotane,Sirolimus,OVCAR-3,-4.777777777777778,-3.0042667388916016
Fulvestrant,Sirolimus,NCI-H322M,-1.8888888888888888,5.217516899108887
Streptozocin,Mitotane,MOLT-4,4.0,-2.901262283325196
Gefitinib,Lenalidomide,MDA-MB-468,0.5555555555555556,-8.668782234191895
Romidepsin,Tretinoin,SF-539,7.333333333333333,-3.518977165222168
Streptozocin,Mitotane,SK-MEL-28,-4.333333333333333,-0.7521861791610718
Fulvestrant,Vorinostat,CCRF-CEM,-9.0,-3.683292388916016
Fulvestrant,Celecoxib,SK-MEL-28,-6.888888888888889,-5.060726165771484
Fulvestrant,Cladribine,786-0,0.6666666666666666,-2.8011245727539062
Megestrol acetate,Lenalidomide,MCF7,-12.555555555555555,-1.5383968353271484
Tretinoin,Cladribine,A549/ATCC,-2.333333333333333,-2.2231290340423584
Vorinostat,Celecoxib,NCI-H226,-5.111111111111111,2.8765830993652344
Everolimus,Vorinostat,MCF7,-4.888888888888889,-4.421956062316895
Tretinoin,Celecoxib,EKVX,1.3333333333333333,-6.253780364990234
Vorinostat,Nilotinib,OVCAR-4,-9.22222222222222,-8.013078689575195
Fulvestrant,Dasatinib,NCI-H522,-1.3333333333333333,4.29147481918335
Romidepsin,Paclitaxel,SK-MEL-5,-4.666666666666667,-1.5334510803222656
