Drug A,Drug B,Cell Line Name,Score,Pred Score
metformin,geldanamycin,NCIH520,-17.2817979072755,-2.8446526527404785
Lapatinib,geldanamycin,HT144,5.79128728304933,-4.046209335327148
Erlotinib,Sorafenib,A375,3.7921116228684086,-4.096323013305664
vinblastine,geldanamycin,MDAMB436,0.51700222845629,-2.98914098739624
Sunitinib,Sorafenib,OCUBM,1.0966146270020711,51.828369140625
metformin,Vorinostat,NCIH23,-6.613686761665703,-5.949443340301514
metformin,geldanamycin,SW-620,-39.873530292237,-4.060128688812256
metformin,Vorinostat,LOVO,-35.0272315856836,-6.038470268249512
Sunitinib,Erlotinib,RKO,0.2475632146873464,-11.064964294433594
vinblastine,Sorafenib,HCT116,5.59963570142504,-7.800974369049072
vinblastine,Dasatinib,SW837,5.29419053806362,-5.550550937652588
Lapatinib,Sorafenib,OV90,6.457932781589695,47.34413146972656
vinblastine,Erlotinib,A2058,6.4251548431743295,-9.206708908081056
metformin,geldanamycin,OCUBM,-19.7885249955934,-2.955930709838867
vinblastine,Sorafenib,RPMI7951,-2.4097304318056905,-7.662152767181396
Sunitinib,Dasatinib,SK-OV-3,7.543407488617369,-36.95851135253906
Sunitinib,Erlotinib,SKMEL30,1.83593808226401,3.3043174743652344
Erlotinib,geldanamycin,NCIH23,-1.5082203021212124,-4.552840232849121
vinblastine,Sorafenib,SKMEL30,5.99108205682079,-9.02639865875244
Sunitinib,Sorafenib,RPMI7951,-18.1797235112709,57.0916748046875
metformin,Erlotinib,UWB1289,-12.840088322870097,-5.586569786071777
Sunitinib,Dasatinib,OVCAR3,-2.23616712442702,219.5673828125
vinblastine,Vorinostat,NCIH1650,-4.662511414401839,-5.806119918823242
Vorinostat,Erlotinib,OCUBM,3.41802282280863,-4.024540901184082
metformin,geldanamycin,NCIH2122,-12.0320822507053,-3.0885567665100098
dexamethasone,geldanamycin,OVCAR3,-25.9801803981754,-3.2581350803375244
Lapatinib,geldanamycin,NCIH23,-5.97419023328963,-5.196953773498535
Sunitinib,geldanamycin,T-47D,15.4186986077963,14.989362716674805
paclitaxel,geldanamycin,OCUBM,4.480465220149085,-2.818550109863281
metformin,Dasatinib,NCIH1650,-13.2363849677504,-9.811450958251951
dexamethasone,Sunitinib,HT144,-9.362863686069195,-12.768865585327148
Lapatinib,Erlotinib,A2058,4.128157012788561,-4.610080718994141
vinblastine,Vorinostat,RPMI7951,2.26767773086615,-5.791135787963867
metformin,Sunitinib,NCIH520,-24.1634597090208,-11.707493782043455
Dasatinib,Sorafenib,A427,10.013204486477417,4.216342926025391
dexamethasone,Lapatinib,UWB1289,-31.934070451053,-5.97617244720459
Dasatinib,geldanamycin,SKMEL30,-22.9515728231767,10.908355712890623
dexamethasone,geldanamycin,OV90,-11.219410776078313,-3.057912588119507
vinblastine,Erlotinib,A2780,6.00089213826483,-8.093095779418945
metformin,Sorafenib,PA1,-28.9638748432599,-4.553005218505859
Lapatinib,Dasatinib,MDAMB436,3.11049964318654,-14.85861587524414
Vorinostat,Sorafenib,HCT116,-1.073248118887358,3.4096803665161133
dexamethasone,geldanamycin,LOVO,-10.249148139079496,-3.0900535583496094
metformin,Dasatinib,HCT116,-13.14009076535719,-5.366561412811279
Erlotinib,Sorafenib,SKMEL30,0.7364260970712593,20.41806983947754
paclitaxel,Dasatinib,NCIH2122,-44.9949251983702,-3.1710896492004395
dexamethasone,Dasatinib,NCI-H460,-5.159519294761907,-3.925017356872559
dexamethasone,geldanamycin,SK-OV-3,1.869241020829697,-3.0325076580047607
metformin,Sunitinib,A375,-55.54568697318505,-9.127886772155762
Erlotinib,geldanamycin,OCUBM,0.3065104335081801,-4.426728248596191
Vorinostat,Sorafenib,LOVO,-10.386374558578522,-20.36587905883789
paclitaxel,Vorinostat,NCIH23,-3.0345245902191325,-1.5050699710845947
metformin,Dasatinib,A375,-57.144820014625296,-5.081575393676758
Erlotinib,Dasatinib,RPMI7951,2.85060083445348,-4.599915027618408
Lapatinib,geldanamycin,RKO,2.446050707651698,-3.41882061958313
paclitaxel,Vorinostat,OCUBM,5.50221601830175,-4.403885364532471
Vorinostat,Erlotinib,A2058,3.455876052191651,-6.722510814666748
metformin,Lapatinib,OVCAR3,-14.6157572128631,-15.945260047912598
geldanamycin,Sorafenib,PA1,-0.874105623616695,-20.39047241210937
vinblastine,Sunitinib,RKO,-1.378759213278819,-14.658028602600098
geldanamycin,Sorafenib,A427,1.350733135180331,-14.973184585571287
paclitaxel,Erlotinib,NCIH2122,-1.94666134980912,-13.709267616271973
Vorinostat,Sorafenib,UACC62,-3.36735139960915,0.3187465667724609
vinblastine,Sunitinib,UWB1289,0.8319171014720902,-12.025853157043455
paclitaxel,Dasatinib,HT144,-40.2101205720394,-5.555356979370117
metformin,Vorinostat,UACC62,-24.577379709126298,-6.003083229064941
dexamethasone,Sorafenib,RKO,-18.6292132467089,-7.653036117553711
dexamethasone,geldanamycin,RKO,-46.39510994896701,-3.044316291809082
Vorinostat,geldanamycin,OVCAR3,-2.487076105276776,-1.6380765438079834
metformin,geldanamycin,A427,-4.752960817423343,-2.997849941253662
paclitaxel,geldanamycin,UACC62,-0.1160299782726794,-3.0132339000701904
dexamethasone,Dasatinib,OCUBM,-18.5277286275242,-7.554012775421143
metformin,Erlotinib,NCI-H460,-14.1325019191809,-6.816466331481934
Sunitinib,Dasatinib,SW837,10.909208084253878,3.1561279296875
Erlotinib,Dasatinib,RKO,1.30779520720034,-7.7685041427612305
paclitaxel,Sunitinib,OV90,-5.77436797253085,-23.686378479003903
Erlotinib,Sorafenib,SW-620,3.986867952152618,-3.0106310844421387
metformin,Vorinostat,A427,-21.7936206120663,-5.945285320281982
paclitaxel,geldanamycin,A427,-2.643556292002,-2.8140597343444824
dexamethasone,Dasatinib,CAOV3,11.0853991753379,-9.905269622802734
dexamethasone,Sorafenib,SW-620,-12.9397422629832,-9.494691848754885
geldanamycin,Sorafenib,A2780,-0.190891674386513,-10.832870483398438
Lapatinib,Erlotinib,RKO,-6.32558602127377,-5.662691593170166
