Drug A,Drug B,Cell Line Name,Score,Pred Score
Mitotane,Docetaxel,LOX IMVI,19.33333333333333,0.8777036666870117
Fulvestrant,Tretinoin,NCI-H226,-0.4444444444444444,1.0018115043640137
Vorinostat,Docetaxel,PC-3,-3.2222222222222223,-4.534435749053955
Dasatinib,Celecoxib,A498,1.7777777777777777,0.3110194206237793
Mitotane,Paclitaxel,OVCAR-5,-2.0,1.180123805999756
Dasatinib,Docetaxel,MDA-MB-231/ATCC,0.4444444444444444,-0.0365209579467773
Romidepsin,Cladribine,RXF 393,2.7777777777777777,-1.1464009284973145
Everolimus,Dasatinib,UACC-257,-5.0,-2.0250768661499023
Megestrol acetate,Lenalidomide,UACC-62,-0.1111111111111111,-4.119809150695801
Vorinostat,Paclitaxel,SNB-75,-14.666666666666666,-4.598731994628906
Mitotane,Everolimus,KM12,-0.5555555555555556,4.266164302825928
Fulvestrant,Tretinoin,A498,-1.6666666666666667,1.1578526496887207
Nilotinib,Tretinoin,TK-10,0.8888888888888888,-5.778657913208008
Everolimus,Sirolimus,COLO 205,4.888888888888889,-0.6392793655395508
Mitotane,Dasatinib,M14,0.8888888888888888,-1.257357120513916
Paclitaxel,Nilotinib,HS 578T,29.0,10.379634857177734
Megestrol acetate,Gefitinib,A549/ATCC,1.5555555555555556,-6.799617290496826
Paclitaxel,Tretinoin,A498,9.77777777777778,18.53750801086425
Dasatinib,Docetaxel,MCF7,-3.4444444444444446,-0.0356616973876953
Fulvestrant,Celecoxib,OVCAR-8,-3.2222222222222223,-1.975367546081543
Thalidomide,Docetaxel,OVCAR-5,-3.333333333333333,-5.090662956237793
Streptozocin,Paclitaxel,SK-MEL-28,4.222222222222222,-0.876838207244873
Mitotane,Tretinoin,LOX IMVI,-9.88888888888889,0.7521286010742188
Vorinostat,Paclitaxel,NCI-H522,-9.666666666666666,-4.353076457977295
Docetaxel,Nilotinib,MDA-MB-231/ATCC,-15.0,9.76056671142578
Everolimus,Tretinoin,IGROV1,-7.222222222222222,-1.0983338356018066
Dasatinib,Docetaxel,MDA-MB-468,-1.0,-0.3201503753662109
Romidepsin,Cladribine,SN12C,15.666666666666666,-1.3903489112854004
Megestrol acetate,Lenalidomide,OVCAR-3,-2.2222222222222223,-3.740580081939697
Dasatinib,Sirolimus,HCT-116,2.0,-0.7905473709106445
Mitotane,Celecoxib,CCRF-CEM,-2.111111111111111,-2.9776535034179688
Streptozocin,Docetaxel,BT-549,1.3333333333333333,-0.2914018630981445
Everolimus,Cladribine,OVCAR-5,-4.444444444444445,-4.565386772155762
Everolimus,Nilotinib,HS 578T,-17.22222222222222,-8.584661483764648
Mitotane,Sirolimus,RXF 393,-14.333333333333334,-3.770799160003662
Mitotane,Cladribine,IGROV1,-4.888888888888889,-2.2618350982666016
Vorinostat,Tretinoin,MDA-MB-231/ATCC,-24.33333333333333,-3.112048864364624
Docetaxel,Sirolimus,RXF 393,-3.2222222222222223,5.540073394775391
Romidepsin,Sirolimus,A498,1.4444444444444444,-0.6813268661499023
Everolimus,Sirolimus,MDA-MB-231/ATCC,1.2222222222222223,-0.6140222549438477
Paclitaxel,Cladribine,MDA-MB-468,8.333333333333334,-4.569441795349121
Dasatinib,Docetaxel,KM12,1.3333333333333333,0.5035419464111328
Romidepsin,Celecoxib,OVCAR-4,-4.111111111111111,-1.2720685005187988
Mitotane,Sirolimus,CCRF-CEM,0.0,-2.461493015289306
Fulvestrant,Everolimus,A498,17.11111111111111,7.410014152526855
Mitotane,Docetaxel,NCI-H460,18.11111111111111,1.1847257614135742
Fulvestrant,Sirolimus,UACC-257,-4.0,-1.1880550384521484
Vorinostat,Romidepsin,SF-268,-6.111111111111111,3.777069330215454
Megestrol acetate,Lenalidomide,UO-31,-3.333333333333333,-7.361733436584473
